link	name	budget	domestic_total_gross	domestic_lifetime_gross	release_date	runtime	distributor	genre	rating	awards
http://www.boxofficemojo.com/movies/?id=basicinstinct.htm	Basic Instinct	$49 million	117727224		20-Mar-92	2 hrs. 3 min.	TriStar	Thriller	R	Nominated for Two Oscars.
http://www.boxofficemojo.com/movies/?id=basicinstinct2.htm	Basic Instinct 2	N/A	5971336		31-Mar-06	1 hrs. 53 min.	Sony / Columbia	Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=basquiat.htm	Basquiat	N/A	3011195		9-Aug-96	1 hrs. 48 min.	Miramax	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bastards.htm	Bastards	N/A	24525		23-Oct-13	1 hrs. 23 min.	IFC	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bastards2016.htm	Bastards (2016)	N/A			22-Dec-17	N/A	Warner Bros.	Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bataan.htm	Bataan	N/A			3-Jun-43	1 hrs. 54 min.	MGM	War	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bathingbeauty.htm	Bathing Beauty	N/A			27-Jun-44	1 hrs. 41 min.	MGM	Musical	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=batkidbegins.htm	Batkid Begins	N/A	74709		26-Jun-15	1 hrs. 27 min.	Warner Bros. (New Line)	Documentary	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=batman.htm	Batman	$35 million	251188924		23-Jun-89	2 hrs. 6 min.	Warner Bros.	Action / Adventure	PG-13	"Nominated for One Oscar, Including One Win."
http://www.boxofficemojo.com/movies/?id=batmanbegins.htm	Batman Begins	$150 million	205343774	206852432	15-Jun-05	2 hrs. 20 min.	Warner Bros.	Action / Adventure	PG-13	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=batman2012.htm	Batman Begins (2012 re-release)	N/A	1508658	206852432	19-Jul-12	2 hrs. 20 min.	Warner Bros.	Action / Adventure	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=batmanforever.htm	Batman Forever	$100 million	184031112		16-Jun-95	2 hrs. 2 min.	Warner Bros.	Action / Adventure	PG-13	Nominated for Three Oscars.
http://www.boxofficemojo.com/movies/?id=batmanreturns.htm	Batman Returns	$80 million	162831698		19-Jun-92	2 hrs. 6 min.	Warner Bros.	Action / Adventure	PG-13	Nominated for Two Oscars.
http://www.boxofficemojo.com/movies/?id=batmanrobin.htm	Batman and Robin	$125 million	107325195		20-Jun-97	2 hrs. 5 min.	Warner Bros.	Action / Adventure	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=superman2015.htm	Batman v Superman: Dawn of Justice	$250 million	330360194		25-Mar-16	2 hrs. 31 min.	Warner Bros.	Action / Adventure	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=batmanmaskofthephantasm.htm	Batman: Mask of the Phantasm	N/A	5617391		25-Dec-93	1 hrs. 16 min.	Warner Bros.	Animation	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=batmankillingjoke.htm	Batman: The Killing Joke	N/A	3775000		25-Jul-16	1 hrs. 16 min.	Fathom	Animation	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bats.htm	Bats	$5.25 million	10155690		22-Oct-99	1 hrs. 31 min.	Destination	Horror	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battlebeyondthestars.htm	Battle Beyond the Stars	$2 million			1980	1 hrs. 44 min.	New World	Unknown	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleforbrooklyn.htm	Battle for Brooklyn	N/A	17981		17-Jun-11	1 hrs. 33 min.	Rumur Releasing	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleforhaditha.htm	Battle for Haditha	N/A	10310		7-May-08	1 hrs. 37 min.	Lafayette Films	War Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleforterra.htm	Battle for Terra	N/A	1647083		1-May-09	1 hrs. 25 min.	Lionsgate	Animation	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battlefortheplanetoftheapes.htm	Battle for the Planet of the Apes	N/A	8844595		23-May-73	1 hrs. 33 min.	Fox	Sci-Fi Adventure	G	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleinheaven.htm	Battle in Heaven	N/A	70899		17-Feb-06	1 hrs. 38 min.	Tartan	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleinseattle.htm	Battle in Seattle	N/A	224169		19-Sep-08	1 hrs. 38 min.	Redwood Palms Pictures	Action Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleofbritain.htm	Battle of Britain	N/A			24-Oct-69	2 hrs. 13 min.	United Artists	War	G	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleofthebrides.htm	Battle of the Brides (Co Dau Dai Chien)	N/A	64572		6-May-11	1 hrs. 40 min.	Variance Films	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleofthebulge.htm	Battle of the Bulge	N/A			16-Dec-65	2 hrs. 49 min.	Warner Bros.	War	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleofthesexes.htm	Battle of the Sexes	N/A			22-Sep-17	N/A	Fox Searchlight	Sports	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=planetbboy3d.htm	Battle of the Year	$20 million	8888355		20-Sep-13	1 hrs. 49 min.	Sony / Screen Gems	Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battlelosangeles.htm	Battle: Los Angeles	$70 million	83552429		11-Mar-11	1 hrs. 56 min.	Sony / Columbia	Sci-Fi Action	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battlefieldamerica.htm	Battlefield America	N/A	172000		1-Jun-12	1 hrs. 46 min.	Cinedigm/Brian&Barrett	Music Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battlefieldearth.htm	Battlefield Earth	$73 million	21471685		12-May-00	1 hrs. 57 min.	Warner Bros.	Sci-Fi Adventure	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleship.htm	Battleship	$209 million	65422625		18-May-12	2 hrs. 11 min.	Universal	Action	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=battleshippotemkin2011.htm	Battleship Potemkin (2011 re-issue)	N/A	51198		14-Jan-11	1 hrs. 15 min.	Kino	War	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bayofangels01.htm	Bay of Angels (re-issue)	N/A	85840		30-Nov-01	1 hrs. 19 min.	Wellspring	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=baywatch.htm	Baywatch	N/A			25-May-17	N/A	Paramount	Action Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=becool.htm	Be Cool	$53 million	56046979		4-Mar-05	1 hrs. 44 min.	MGM	Crime Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beherenow.htm	Be Here Now: The Andy Whitfield Story	N/A	22424		8-Apr-16	1 hrs. 50 min.	Tugg 	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beheretoloveme.htm	Be Here to Love Me: A Film About Townes Van Zandt	N/A	129988		2-Dec-05	1 hrs. 39 min.	Palm	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bekindrewind.htm	"Be Kind, Rewind"	N/A	11175164		22-Feb-08	1 hrs. 41 min.	New Line	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=besomebody.htm	Be Somebody	N/A	15395		10-Jun-16	1 hrs. 28 min.	Tugg 	Comedy	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bewithme.htm	Be with Me	N/A	1365		29-Sep-06	1 hrs. 33 min.	Film Movement	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beachblanketbingo.htm	Beach Blanket Bingo	N/A			14-Apr-65	1 hrs. 38 min.	American International Pictures	Musical	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beachparty.htm	Beach Party	N/A			7-Aug-63	1 hrs. 41 min.	American International Pictures	Musical	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beaches.htm	Beaches	N/A	57041866		23-Dec-88	2 hrs. 3 min.	Buena Vista	Drama	PG-13	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=bean.htm	Bean	$18 million	45319423		17-Oct-97	1 hrs. 30 min.	Gramercy	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bearcub.htm	Bear Cub	N/A	100133		5-Nov-04	1 hrs. 32 min.	TLA Releasing	Foreign	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bearcity.htm	BearCity	N/A	5980		22-Oct-10	N/A	TLA Releasing	Comedy	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bears.htm	Bears	N/A	17780194		18-Apr-14	1 hrs. 18 min.	Buena Vista	Documentary	G	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beastly.htm	Beastly	$17 million	27865571		4-Mar-11	1 hrs. 35 min.	CBS Films	Fantasy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beastmaster2.htm	Beastmaster 2	N/A	869325		30-Aug-91	1 hrs. 47 min.	New Line	Action Fantasy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beastsofnonation.htm	Beasts of No Nation	N/A	90777		16-Oct-15	2 hrs. 13 min.	Bleecker Street	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beastsofthesouthernwild.htm	Beasts of the Southern Wild	N/A	12795746		27-Jun-12	1 hrs. 31 min.	Fox Searchlight	Drama	PG-13	Nominated for Four Oscars.
http://www.boxofficemojo.com/movies/?id=beatstreet.htm	Beat Street	N/A	16595791		8-Jun-84	1 hrs. 46 min.	Orion Pictures	Music Drama	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beatthedrum.htm	Beat the Drum	$1.5 million			N/A	1 hrs. 54 min.	Freestyle Releasing	Unknown	Not Yet Rated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beatrice.htm	Beatrice	N/A	211821		18-Mar-88	2 hrs. 10 min.	Samuel Goldwyn	Foreign	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beatsrhymesandlife.htm	"Beats, Rhymes &amp; Life: The Travels of a Tribe Called Quest"	N/A	1200326		8-Jul-11	1 hrs. 38 min.	Sony Classics	Documentary	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beaufort.htm	Beaufort	N/A	102591		18-Jan-08	2 hrs. 5 min.	Kino	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautiful.htm	Beautiful	$14 million	3157348		29-Sep-00	1 hrs. 52 min.	Destination	Comedy / Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifulboxer.htm	Beautiful Boxer	N/A	133920		21-Jan-05	1 hrs. 58 min.	Regent Releasing	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifulboy.htm	Beautiful Boy	N/A	77247		3-Jun-11	1 hrs. 40 min.	Anchor Bay Films	Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifulcreatures.htm	Beautiful Creatures	N/A	55835		6-Apr-01	1 hrs. 26 min.	Focus Features	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifulcreatures13.htm	Beautiful Creatures (2013)	$60 million	19452138		14-Feb-13	2 hrs. 12 min.	Warner Bros.	Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifuldarling.htm	Beautiful Darling	N/A	34096		22-Apr-11	N/A	Corinth Films	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifulgirl.htm	Beautiful Girl	N/A			TBD	N/A	Sony / Screen Gems	Thriller	Not Yet Rated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifulgirls.htm	Beautiful Girls	N/A	10597759		9-Feb-96	1 hrs. 50 min.	Miramax	Comedy / Drama	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifullosers.htm	Beautiful Losers	N/A	56386		8-Aug-08	1 hrs. 30 min.	Sidetrack Films	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifulpeople.htm	Beautiful People	N/A	264292		18-Feb-00	1 hrs. 47 min.	Trimark	Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautifulthing.htm	Beautiful Thing	N/A	1548120		9-Oct-96	1 hrs. 29 min.	Sony / Columbia	Romance	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautopia.htm	Beautopia	N/A	2870		5-Mar-99	1 hrs. 50 min.	Wellspring	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautyremains.htm	Beauty Remains	N/A	4298		21-Sep-07	1 hrs. 27 min.	Emerging Pictures	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautyshop.htm	Beauty Shop	N/A	36351350		30-Mar-05	1 hrs. 45 min.	MGM	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautyandthebeast.htm	Beauty and the Beast	$25 million	145863363	218967620	15-Nov-91	1 hrs. 24 min.	Buena Vista	Animation	G	"Nominated for Six Oscars, Including Two Wins."
http://www.boxofficemojo.com/movies/?id=beautyandthebeast46.htm	Beauty and the Beast (1946)	N/A			23-Dec-47	1 hrs. 33 min.	Lopert Pictures Corporation	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautybeast02.htm	Beauty and the Beast (2002 re-issue)	N/A	138503	298718	21-Jun-02	1 hrs. 33 min.	Cowboy	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautyandthebeast16.htm	Beauty and the Beast (2016 re-issue)	N/A	160215	298718	12-Feb-16	1 hrs. 33 min.	Janus Films	Fantasy	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautybeast2016.htm	Beauty and the Beast (2016)	N/A			23-Sep-16	1 hrs. 52 min.	Shout! Factory	Fantasy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautyandthebeast2017.htm	Beauty and the Beast (2017)	$160 million	459833200		17-Mar-17	2 hrs. 9 min.	Buena Vista	Fantasy	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautyandthebeast3d.htm	Beauty and the Beast (3D)	N/A	47617067	218967620	13-Jan-12	1 hrs. 24 min.	Buena Vista	Animation	G	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautybeastimax.htm	Beauty and the Beast (IMAX)	N/A	25487190	218967620	1-Jan-02	1 hrs. 30 min.	Buena Vista	IMAX	G	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautybeastlatterdaytale.htm	Beauty and the Beast: A Latter-Day Tale	N/A			16-Mar-07	1 hrs. 33 min.	Candlelight Media Group	Romance	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beautyintrouble.htm	Beauty in Trouble	N/A	19300		13-Jun-08	1 hrs. 50 min.	Menemsha	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beavisandbuttheaddoamerica.htm	Beavis and Butt-Head Do America	$12 million	63118386		20-Dec-96	1 hrs. 20 min.	Paramount	Animation	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bebeskids.htm	Bebe's Kids	N/A	8442162		31-Jul-92	1 hrs. 12 min.	Paramount	Animation	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=becauseisaidso.htm	Because I Said So	N/A	42674040		2-Feb-07	1 hrs. 42 min.	Universal	Romantic Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=winndixie.htm	Because of Winn-Dixie	$14 million	32647042		18-Feb-05	1 hrs. 46 min.	Fox	Family	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=becket07.htm	Becket (re-issue)	N/A	149327		26-Jan-07	2 hrs. 28 min.	Slowhand Cinema	Historical Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=becomingcolette.htm	Becoming Colette	N/A	272931		6-Nov-92	1 hrs. 37 min.	Castle Hill	Unknown	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=becomingjane.htm	Becoming Jane	N/A	18670946		3-Aug-07	1 hrs. 53 min.	Miramax	Romance	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=becomingtraviata.htm	Becoming Traviata	N/A	62652		15-May-13	2 hrs. 0 min.	Distrib Films	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bedandbreakfast.htm	Bed and Breakfast	N/A	44947		7-Aug-92	1 hrs. 37 min.	Hemdale	Unknown	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bedofroses.htm	Bed of Roses	N/A	19030691		26-Jan-96	1 hrs. 28 min.	New Line	Romance	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bedazzled67.htm	Bedazzled (1967)	N/A			10-Dec-67	1 hrs. 43 min.	Fox	Fantasy Comedy	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bedazzled.htm	Bedazzled (2000)	$48 million	37886980		20-Oct-00	1 hrs. 33 min.	Fox	Fantasy Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bedroomsandhallways.htm	Bedrooms and Hallways	N/A	136049		3-Sep-99	1 hrs. 36 min.	First Run	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=bedtimestories.htm	Bedtime Stories	$80 million	110101975		25-Dec-08	1 hrs. 35 min.	Buena Vista	Family Adventure	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beemovie.htm	Bee Movie	$150 million	126631277		2-Nov-07	1 hrs. 30 min.	Paramount (DreamWorks)	Animation	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beeseason.htm	Bee Season	$14 million	1180560		11-Nov-05	1 hrs. 45 min.	Fox Searchlight	Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beefcake.htm	Beefcake	N/A	276259		15-Oct-99	1 hrs. 33 min.	Strand	Unknown	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beenrichallmylife.htm	Been Rich All My Life	N/A	36406		21-Jul-06	1 hrs. 21 min.	First Run	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beerformyhorses.htm	Beer for My Horses	N/A	666045		8-Aug-08	1 hrs. 33 min.	Roadside Attractions	Comedy	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beerfest.htm	Beerfest	N/A	19185184		25-Aug-06	1 hrs. 50 min.	Warner Bros.	Comedy	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beeswax.htm	Beeswax	N/A	46590		7-Aug-09	1 hrs. 40 min.	Cinema Guild	Comedy / Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beethoven.htm	Beethoven	N/A	57114049		3-Apr-92	1 hrs. 29 min.	Universal	Family Comedy	PG	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beethovens2nd.htm	Beethoven's 2nd	N/A	53443066		17-Dec-93	1 hrs. 27 min.	Universal	Family Comedy	PG	Nominated for One Oscar.
http://www.boxofficemojo.com/movies/?id=beetlequeenconquerstokyo.htm	Beetle Queen Conquers Tokyo	N/A	32308		12-May-10	1 hrs. 30 min.	Argot Pictures	Documentary	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beetlejuice.htm	Beetlejuice	N/A	73707461		1-Apr-88	1 hrs. 32 min.	Warner Bros.	Horror Comedy	PG	"Nominated for One Oscar, Including One Win."
http://www.boxofficemojo.com/movies/?id=befikre.htm	Befikre	N/A	498000		9-Dec-16	2 hrs. 30 min.	Yash Raj	Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beforeidisappear.htm	Before I Disappear	N/A	10078		28-Nov-14	1 hrs. 35 min.	IFC	Comedy / Drama	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beforeifall.htm	Before I Fall	N/A	12204039		3-Mar-17	1 hrs. 39 min.	Open Road Films	Drama	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beforeiforget.htm	Before I Forget	N/A	27611		18-Jul-08	1 hrs. 48 min.	Strand	Foreign	Unrated	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beforeigotosleep.htm	Before I Go To Sleep	N/A	3242457		31-Oct-14	1 hrs. 32 min.	Clarius Entertainment	Thriller	R	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=somnia.htm	Before I Wake	N/A			TBD	1 hrs. 37 min.	Relativity	Horror	PG-13	No Academy Awards Information
http://www.boxofficemojo.com/movies/?id=beforemidnight.htm	Before Midnight	N/A	8114627		24-May-13	1 hrs. 48 min.	Sony Classics	Drama	R	Nominated for One Oscar.
