key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date
,w32528,,"""""""the russians are coming, the russians are coming""""""",,3900000.0,21693114.0,4.562336923076924,
,w14813,,gigi (1958 film),,3319355.0,13208725.0,2.9793047143194986,
,w31127,,rebound (2005 film),,33100000.0,17500000.0,-0.4712990936555891,
,w34955,,sneakers (1992 film),,35000000.0,105232691.0,2.006648314285714,
,w30237,,prince valiant (1954 film),,2970000.0,892600000.0,299.5387205387205,
,w18147,,house of numbers (1957 film),,1008000.0,1100000.0,0.09126984126984126,
,w40172,,untamed (1955 film),,3560000.0,2500000.0,-0.29775280898876405,
,w39072,,the toy (1982 film),,28000000.0,47118057.0,0.68278775,
,w34381,,simpatico ,,10000000.0,929606.0,-0.9070394,
,w28468,,out of time (2003 film),,50000000.0,55500000.0,0.11,
,w25321,,miss peregrine's home for peculiar children ,,110000000.0,296400000.0,1.6945454545454546,
,w13706,,formosa betrayed ,,6000000.0,225000.0,-0.9625,
,w13242,,flamingo road ,,1500000.0,2900000.0,0.9333333333333332,
,w35154,,some came running ,,3151000.0,6300000.0,0.999365280863218,
,w340,,1776,,6000000.0,2800000.0,-0.5333333333333333,
,w18311,,hud (1963 film),,2350000.0,10000000.0,3.2553191489361697,
,w22529,,little women (1949 film),,2776000.0,5910000.0,1.1289625360230549,
,w15987,,gun law (1938 film),,78000.0,195000.0,1.5,
,w5635,,buddy (1997 film),,19000000.0,10113400.0,-0.4677157894736842,
,w8054,,the conquerors (1932 film),,619000.0,528000.0,-0.1470113085621971,
,w34420,,sing (1989 film),,11500000.0,2300000.0,-0.8,
,w22959,,the lost world (1960 film),,1515000.0,2500000.0,0.6501650165016502,
,w38978,,tortilla flat ,,1201000.0,2611000.0,1.1740216486261448,
,w12833,,fighting (2009 film),,25000000.0,32474120.0,0.2989648,
,w16375,,the hard way (1991 film),,24000000.0,65595485.0,1.7331452083333334,
,w34857,,small town girl (1936 film),,760000.0,1605000.0,1.111842105263158,
,w18784,,icarus ,,6000000.0,73000.0,-0.9878333333333332,
,w11438,,eddie ,,30000000.0,31387164.0,0.046238800000000004,
,w21956,,let's do it again (1975 film),,70000.0,11800000.0,167.57142857142858,
,w38280,,three little words ,,1470000.0,4526000.0,2.0789115646258503,
,w35298,,song of norway ,,3625000.0,7900000.0,1.179310344827586,
,w22182,,light it up ,,13000000.0,5985690.0,-0.5395623076923077,
,w2391,,the aviator (2004 film),,110000000.0,213700000.0,0.9427272727272727,
,w22099,,life during wartime ,,4500000.0,744816.0,-0.8344853333333333,
,w3939,,big trouble (2002 film),,40000000.0,8500000.0,-0.7875,
,w13853,,frailty ,,11000000.0,17400000.0,0.5818181818181818,
,w32957,,saw (2004 film),,1200000.0,103900000.0,85.58333333333333,
,w31238,,red river (1948 film),,2700000.0,9012000.0,2.3377777777777777,
,w28996,,the patriot (2000 film),,110000000.0,215300000.0,0.9572727272727272,
,w8436,,crash (2004 film),,6500000.0,98400000.0,14.138461538461538,
,w38580,,the time of your life ,,2.0,1.5,-0.25,
,w13095,,first lady ,,485000.0,424000.0,-0.12577319587628866,
,w36124,,stella (1990 film),,19000000.0,20240128.0,0.06526989473684211,
,w21171,,labor day ,,18000000.0,20275812.0,0.126434,
,w16559,,havoc (2005 film),,9000000.0,371000.0,-0.9587777777777776,
,w32515,,rush (1991 film),,17000000.0,7200000.0,-0.5764705882352941,
,w2495,,the baby-sitters club ,,6500000.0,9685976.0,0.4901501538461538,
,w2978,,batman (1989 film),,35000000.0,411300000.0,10.751428571428573,
,w37423,,"""""""tarzan, the ape man (1959 film)""""""",,689000.0,1710000.0,1.481857764876633,
,w36549,,the strip (1951 film),,885000.0,982000.0,0.1096045197740113,
,w17191,,hesher ,,7000000.0,449702.0,-0.9357568571428572,
,w26579,,nadine (1987 film),,12000000.0,5669831.0,-0.5275140833333334,
,w34218,,sicario (2015 film),,30000000.0,85000000.0,1.8333333333333333,
,w15791,,the green hornet (2011 film),,120000000.0,227800000.0,0.8983333333333333,"""[2011, 01, 10, Los Angeles, 2011, 01, 14, United States]"""
,w12062,,the exorcist (film series),,147000000.0,661478540.0,3.499854013605442,
,w19353,,insidious (film series),,16500000.0,357700000.0,20.67878787878788,
,w5282,,brenda starr ,,16000000.0,67878.0,-0.995757625,
,w4537,,bloodline (1979 film),,12000000.0,8218695.0,-0.31510875,
,w38017,,the thief of bagdad (1924 film),,1135654.65,1500000.0,0.3208240727055537,
,w18514,,i can do bad all by myself ,,19000000.0,51733921.0,1.722837947368421,
,w17773,,homecoming (1948 film),,2654000.0,5594000.0,1.1077618688771664,
,w30017,,power dive ,,86000.0,1000000.0,10.627906976744184,
,w20583,,the keep ,,6000000.0,3661757.0,-0.38970716666666666,
,w4318,,blank check ,,13000000.0,30500000.0,1.3461538461538465,
,w8466,,the crazies (1973 film),,275000.0,143784.0,-0.4771490909090909,
,w13422,,flying high (1931 film),,634000.0,657000.0,0.03627760252365931,
,w16774,,heat (1995 film),,60000000.0,187400000.0,2.123333333333333,
,w13582,,for the first time (1959 film),,500000.0,1685000.0,2.37,
,w18103,,house calls (1978 film),,6500000.0,29000000.0,3.4615384615384617,
,w9835,,the delinquents (1957 film),,63000.0,1000000.0,14.873015873015873,
,w27969,,on the line (2001 film),,16000000.0,4403019.0,-0.7248113125,
,w5011,,bound (1996 film),,6000000.0,3800000.0,-0.36666666666666653,
,w40889,,wanderlust (2012 film),,35000000.0,24200000.0,-0.3085714285714285,
,w9681,,death race ,,45000000.0,75700000.0,0.6822222222222222,
,w40843,,walking tall (1973 film),,500000.0,23000000.0,45.0,
,w11827,,eskimo ,,935000.0,1312000.0,0.4032085561497326,
,w19449,,intruder in the dust ,,988000.0,837000.0,-0.152834008097166,
,w16528,,the haunting (1999 film),,80000000.0,177300000.0,1.21625,
,w41373,,what ever happened to baby jane? (1962 film),,1000000.0,9500000.0,8.5,
,w41650,,whiplash (2014 film),,3300000.0,49000000.0,13.848484848484848,
,w35585,,speed (1994 film),,30000000.0,350400000.0,10.68,
,w18612,,i married an angel ,,1492000.0,1236000.0,-0.17158176943699732,
,w39061,,toy soldiers (1991 film),,10000000.0,15073942.0,0.5073942,
,w31295,,redline (2007 film),,26000000.0,8267379.0,-0.6820238846153847,
,w18644,,i spit on your grave (2010 film),,2000000.0,572809.0,-0.7135954999999999,
,w9424,,daylight (1996 film),,80000000.0,159200000.0,0.99,
,w18017,,hot pursuit (1987 film),,4000000.0,4200000.0,0.05,
,w37027,,sweet dreams (1985 film),,13500000.0,9085049.0,-0.3270334074074074,
,w32020,,the road (2009 film),,25000000.0,27600000.0,0.10400000000000001,
,w36961,,suspect (1987 film),,16000000.0,18782400.0,0.1739,
,w20120,,joe (2013 film),,4000000.0,2360000.0,-0.41,
,w30287,,prisoner of war ,,569000.0,1077000.0,0.8927943760984183,
,w6722,,chained (1934 film),,544000.0,1988000.0,2.6544117647058822,
,w11453,,edge of seventeen ,,1500000.0,871759.0,-0.4188273333333333,
,w6637,,cavalcade (1933 film),,1180280.0,3500000.0,1.96539804114278,
,w35927,,stand up and fight ,,1055000.0,1840000.0,0.7440758293838863,
,w41338,,westworld ,,1250000.0,10000000.0,7.0,
,w41006,,the watch (2012 film),,68000000.0,68300000.0,0.004411764705882353,
,w17395,,the hired gun (1957 film),,323000.0,845000.0,1.6160990712074303,
,w20181,,johnny eager,,651000.0,2586000.0,2.9723502304147464,
,w11658,,enchanted april (1935 film),,346000.0,165000.0,-0.5231213872832371,
,w11525,,election (1999 film),,25000000.0,14900000.0,-0.40399999999999997,
,w7108,,china (1943 film),,2000000.0,2500000.0,0.25,
,w26725,,the navigator (1924 film),,385000.0,680406.0,0.7672883116883117,
,w16179,,halloween 5: the revenge of michael myers,,3000000.0,11600000.0,2.8666666666666667,
,w29305,,peter pan (1953 film),,4000000.0,87400000.0,20.85,
,w20106,,joan of arc (1948 film),,4650506.0,5768142.0,0.24032567638876284,
,w11854,,eternally yours ,,790878.0,683131.0,-0.13623719461155828,
,w25960,,mr. jones (1993 film),,25000000.0,8345845.0,-0.6661661999999999,
,w14923,,the girl of the golden west (1938 film),,1680000.0,1597000.0,-0.0494047619047619,
,w10952,,dr. seuss' how the grinch stole christmas (2000 film),,123000000.0,345100000.0,1.805691056910569,
,w23059,,love crazy (1941 film),,889000.0,2000000.0,1.2497187851518559,
,w7858,,the comedian (2016 film),,15000000.0,1700000.0,-0.8866666666666667,
,w5190,,brave (2012 film),,185000000.0,540400000.0,1.921081081081081,
,w11020,,dream boy ,,1200000.0,6000000.0,4.0,
,w20502,,justine (1969 film),,7870000.0,2200000.0,-0.7204574332909784,
,w8125,,conviction (2010 film),,12500000.0,9700000.0,-0.22399999999999998,
,w30419,,proof (2005 film),,20000000.0,14189860.0,-0.290507,
,w9718,,the debt (2010 film),,20000000.0,45600000.0,1.28,
,w35428,,"""""""south of heaven, west of hell """"""",,4000000.0,28149.0,-0.99296275,
,w24988,,middle school: the worst years of my life ,,8500000.0,23300000.0,1.741176470588235,
,w20836,,kind lady (1951 film),,911000.0,500000.0,-0.451152579582876,
,w16006,,gunfight at the o.k. corral ,,2000000.0,10700000.0,4.35,
,w15515,,grace of monaco ,,30000000.0,26600000.0,-0.11333333333333333,
,w41605,,where the heart is (2000 film),,15000000.0,40863718.0,1.7242478666666667,
,w20479,,just this once ,,547000.0,1.0590000000000002,-0.9999980639853748,
,w17162,,hero (1992 film),,42000000.0,19500000.0,-0.5357142857142857,
,w25058,,a midsummer night's dream (1935 film),,981000.0,1229000.0,0.2528032619775739,
,w8668,,crossover (2006 film),,5800000.0,7009668.0,0.20856344827586207,
,w35416,,sounder ,,900000.0,16889761.0,17.766401111111108,
,w9906,,derailed (2005 film),,22000000.0,57500000.0,1.6136363636363635,
,w5981,,cabin fever (2002 film),,1500000.0,30600000.0,19.4,
,w22636,,lol (2012 film),,11000000.0,10400000.0,-0.054545454545454536,
,w24831,,merton of the movies (1947 film),,1504000.0,1712000.0,0.13829787234042554,
,w13443,,flywheel ,,20000.0,37000.0,0.85,
,w6759,,champion (1949 film),,570000.0,2500000.0,3.3859649122807016,
,w18997,,the in crowd (2000 film),,24000000.0,5280035.0,-0.7799985416666667,
,w18020,,the hot rock ,,4895000.0,3500000.0,-0.2849846782431052,
,w37498,,ted bundy ,,1200000.0,68716.0,-0.9427366666666668,
,w35180,,somebody up there likes me (1956 film),,1920000.0,3360000.0,0.75,
,w28948,,passion play ,,15000000.0,3669.0,-0.9997554,
,w17306,,high school confidential ,,532000.0,1915000.0,2.599624060150376,
,w39809,,u turn (1997 film),,19000000.0,6600000.0,-0.6526315789473685,
,w20633,,key to the city ,,1514000.0,2973000.0,0.9636723910171732,
,w6282,,captain blood (1935 film),,1242000.0,1357000.0,0.0925925925925926,
,w23768,,malevolence ,,200000.0,127287.0,-0.363565,
,w43020,,the young lions ,,3550000.0,4480000.0,0.2619718309859155,
,w22119,,life of crime ,,12000000.0,1500000.0,-0.875,
,w37864,,that's my boy (2012 film),,70000000.0,57300000.0,-0.18142857142857144,
,w30475,,psycho (1960 film),,806947.0,50000000.0,60.961938020712644,
,w24235,,the mark of zorro (1940 film),,1000000.0,2000000.0,1.0,
,w29447,,the picture of dorian gray (1945 film),,1918000.0,2975000.0,0.551094890510949,
,w6929,,the cheat (1915 film),,17311.0,96389.0,4.568078100629657,
,w7612,,the clown (1953 film),,887000.0,2099000.0,1.3664036076662909,
,w23273,,lovin' the ladies,,207000.0,428000.0,1.067632850241546,
,w16457,,harry potter and the prisoner of azkaban ,,130000000.0,796700000.0,5.128461538461538,
,w42851,,yentl ,,12000000.0,40218899.0,2.351574916666667,
,w40054,,unforgettable (1996 film),,18000000.0,2821671.0,-0.8432405000000001,
,w3463,,ben-hur (1959 film),,15200000.0,146900000.0,8.664473684210527,
,w39636,,twilight (1998 film),,37000000.0,15000000.0,-0.5945945945945946,
,w20268,,journey to the center of the earth (2008 theatrical film),,60000000.0,242000000.0,3.033333333333333,"""[2008, 11]"""
,w20659,,kicked in the head ,,4000000.0,102739.0,-0.97431525,
,w15185,,godzilla (1998 film),,130000000.0,379000000.0,1.9153846153846157,
,w34532,,"""""""sister, sister (1987 film)""""""",,4000000.0,743445.0,-0.81413875,
,w9890,,denial (2016 film),,10000000.0,5300000.0,-0.47,
,w32313,,rose marie (1954 film),,2984000.0,5277000.0,0.7684316353887399,
,w29971,,possession (2002 film),,25000000.0,14815898.0,-0.40736408,
,w15109,,go fish ,,15000.0,2408311.0,159.55406666666667,
,w18366,,the hunchback of notre dame (1923 film),,1250000.0,1500000.0,0.2,
,w11955,,everything must go ,,5000000.0,2820490.0,-0.43590200000000007,
,w28874,,parnell ,,1527000.0,1576000.0,0.0320890635232482,
,w7095,,the children's hour ,,3600000.0,3000000.0,-0.16666666666666666,
,w16021,,gung ho! (1943 film),,866898.0,2176489.0,1.5106633075632891,
,w40045,,unfaithful (2002 film),,50000000.0,119137784.0,1.38275568,
,w21629,,the last winter (2006 film),,7000000.0,97522.0,-0.9860682857142856,
,w42016,,the wild life (1984 film),,6000000.0,11020375.0,0.8367291666666666,
,w8650,,cross fire ,,26000.0,98000.0,2.769230769230769,
,w28863,,"""""""paris, texas """"""",,1800000.0,2200000.0,0.2222222222222222,
,w11546,,elephant (2003 film),,3000000.0,10000000.0,2.333333333333333,
,w20873,,king lear (1987 film),,1000000.0,61821.0,-0.9381790000000001,
,w12026,,excuse my dust (1951 film),,1789000.0,2298000.0,0.28451648965902737,
,w2918,,the barretts of wimpole street (1934 film),,820000.0,1258000.0,0.5341463414634147,
,w16732,,heartbreak hotel ,,13000000.0,5500000.0,-0.5769230769230769,
,w24188,,mardi gras (1958 film),,1690000.0,2500000.0,0.4792899408284024,
,w40460,,vera cruz ,,1600000.0,11000000.0,5.875,
,w4822,,boogeyman ,,20000000.0,67000000.0,2.35,
,w16453,,harry potter and the goblet of fire ,,150000000.0,896900000.0,4.979333333333333,
,w41502,,when in rome (1952 film),,1313000.0,683000.0,-0.4798172124904798,
,w7308,,el cid ,,6200000.0,30000000.0,3.838709677419355,
,w25919,,mr. & mrs. smith (1941 film),,743000.0,1400000.0,0.8842530282637954,
,w19925,,jason and the argonauts (1963 film),,1000000.0,2100000.0,1.1,
,w9628,,death and the maiden ,,12000000.0,3103716.0,-0.7413569999999999,
,w41977,,wild card (2015 film),,30.0,6.7,-0.7766666666666667,
,w43092,,zachariah ,,1200000.0,625000.0,-0.4791666666666667,
,w6560,,cat people (1982 film),,12500000.0,21000000.0,0.68,
,w10638,,don juan (1926 film),,789963.0,1258000.0,0.5924796477809721,
,w6047,,calendar girl (1993 film),,13000000.0,2570145.0,-0.8022965384615385,
,w3577,,betrayed (1954 film),,1674000.0,4177000.0,1.4952210274790918,
,w10787,,dorothy vernon of haddon hall ,,750000.0,900000.0,0.2,
,w4902,,the border (1982 film),,22000000.0,6118683.0,-0.7218780454545455,
,w7607,,clown ,,1500000.0,2100000.0,0.4,
,w5361,,brigadoon ,,3019000.0,2250000.0,-0.2547201059953627,
,w27249,,nine lives (2005 film),,500000.0,1562923.0,2.125846,
,w18940,,the immigrant (2013 film),,16000000.0,5900000.0,-0.63125,
,w4707,,body and soul (1947 film),,1800000.0,3250000.0,0.8055555555555556,
,w19630,,isle of the dead ,,246000.0,383000.0,0.556910569105691,
,w42086,,will penny,,1400000.0,1800000.0,0.2857142857142857,
,w15567,,grandma's boy (2006 film),,5000000.0,6600000.0,0.32,
,w24335,,marvin's room ,,23000000.0,12803305.0,-0.4433345652173913,
,w29270,,personal velocity: three portraits,,125000.0,811299.0,5.490392,
,w16455,,harry potter and the order of the phoenix ,,150000000.0,939900000.0,5.266,
,w34264,,the signal (2007 film),,50000.0,401462.0,7.02924,
,w18095,,house arrest ,,5000000.0,7032782.0,0.40655640000000004,
,w33791,,shaft (2000 film),,46000000.0,107200000.0,1.3304347826086955,
,w37275,,a tale of two cities (1935 film),,1232000.0,1111000.0,-0.09821428571428573,
,w23001,,love affair (1994 film),,60000000.0,18272894.0,-0.6954517666666666,
,w13003,,fire and ice (1983 film),,1200000.0,760883.0,-0.3659308333333333,
,w2890,,barfly ,,3000000.0,3221568.0,0.07385599999999999,
,w40909,,the war at home ,,3000000.0,44722.0,-0.9850926666666666,
,w6481,,the case of sergeant grischa ,,467000.0,456000.0,-0.023554603854389726,
,w29426,,piccadilly jim (1936 film),,466000.0,1272000.0,1.7296137339055797,
,w31110,,rebecca (1940 film),,1288000.0,6000000.0,3.6583850931677016,
,w39125,,the trail of the lonesome pine (1936 film),,621864.0,1700000.0,1.7337166968983573,
,w3415,,bells are ringing ,,3246000.0,3625000.0,0.11675908810844116,
,w21767,,leap year (2010 film),,19000000.0,32600000.0,0.7157894736842105,
,w34473,,singles (1992 film),,9000000.0,18500000.0,1.0555555555555556,
,w6569,,cat's eye (1985 film),,7000000.0,13086298.0,0.8694711428571429,
,w2068,,arseÃÂne lupin (1932 film),,433000.0,1110000.0,1.5635103926096998,
,w15795,,the green inferno ,,5000000.0,12700000.0,1.54,
,w23617,,magic (1978 film),,7000000.0,23800000.0,2.4,
,w7876,,comin' round the mountain,,638120.0,1550000.0,1.4290102175139472,
,w39285,,trial (1955 film),,1341000.0,3305000.0,1.464578672632364,
,w33721,,the shadow (1994 film),,40000000.0,48000000.0,0.2,
,w37540,,tekken (2009 film),,30000000.0,967369.0,-0.9677543666666668,
,w6391,,carmen (1915 cecil b. demille film),,23429.0,147599.0,5.299842076059584,
,w18081,,hounddog ,,3750000.0,131961.0,-0.9648104,
,w32709,,salt (2010 film),,110000000.0,293500000.0,1.6681818181818182,
,w17548,,hitman (2007 film),,24000000.0,100000000.0,3.1666666666666665,
,w40018,,underworld (2003 film),,22000000.0,95700000.0,3.35,
,w10200,,diane ,,2660000.0,1232000.0,-0.5368421052631579,
,w32067,,robin hood (1922 film),,930000.0,2500000.0,1.6881720430107527,
,w24364,,mash ,,3025000.0,81600000.0,25.975206611570247,
,w13899,,frankenweenie (2012 film),,39000000.0,81500000.0,1.0897435897435896,
,w33422,,secretary (2002 film),,4000000.0,9300000.0,1.325,
,w28052,,one day (2011 film),,15000000.0,56706628.0,2.7804418666666666,
,w30396,,project x (2012 film),,12000000.0,102700000.0,7.558333333333334,
,w37626,,the tender trap ,,1274000.0,4495000.0,2.5282574568288854,
,w2318,,august (2008 film),,3400000.0,12636.0,-0.9962835294117648,
,w36450,,the strangers (2008 film),,9000000.0,82400000.0,8.155555555555555,
,w6883,,the chaser (1938 film),,161000.0,332000.0,1.062111801242236,
,w30957,,rampage (1987 film),,7500000.0,796368.0,-0.8938176,
,w4541,,bloodrayne ,,25000000.0,3700000.0,-0.852,
,w12054,,exodus (1960 film),,4500000.0,8700000.0,0.9333333333333332,
,w41376,,what every woman knows (1934 film),,428000.0,502000.0,0.17289719626168226,
,w35709,,split (2016 american film),,9000000.0,274100000.0,29.45555555555556,
,w5349,,a bridge too far ,,25000000.0,50750000.0,1.03,
,w24159,,many rivers to cross ,,1683000.0,3832000.0,1.27688651218063,
,w18965,,the importance of being earnest (2002 film),,15000000.0,17290970.0,0.15273133333333333,
,w40636,,the visit (2015 american film),,5000000.0,98500000.0,18.7,
,w4121,,black and white (1999 drama film),,12000000.0,5541431.0,-0.5382140833333333,
,w15886,,the group ,,2400000.0,6000000.0,1.5,
,w31035,,the raven (2012 film),,26.0,29.7,0.14230769230769227,
,w23949,,man on fire (1957 film),,1180000.0,1415000.0,0.19915254237288132,
,w8684,,the crowd roars (1938 film),,511000.0,2032000.0,2.9765166340508804,
,w37930,,there's no business like show business ,,4340000.0,5103555.0,0.17593433179723506,
,w8097,,contraband (2012 film),,25000000.0,96300000.0,2.852,
,w16275,,hans christian andersen ,,4000000.0,6000000.0,0.5,
,w4727,,the bodyguard (1992 film),,25000000.0,411000000.0,15.44,
,w36775,,sundown (1941 film),,1200000.0,873808.0,-0.27182666666666666,
,w41652,,whipsaw ,,238000.0,965000.0,3.054621848739496,
,w35584,,speechless (1994 film),,30000000.0,20667959.0,-0.3110680333333333,
,w42658,,"""""""the world, the flesh and the devil (1959 film)""""""",,1659000.0,1085000.0,-0.3459915611814346,
,w12134,,the eye (2008 film),,12000000.0,56964642.0,3.7470535000000003,
,w19511,,invitation ,,1020000.0,1455000.0,0.4264705882352941,
,w15550,,grand hotel (1932 film),,750000.0,2250000.0,2.0,
,w13061,,firestorm (1998 film),,19000000.0,8165212.0,-0.5702520000000001,
,w4939,,born to love ,,338000.0,649000.0,0.9201183431952664,
,w30968,,random harvest ,,1210000.0,4650000.0,2.84297520661157,
,w1984,,arena (1953 film),,752000.0,1022000.0,0.35904255319148937,
,w15764,,greed ,,665603.0,274827.0,-0.5871007191974795,
,w36995,,the swan ,,3094000.0,3749000.0,0.2117000646412411,
,w3165,,beau brummell ,,1800000.0,2700000.0,0.5,
,w33356,,the secret garden (1949 film),,1432000.0,993000.0,-0.3065642458100559,
,w36666,,sucker punch (2011 film),,82000000.0,89800000.0,0.0951219512195122,
,w19711,,it's a dog's life ,,891000.0,509000.0,-0.4287317620650954,
,w26503,,the mysterious island (1929 film),,55000.0,1130000.0,19.545454545454547,
,w24504,,may ,,500000.0,150277.0,-0.699446,
,w10792,,the double (2011 film),,17000000.0,3696232.0,-0.7825745882352941,
,w34379,,simone (2002 film),,10000000.0,19600000.0,0.96,
,w38993,,total recall (1990 film),,5065000000.0,261300000.0,-0.9484106614017768,
,w33790,,shaft (1971 film),,500000.0,13000000.0,25.0,
,w29307,,peter pan (2003 film),,130000000.0,122000000.0,-0.061538461538461535,
,w28910,,party girl (1958 film),,1758000.0,2380000.0,0.35381114903299204,
,w7312,,cimarron (1931 film),,1433000.0,1383000.0,-0.03489183531053733,
,w35893,,staircase ,,6370000.0,1850000.0,-0.7095761381475667,
,w25761,,most wanted (1997 film),,25000000.0,11838218.0,-0.52647128,
,w34653,,sky high (2005 film),,35000000.0,86400000.0,1.4685714285714286,
,w2770,,bandits (2001 film),,75000000.0,67600000.0,-0.09866666666666668,
,w6087,,call me madam ,,2460000.0,2850000.0,0.15853658536585366,
,w25480,,the molly maguires ,,11000000.0,2200000.0,-0.8,
,w37120,,swiss family robinson (1940 film),,681000.0,890000.0,0.3069016152716593,
,w3847,,big jack ,,869000.0,915000.0,0.05293440736478711,
,w36948,,the survivors (1983 film),,15000000.0,14000000.0,-0.06666666666666668,
,w39800,,tycoon (1947 film),,3200000.0,2500000.0,-0.21875,
,w38953,,torch song ,,1029000.0,1668000.0,0.6209912536443148,
,w18435,,hurry sundown ,,3785000.0,4050000.0,0.07001321003963012,
,w2698,,bait (2000 film),,51000000.0,15471969.0,-0.6966280588235294,
,w10960,,dracula (1979 film),,12164000.0,31235812.0,1.5678898388687932,
,w19509,,the invisible woman (1940 film),,269062.0,659600.0,1.4514795846310515,
,w6264,,capone ,,970000.0,2000000.0,1.0618556701030928,
,w8695,,the crucible (1996 film),,25000000.0,7343114.0,-0.70627544,
,w40317,,valentino (1951 film),,1300000.0,1550000.0,0.19230769230769232,
,w10781,,el dorado (1966 film),,4653000.0,5950000.0,0.27874489576617234,
,w4145,,the black cat (1934 film),,95745.31,236000.0,1.4648726919365556,
,w20728,,kill bill,,60000000.0,333100000.0,4.551666666666667,
,w30107,,the president vanishes ,,290056.0,391542.0,0.34988416030008,
,w10356,,dirty work (1998 film),,13000000.0,10000000.0,-0.2307692307692308,
,w4261,,black widow (1954 film),,1095000.0,2500000.0,1.2831050228310503,
,w11609,,emma (1996 theatrical film),,7000000.0,22200000.0,2.1714285714285717,
,w41660,,whisper ,,12000000.0,5285197.0,-0.5595669166666667,
,w28880,,parrish ,,1500000.0,4200000.0,1.8,
,w26604,,naked gun 331Ã¢ÂÂ3: the final insult,,30000000.0,51100000.0,0.7033333333333334,
,w11885,,even cowgirls get the blues ,,8000000.0,1700000.0,-0.7875,
,w40340,,valley of the kings ,,2065000.0,3305000.0,0.6004842615012107,
,w36078,,staying alive (1983 film),,22000000.0,64800000.0,1.945454545454545,
,w9975,,deÃÂsireÃÂe ,,2720000.0,4500000.0,0.6544117647058824,
,w11377,,easter parade ,,2655000.0,5803000.0,1.1856873822975518,
,w21253,,the lady in red (1979 film),,400000.0,900000.0,1.25,
,w28189,,the one (2001 film),,30000000.0,72700000.0,1.4233333333333331,
,w21437,,the last broadcast ,,900.0,4000000.0,4443.444444444444,
,w2249,,atl ,,20000000.0,21200000.0,0.06,
,w27608,,the nun's story ,,3500000.0,12800000.0,2.657142857142857,
,w24112,,maniac (1980 film),,350000.0,10000000.0,27.57142857142857,
,w31139,,reckless (1984 film),,3000000.0,8300000.000000001,1.7666666666666668,
,w11312,,eagle squadron ,,908768.0,2607422.0,1.8691833339202084,
,w28802,,paranoid park ,,3000000.0,4500000.0,0.5,
,w42230,,wise girl ,,448000.0,490000.0,0.09375,
,w40638,,the visitor (2007 drama film),,4000000.0,18078175.0,3.51954375,
,w40878,,walter wanger's vogues of 1938,,1048435.0,1089956.0,0.03960283660885034,
,w36570,,struck by lightning (2012 film),,1300000.0,28378.0,-0.9781707692307692,
,w7153,,chocolat (2000 film),,25000000.0,152699946.0,5.10799784,
,w22446,,little mister jim,,1085000.0,787000.0,-0.2746543778801843,
,w14038,,friday (1995 film),,3500000.0,27500000.0,6.857142857142858,
,w26645,,nanny mcphee and the big bang,,35000000.0,93251121.0,1.664317742857143,
,w37733,,test pilot ,,1701000.0,3903000.0,1.2945326278659612,
,w14497,,the gauntlet ,,5500000.0,35400000.0,5.4363636363636365,
,w7897,,commando (1985 film),,10000000.0,57500000.0,4.75,
,w11503,,the eiger sanction ,,9000000.0,14200000.0,0.5777777777777777,
,w22642,,lolita (1997 film),,62000000.0,1100000.0,-0.9822580645161292,
,w40986,,the wash (2001 film),,7000000.0,10229331.0,0.461333,
,w35999,,star! ,,14320000.0,4000000.0,-0.7206703910614525,
,w38361,,three wise fools (1946 film),,1274000.0,2096000.0,0.6452119309262166,
,w28649,,paid (1930 film),,385000.0,1231000.0,2.197402597402597,
,w23023,,love & mercy ,,10000000.0,28.6,-0.99999714,
,w36106,,steel (1997 film),,16000000.0,1700000.0,-0.89375,
,w10066,,devil (2010 film),,10000000.0,33500000.0,2.35,
,w12332,,fallen (1998 film),,46000000.0,25200000.0,-0.4521739130434783,
,w35662,,the spiral staircase (1946 film),,750000.0,2800000.0,2.7333333333333334,
,w3714,,beyond the door (1974 film),,350000.0,15000000.0,41.857142857142854,
,w27059,,night flight (1933 film),,499000.0,1079000.0,1.1623246492985972,
,w13702,,the forgotten (2004 film),,42000000.0,117600000.0,1.8,
,w9823,,deÃÂjaÃÂ vu (2006 film),,75000000.0,180600000.0,1.4080000000000001,
,w29027,,the pawnbroker ,,930000.0,2500000.0,1.6881720430107527,
,w1676,,angels die hard,,125000.0,700000.0,4.6,
,w28197,,the only game in town ,,10235000.0,1500000.0,-0.8534440644846116,
,w29432,,the pick-up artist ,,15000000.0,13290368.0,-0.11397546666666665,
,w3465,,ben-hur: a tale of the christ (1925 film),,4000000.0,10700000.0,1.675,
,w24826,,the merry widow (1934 film),,1605000.0,861000.0,-0.4635514018691589,
,w16584,,haywire ,,23000000.0,33400000.0,0.4521739130434783,
,w1988,,argo (2012 film),,44500000.0,232300000.0,4.220224719101124,
,w32270,,the rookie (2002 film),,22000000.0,80700000.0,2.6681818181818184,
,w28359,,the others (2001 film),,17000000.0,209900000.0,11.347058823529412,
,w1699,,the angry hills ,,1190000.0,1285000.0,0.07983193277310924,
,w31165,,red (2010 film),,58000000.0,199000000.0,2.431034482758621,
,w14314,,gaby ,,1863000.0,1357000.0,-0.2716049382716049,
,w27243,,nine (2009 live-action film),,80000000.0,53900000.0,-0.32625,
,w17341,,higher and higher ,,600000.0,2000000.0,2.333333333333333,
