index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,wiki_editing,wiki_studio,actor,director,writer,distributor,composer,cinematographer,producer,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
5525,b13785,w22300,o2726,the lion of judah,2011,15000000.0,15000000.0,0.0,2011-06-03 00:00:00,6.0,2.0,154.0,22.0,1.0,87.0,2.0,"""[Roger Hawkins, Gareth Ahrens]""","""[Animated Family Films, Character Matters, Sunrise Productions]""","""['Ernest Borgnine ', 'Michael Madsen ']""",Deryck Broom|Roger Hawkins,,Rocky Mountain Pictures,[AMG Music Group (Produced by: Greg Sims & Adam Carpenter)],[Deryck Broom],"""[Jacqui Cunningham, Phil Cunningham, Sunu Gonera, Daniel Santefort, Rose Warner, Animated Family Films]""",,0.0,"['Ernest Borgnine ', 'Michael Madsen ']","['Deryck Broom', 'Roger Hawkins']",[''],['Rocky Mountain Pictures'],['AMG Music Group (Produced by: Greg Sims & Adam Carpenter)'],['Deryck Broom'],"['Jacqui Cunningham', 'Phil Cunningham', 'Sunu Gonera', 'Daniel Santefort', 'Rose Warner', 'Animated Family Films']",0.0,0.0,0.0,-0.29775923163265305,0.0,0.0,0.0
5526,b13789,w22373,,the little drummer girl ,1984,20000000.0,7828841.0,-0.60855795,1984-10-19 00:00:00,10.0,4.0,293.0,42.0,0.0,132.0,4.0,[William Reynolds],,['Diane Keaton'],,,Warner Bros.,[Dave Grusin],[Wolfgang Treu],"""[Robert L. Crawford, Patrick Kelley, Dieter Meyer]""",,0.0,['Diane Keaton'],[''],[''],['Warner Bros.'],['Dave Grusin'],['Wolfgang Treu'],"['Robert L. Crawford', 'Patrick Kelley', 'Dieter Meyer']",7.248144844145082,0.0,0.0,34236.53809162237,12.607819710127414,-0.60855795,-1.2845841969924812
5527,,w22402,o12024,the little hut,1957,1662000.0,3600000.0,1.1660649819494584,2057-08-26 00:00:00,8.0,3.0,238.0,34.0,0.0,90.0,,[],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5528,b13794,w22431,,the little minister (1934 film),1934,648000.0,1104000.0,0.7037037037037037,2034-12-28 00:00:00,12.0,4.0,362.0,52.0,0.0,110.0,6.0,[William Hamilton],,"""['Katharine Hepburn', 'John Beal', 'Alan Hale', 'Donald Crisp', 'Frank Conroy*', 'Reginald Denny*']""",['Richard Wallace'],"""['Jane Murfin', 'Sarah Y. Mason', 'Victor Heerman', 'Mortimer Offner* ', 'Jack Wagner* ']""",RKO,['Max Steiner'],['Henry W. Gerrard'],['Pandro S. Berman'],,0.0,"['Katharine Hepburn', 'John Beal', 'Alan Hale', 'Donald Crisp', 'Frank Conroy', 'Reginald Denny']",['Richard Wallace'],"['Jane Murfin', 'Sarah Y. Mason', 'Victor Heerman', 'Mortimer Offner ', 'Jack Wagner ']",['RKO'],['Max Steiner'],['Henry W. Gerrard'],['Pandro S. Berman'],31.946091559172682,0.7037037037037037,5.37838865194899,2.830048621793447,2.9247610022154547,2.2103424178895876,1.375532436566235
5529,,w22520,,the little vampire ,,35.0,27965865.0,799023.7142857143,,,,,,,,,[Peter R. Adam],"""[Propaganda Films, Cometstone Pictures]""",,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5530,b13802,w22562,o10142,the living,2014,500000.0,5514.0,-0.988972,2015-04-03 00:00:00,4.0,2.0,93.0,13.0,0.0,91.0,4.0,[Frank Reynolds],[Shooting Films],Fran Kranz|Jocelin Donahue|Kenny Wormald|Chris Mulkey,Jack Bryan,,"""Monterey Media, Inc.""","""[Matthew de Luca, Neil de Luca]""",[Aleksandar Kosutic],"""[Jack Bryan, Laura DuBois, John Snyder]""",,0.0,"['Fran Kranz', 'Jocelin Donahue', 'Kenny Wormald', 'Chris Mulkey']",['Jack Bryan'],[''],"['Monterey Media', 'Inc.']","['Matthew de Luca', 'Neil de Luca']",['Aleksandar Kosutic'],"['Jack Bryan', 'Laura DuBois', 'John Snyder']",1322912.7052646666,-0.988972,0.0,-1.98835240224359,-1.9773394999999998,-0.988972,-2.966916
5531,,w22567,o14065,the living desert,10-Nov,300000.0,2600000.0,7.666666666666668,2053-11-10 00:00:00,11.0,4.0,314.0,45.0,0.0,69.0,,[Norman R. Palmer],[Walt Disney Productions],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5532,b13804,w22571,,the living end ,1992,22769.0,692585.0,29.417892748913,1992-08-14 00:00:00,8.0,3.0,227.0,32.0,0.0,84.0,6.0,[Gregg Araki],[October Films],,['Gregg Araki'],['Gregg Araki'],October,"""[Cole Coonce, Sascha Konietzko]""",[Gregg Araki],"""[Jon Gerrans, Marcus Hu, Jim Stark]""",,0.0,[''],['Gregg Araki'],['Gregg Araki'],['October'],"['Cole Coonce', 'Sascha Konietzko']",['Gregg Araki'],"['Jon Gerrans', 'Marcus Hu', 'Jim Stark']",0.0,14.3869369994565,14.3869369994565,4.019700843840576,58.835785497826,29.417892748913,88.253678246739
5533,,w22574,o12025,the living idol,1957,360000.0,350000.0,-0.027777777777777776,2058-05-06 00:00:00,5.0,2.0,126.0,18.0,0.0,,,[],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5534,b13806,w22595,o9819,the lizzie mcguire movie,2003,17000000.0,55500000.0,2.264705882352941,2003-05-02 00:00:00,5.0,2.0,122.0,17.0,0.0,94.0,2.0,[Margie Goodspeed],"""[Walt Disney Pictures, Stan Rogow Productions]""",['Hilary Duff'],Jim Fall,['Susan Estelle Jansen'],Buena Vista,['Cliff Eidelman'],[Jerzy ZielinÌski],[Stan Rogow],,0.0,['Hilary Duff'],['Jim Fall'],['Susan Estelle Jansen'],['Buena Vista'],['Cliff Eidelman'],['Jerzy ZielinÌ\x81ski'],['Stan Rogow'],1.5837699382436483,2.264705882352941,2.264705882352941,29837.947263543883,2.3365796753946704,2.264705882352941,2.264705882352941
5535,,w22628,,the loft ,,14000000.0,10100000.0,-0.2785714285714286,,,,,,,,,[Eddie Hamilton],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536,b13812,w22664,,the lone ranger (2013 film),2013,225000000.0,260500000.0,0.15777777777777774,2013-07-03 00:00:00,7.0,3.0,184.0,26.0,1.0,149.0,3.0,"""[James Haygood, Craig Wood]""","""[Walt Disney Pictures, Jerry Bruckheimer Films, Infinitum Nihil, Blind Wink]""","""['Johnny Depp', 'Armie Hammer', 'William Fichtner', 'Tom Wilkinson', 'Ruth Wilson', 'Helena Bonham Carter', 'James Badge Dale', 'Barry Pepper']""",['Gore Verbinski'],"""['Ted Elliott', 'Justin Haythe', 'Terry Rossio']""",Buena Vista,['Hans Zimmer'],[Bojan Bazelli],"""['Jerry Bruckheimer', 'Johnny Depp', 'Eric Ellenbogen', 'Terry Rossio', 'Gore Verbinski']""",Nominated for Two Oscars.,2.0,"['Johnny Depp', 'Armie Hammer', 'William Fichtner', 'Tom Wilkinson', 'Ruth Wilson', 'Helena Bonham Carter', 'James Badge Dale', 'Barry Pepper']",['Gore Verbinski'],"['Ted Elliott', 'Justin Haythe', 'Terry Rossio']",['Buena Vista'],['Hans Zimmer'],['Bojan Bazelli'],"['Jerry Bruckheimer', 'Johnny Depp', 'Eric Ellenbogen', 'Terry Rossio', 'Gore Verbinski']",63.128808781010235,2.907328216374269,9.755748897778634,29837.947263543883,50637.0948560242,2.2748638453352297,54764.05301607713
5537,b13816,w22707,o22442,the lonely lady,30-Sep,6000000.0,1223220.0,-0.79613,1983-09-30 00:00:00,9.0,3.0,273.0,39.0,0.0,92.0,4.0,[Keith Palmer],,Pia Zadora|Lloyd Bochner|Bibi Besch|Joseph Cali,Peter Sasdy,,Universal,[Charlie Calello],[Brian West],[Robert R. Weston],,0.0,"['Pia Zadora', 'Lloyd Bochner', 'Bibi Besch', 'Joseph Cali']",['Peter Sasdy'],[''],['Universal'],['Charlie Calello'],['Brian West'],['Robert R. Weston'],-3.18452,-0.79613,0.0,13067.921936655492,-0.79613,-0.7272509166666667,-0.79613
5538,,w22741,o9570,the long gray line,1955,1748000.0,4100000.0,1.3455377574370708,2055-02-09 00:00:00,2.0,1.0,40.0,6.0,0.0,,,[William A. Lyon],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5539,b13821,w22746,o5217,the long kiss goodnight,1996,65000000.0,89500000.0,0.3769230769230769,1996-10-11 00:00:00,10.0,4.0,285.0,40.0,1.0,120.0,4.0,[William Goldenberg],,"""['Geena Davis', 'Samuel L. Jackson', 'Brian Cox*']""",['Renny Harlin'],['Shane Black'],New Line,['Alan Silvestri'],[Guillermo Navarro],"""['Shane Black', 'Michael De Luca', 'Steve Tisch']""",,0.0,"['Geena Davis', 'Samuel L. Jackson', 'Brian Cox']",['Renny Harlin'],['Shane Black'],['New Line'],['Alan Silvestri'],['Guillermo Navarro'],"['Shane Black', 'Michael De Luca', 'Steve Tisch']",59044.02532002043,0.46464932818504245,2.4117767734623605,9.794903514281808,25176.38662240144,3.0726926145355415,250542.5207490288
5540,b13822,w22756,o3119,the long riders,1980,8000000.0,15795189.0,0.974398625,1980-05-16 00:00:00,5.0,2.0,137.0,19.0,0.0,99.0,4.0,"""[Freeman A. Davies, David Holden]""",[Huka Productions],"""['Dennis Quaid', 'Randy Quaid']""",['Walter Hill'],['James Keach'],United Artists,[Ry Cooder],[Ric Waite],['James Keach'],,0.0,"['Dennis Quaid', 'Randy Quaid']",['Walter Hill'],['James Keach'],['United Artists'],['Ry Cooder'],['Ric Waite'],['James Keach'],169757.46645853034,2.050752158374759,0.6515965625,227.45368100358,1.6162391197458792,1.9182450132440478,11.491359845535715
5541,b13823,w22765,o12628,the long voyage home,1940,682495.0,580129.0,-0.1499879119993553,2040-10-09 00:00:00,10.0,4.0,283.0,41.0,0.0,105.0,6.0,[Sherman Todd],[Argosy Pictures],"""['John Wayne', 'Thomas Mitchell', 'Ian Hunter', 'Barry Fitzgerald', 'Wilfrid Lawson', 'John Qualen', 'Mildred Natwick']""",['John Ford'],"""['Dudley Nichols', """"Eugene O'Neill* """"]""",United Artists,['Richard Hageman'],['Gregg Toland'],[Walter Wanger],,0.0,"['John Wayne', 'Thomas Mitchell', 'Ian Hunter', 'Barry Fitzgerald', 'Wilfrid Lawson', 'John Qualen', 'Mildred Natwick']",['John Ford'],"['Dudley Nichols', 'Eugene ONeill ']",['United Artists'],['Richard Hageman'],['Gregg Toland'],['Walter Wanger'],492.186714822666,0.867924061430098,-0.3098617289948172,227.45368100358,0.13929175828603663,3.291526881837942,2.076852144718293
5542,b13827,w22776,,the longest day ,1962,7750000.0,50100000.0,5.4645161290322575,2062-10-04 00:00:00,10.0,4.0,277.0,40.0,0.0,178.0,7.0,[Samuel E. Beetley],"""[Darryl F. Zanuck Productions, Inc.]""","""['Eddie Albert', 'Paul Anka', 'Richard Beymer', 'Richard Burton', 'Red Buttons', 'Sean Connery', 'Fabian', 'Mel Ferrer', 'Henry Fonda', 'Steve Forrest', 'Leo Genn', 'Jeffrey Hunter', 'Peter Lawford', 'Christian Marquand', 'Roddy McDowall', 'Sal Mineo', 'Robert Mitchum', 'Kenneth More', """"Edmond O'Brien"""", 'Robert Ryan', 'George Segal', 'Rod Steiger', 'Richard Todd', 'Peter Van Eyck', 'Robert Wagner', 'John Wayne', 'Stuart Whitman']""","""['Ken Annakin ', 'Andrew Marton ', 'Bernhard Wicki ']""",['Cornelius Ryan'],Fox,['Maurice Jarre'],"""['Jean Bourgoin', 'Walter Wottitz']""","""['Darryl F. Zanuck', 'Cinematographers']""",,0.0,"['Eddie Albert', 'Paul Anka', 'Richard Beymer', 'Richard Burton', 'Red Buttons', 'Sean Connery', 'Fabian', 'Mel Ferrer', 'Henry Fonda', 'Steve Forrest', 'Leo Genn', 'Jeffrey Hunter', 'Peter Lawford', 'Christian Marquand', 'Roddy McDowall', 'Sal Mineo', 'Robert Mitchum', 'Kenneth More', 'Edmond OBrien', 'Robert Ryan', 'George Segal', 'Rod Steiger', 'Richard Todd', 'Peter Van Eyck', 'Robert Wagner', 'John Wayne', 'Stuart Whitman']","['Ken Annakin ', 'Andrew Marton ', 'Bernhard Wicki ']",['Cornelius Ryan'],['Fox'],['Maurice Jarre'],"['Jean Bourgoin', 'Walter Wottitz']","['Darryl F. Zanuck', 'Cinematographers']",613.5971161795263,16.39354838709677,5.4645161290322575,32164.623051773695,120593.30102192897,10.929032258064515,9.293359016301427
5543,b13828,w22780,,the longest ride ,2015,34000000.0,64944815.0,0.9101416176470588,2015-04-10 00:00:00,4.0,2.0,100.0,14.0,0.0,128.0,3.0,[Jason Ballantine],,"""['Britt Robertson', 'Scott Eastwood', 'Jack Huston', 'Melissa Benoist', 'Alan Alda']""",[],['Craig Bolotin'],Fox,['Mark Isham'],[David Tattersall],"""['Marty Bowen', 'Wyck Godfrey']""",,0.0,"['Britt Robertson', 'Scott Eastwood', 'Jack Huston', 'Melissa Benoist', 'Alan Alda']",[''],['Craig Bolotin'],['Fox'],['Mark Isham'],['David Tattersall'],"['Marty Bowen', 'Wyck Godfrey']",11.073017524133148,0.0,0.9101416176470588,32164.623051773695,2.0640548337693625,3.3759021696926075,14.923946051931587
5544,b13830,w22781,,the longest yard (1974 film),1974,2900000.0,43008075.0,13.830370689655172,1974-08-30 00:00:00,8.0,3.0,242.0,34.0,1.0,121.0,4.0,[Michael Luciano],"""[Albert S. Ruddy Productions, Long Road Productions]""",,,,Paramount,[Frank De Vol],[Joseph Biroc],[Albert S. Ruddy],,0.0,[''],[''],[''],['Paramount'],['Frank De Vol'],['Joseph Biroc'],['Albert S. Ruddy'],0.0,0.0,0.0,30452.8729106452,5.271060999005759,29.415185344827584,1.92627807358417
5545,b13829,w22782,,the longest yard (2005 film),2005,82000000.0,190300000.0,1.3207317073170732,2005-05-27 00:00:00,5.0,2.0,147.0,21.0,1.0,113.0,3.0,[Jeff Gourson],"""[MTV Films, Happy Madison Productions, Callahan Filmworks]""","""['Adam Sandler', 'Chris Rock', 'Burt Reynolds', 'Rob Schneider*', 'Tracy Morgan*']""",['Peter Segal'],['Sheldon Turner'],Paramount,['Teddy Castellucci'],[Dean Semler],"""['Jack Giarraputo', 'Tim Herlihy', 'Heather Parry', 'Adam Sandler']""",,0.0,"['Adam Sandler', 'Chris Rock', 'Burt Reynolds', 'Rob Schneider', 'Tracy Morgan']",['Peter Segal'],['Sheldon Turner'],['Paramount'],['Teddy Castellucci'],['Dean Semler'],"['Jack Giarraputo', 'Tim Herlihy', 'Heather Parry', 'Adam Sandler']",18.51941705981311,1.0327340489965697,1.3207317073170732,30452.8729106452,1.6039655144381613,12.089279806801468,6.505137698531744
5546,b13831,w22784,o16798,the longshots,22-Aug,23000000.0,11767866.0,-0.488353652173913,2008-08-22 00:00:00,8.0,3.0,235.0,33.0,0.0,95.0,2.0,[Jeffrey Wolf],"""[Metro-Goldwyn-Mayer, Cube Vision]""",['Ice Cube'],Fred Durst,,MGM (Weinstein),['Teddy Castellucci'],[Conrad W. Hall],"""['Matt Alvarez', 'Ice Cube']""",,0.0,['Ice Cube'],['Fred Durst'],[''],['MGM (Weinstein)'],['Teddy Castellucci'],['Conrad W. Hall'],"['Matt Alvarez', 'Ice Cube']",3.773587148993733,-0.7426690260869565,0.0,7.6948472301403354,1.6039655144381613,0.22769163975155282,5.328503888620083
5547,,w22815,,the lookout (2007 film),,16000000.0,5371181.0,-0.6643011875,,,,,,,,,[Jill Savitt],[Spyglass Entertainment],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5548,,w22831,,the lorax ,,70000000.0,348800000.0,3.982857142857143,,,,,,,,,"""[Claire Dodgson, Steven Liu, Ken Schretzmann]""",[Illumination Entertainment],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5549,b13838,w22846,,the lord of the rings (1978 film),1978,4000000.0,30500000.0,6.625,1978-11-15 00:00:00,11.0,4.0,319.0,46.0,1.0,133.0,2.0,[Donald W. Ernst],[Fantasy Films],['Anthony Daniels*'],,,United Artists,"""[Leonard Rosenman, Paul Kont]""",[Timothy Galfas],[Saul Zaentz],,0.0,['Anthony Daniels'],[''],[''],['United Artists'],"['Leonard Rosenman', 'Paul Kont']",['Timothy Galfas'],['Saul Zaentz'],14.391208021345328,0.0,0.0,227.45368100358,13.207757232996112,3.1952735892857143,39.61315066459695
5550,b13839,w22847,o20143,the lord of the rings: the fellowship of the ring,yes,93.0,871.5,8.370967741935484,2001-12-19 00:00:00,12.0,4.0,353.0,50.0,1.0,,3.0,[John Gilbert],,"""['Andy Serkis*', 'Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Cate Blanchett', 'Liv Tyler', 'Ian Holm', 'Christopher Lee', 'Sean Astin', 'Sean Bean', 'Orlando Bloom', 'Hugo Weaving']""",['Peter Jackson'],"""['Philippa Boyens', 'Fran Walsh', 'Fran Walsh']""",New Line,['Howard Shore'],['Andrew Lesnie'],"""['Peter Jackson', 'Fran Walsh']""","""Nominated for Thirteen Oscars, Including Four Wins.""",33.0,"['Andy Serkis', 'Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Cate Blanchett', 'Liv Tyler', 'Ian Holm', 'Christopher Lee', 'Sean Astin', 'Sean Bean', 'Orlando Bloom', 'Hugo Weaving']",['Peter Jackson'],"['Philippa Boyens', 'Fran Walsh', 'Fran Walsh']",['New Line'],['Howard Shore'],['Andrew Lesnie'],"['Peter Jackson', 'Fran Walsh']",487218.2492768514,20.306981708656508,54.204798346664106,9.794903514281808,16.86054428778139,18.261258382267386,44.07646577886531
5551,b13841,w22848,o9820,the lord of the rings: the return of the king,2003,94.0,1.12,-0.9880851063829786,2003-12-17 00:00:00,12.0,4.0,351.0,50.0,0.0,,3.0,[Jamie Selkirk],,"""['Andy Serkis', 'Ian McKellen', 'Elijah Wood', 'Viggo Mortensen', 'Liv Tyler', 'Sean Astin', 'Orlando Bloom', 'Ian Holm', 'Cate Blanchett', 'Karl Urban', 'Sean Bean*']""",['Peter Jackson'],['Philippa Boyens'],New Line,['Howard Shore'],['Andrew Lesnie'],"""['Peter Jackson', 'Fran Walsh']""","""Nominated for Eleven Oscars, Including Eleven Wins.""",66.0,"['Andy Serkis', 'Ian McKellen', 'Elijah Wood', 'Viggo Mortensen', 'Liv Tyler', 'Sean Astin', 'Orlando Bloom', 'Ian Holm', 'Cate Blanchett', 'Karl Urban', 'Sean Bean']",['Peter Jackson'],['Philippa Boyens'],['New Line'],['Howard Shore'],['Andrew Lesnie'],"['Peter Jackson', 'Fran Walsh']",363203.34601386834,20.306981708656508,20.679643145842913,9.794903514281808,16.86054428778139,18.261258382267386,44.07646577886531
5552,b13843,w22849,o16383,the lord of the rings: the two towers,yes,94000000.0,926000000.0,8.851063829787234,2002-12-18 00:00:00,12.0,4.0,352.0,50.0,1.0,,3.0,"""[Michael Horton, Jabez Olssen]""",,"""['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Liv Tyler', 'Sean Astin', 'Orlando Bloom', 'Andy Serkis', 'Karl Urban', 'Christopher Lee', 'Cate Blanchett*']""",['Peter Jackson'],"""['Philippa Boyens', 'Fran Walsh']""",New Line,['Howard Shore'],['Andrew Lesnie'],"""['Peter Jackson', 'Fran Walsh']""","""Nominated for Six Oscars, Including Two Wins.""",16.0,"['Elijah Wood', 'Ian McKellen', 'Viggo Mortensen', 'Liv Tyler', 'Sean Astin', 'Orlando Bloom', 'Andy Serkis', 'Karl Urban', 'Christopher Lee', 'Cate Blanchett']",['Peter Jackson'],"['Philippa Boyens', 'Fran Walsh']",['New Line'],['Howard Shore'],['Andrew Lesnie'],"['Peter Jackson', 'Fran Walsh']",363157.84984329913,20.306981708656508,37.44222074625351,9.794903514281808,16.86054428778139,18.261258382267386,44.07646577886531
5553,b13846,w22854,o11500,the lords of flatbush,1974,160000.0,4000000.0,24.0,1974-05-01 00:00:00,5.0,2.0,121.0,17.0,0.0,86.0,2.0,"""[Muffie Meyer, Stan Siegel]""",,['Sylvester Stallone'],Martin Davidson|Stephen Verona,['Sylvester Stallone'],Columbia,"""[Joe Brooks, Paul Jabara, Joseph Nicholas]""",['Edward Lachman'],[Stephen F. Verona],,0.0,['Sylvester Stallone'],"['Martin Davidson', 'Stephen Verona']",['Sylvester Stallone'],['Columbia'],"['Joe Brooks', 'Paul Jabara', 'Joseph Nicholas']",['Edward Lachman'],['Stephen F. Verona'],131961.7679837781,48.0,21.187594328204625,53226.00151865051,72.0,7.166148258632957,24.0
5554,,w22856,,the lords of salem ,,1500000.0,1544989.0,0.029992666666666667,,,,,,,,,[Glenn Garland],"""[Entertainment One, Automatik Entertainment, IM Global, Blumhouse Productions]""",,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5555,b13848,w22869,,the losers ,2010,25.0,29.9,0.19599999999999995,2010-04-23 00:00:00,4.0,2.0,113.0,16.0,0.0,93.0,3.0,[David Checel],"""[Dark Castle Entertainment, Vertigo (DC Comics)]""","""['Idris Elba', 'Chris Evans', 'Jeffrey Dean Morgan', 'Zoe Saldana']""",,,Warner Bros.,['John Ottman'],[Scott Kevan],"""['Akiva Goldsman', 'Joel Silver']""",,0.0,"['Idris Elba', 'Chris Evans', 'Jeffrey Dean Morgan', 'Zoe Saldana']",[''],[''],['Warner Bros.'],['John Ottman'],['Scott Kevan'],"['Akiva Goldsman', 'Joel Silver']",132981.59885170645,0.0,0.0,34236.53809162237,26895.430851330984,1.6418421249999997,228229.10038602937
5556,b13851,w22892,o1463,the lost boys,1987,8500000.0,32200000.000000004,2.788235294117648,1987-07-31 00:00:00,7.0,3.0,212.0,30.0,0.0,98.0,4.0,[Robert Brown],,"""['Jason Patric', 'Kiefer Sutherland', 'Corey Haim']""",['Joel Schumacher'],,Warner Bros.,['Thomas Newman'],['Michael Chapman'],[Harvey Bernhard],,0.0,"['Jason Patric', 'Kiefer Sutherland', 'Corey Haim']",['Joel Schumacher'],[''],['Warner Bros.'],['Thomas Newman'],['Michael Chapman'],['Harvey Bernhard'],8.95287129151258,3.4718050501811915,0.0,34236.53809162237,23272.839399406297,9.477448679992722,11.769117647058824
5557,,w22937,o5008,the lost moment,1947,1313775.0,734357.0,-0.4410329013720005,2047-11-21 00:00:00,11.0,4.0,325.0,46.0,0.0,89.0,6.0,[Milton Carruth],[Walter Wanger Productions],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,,w22939,,the lost patrol (1934 film),,262000.0,583000.0,1.2251908396946565,,,,,,,,,[Paul Weatherwax],,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5559,,w22950,o22669,the lost squadron,1932,621000.0,732000.0,0.17874396135265694,2032-03-12 00:00:00,3.0,1.0,72.0,10.0,0.0,79.0,,[],[RKO Radio Pictures],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5560,b13856,w22957,,the lost weekend ,1945,1250000.0,11000000.0,7.8,2045-11-16 00:00:00,11.0,4.0,320.0,46.0,0.0,99.0,6.0,[Doane Harrison],,"""['Ray Milland', 'Jane Wyman', 'Phillip Terry', 'Howard Da Silva', 'Doris Dowling', 'Frank Faylen']""",['Billy Wilder'],"""['Charles Brackett', 'Billy Wilder']""",Paramount,['Miklos Rozsa'],['John Seitz'],['Charles Brackett'],,0.0,"['Ray Milland', 'Jane Wyman', 'Phillip Terry', 'Howard Da Silva', 'Doris Dowling', 'Frank Faylen']",['Billy Wilder'],"['Charles Brackett', 'Billy Wilder']",['Paramount'],['Miklos Rozsa'],['John Seitz'],['Charles Brackett'],27.70101477185103,3.8065307682297793,7.530100795904061,30452.8729106452,3.62419043468271,3.614659998806309,2.5797243932538048
5561,,w22958,,the lost world (1925 film),,700000.0,1300000.0,0.8571428571428571,,,,,,,,,[George McGuire],[First National Pictures],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5562,,w22959,,the lost world (1960 film),,1515000.0,2500000.0,0.6501650165016502,,,,,,,,,[Hugh S. Fowler],[],,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,b13857,w22961,o6517,the lost world: jurassic park,1997,73000000.0,618600000.0,7.473972602739726,1997-05-23 00:00:00,5.0,2.0,143.0,20.0,1.0,129.0,3.0,[Michael Kahn],[Amblin Entertainment],"""['Jeff Goldblum', 'Julianne Moore', 'Vince Vaughn']""",['Steven Spielberg'],['David Koepp'],Universal,['John Williams'],[Janusz KaminÌski],"""['Kathleen Kennedy', 'Gerald R. Molen', 'Colin Wilson']""",Nominated for One Oscar.,1.0,"['Jeff Goldblum', 'Julianne Moore', 'Vince Vaughn']",['Steven Spielberg'],['David Koepp'],['Universal'],['John Williams'],['Janusz KaminÌ\x81ski'],"['Kathleen Kennedy', 'Gerald R. Molen', 'Colin Wilson']",21.800067942880027,22.289294962104183,8.254145983424978,13067.921936655492,16.741127380355756,14.720359857530262,40.988742346268424
5564,b13859,w23043,o5596,the love bug,1968,5000000.0,51264000.0,9.2528,1969-03-13 00:00:00,3.0,1.0,72.0,10.0,0.0,108.0,7.0,[Cotton Warburton],[Walt Disney Productions],Dean Jones|Michele Lee|David Tomlinson|Buddy Hackett,Robert Stevenson,,Disney,[George Bruns],[Edward Colman],[Bill Walsh],,0.0,"['Dean Jones', 'Michele Lee', 'David Tomlinson', 'Buddy Hackett']",['Robert Stevenson'],[''],['Disney'],['George Bruns'],['Edward Colman'],['Bill Walsh'],31.894839316206223,9.2528,0.0,32.22144441751328,29.8514,15.595009865470852,9.2528
5565,b13860,w23077,o16800,the love guru,2008,62000000.0,40900000.0,-0.3403225806451613,2008-06-20 00:00:00,6.0,2.0,172.0,24.0,0.0,87.0,3.0,"""[Billy Weber, Lee Haxall]""",[Spyglass Entertainment],"""['Mike Myers', 'Jessica Alba', 'Justin Timberlake', 'Ben Kingsley']""",Marco Schnabel,,Paramount,"""[George S. Clinton, Malcolm Kirby Jr.]""",[Peter Deming],"""['Gary Barber', 'Roger Birnbaum', 'Michael De Luca']""",,0.0,"['Mike Myers', 'Jessica Alba', 'Justin Timberlake', 'Ben Kingsley']",['Marco Schnabel'],[''],['Paramount'],"['George S. Clinton', 'Malcolm Kirby Jr.']",['Peter Deming'],"['Gary Barber', 'Roger Birnbaum', 'Michael De Luca']",478057.47813152184,-0.3403225806451613,0.0,30452.8729106452,3.574479544205476,7.981653168725554,110699.99782629126
