key_bom,key_wiki,key_omdb,bom_title,wiki_title,omdb_title,year_bom_format,year_wiki_format,year_omdb_format,wiki_budget,wiki_gross,bom_budget,bom_domestic_gross,bom_worldwide_revenue,budget,gross
b2369,w5997,o3051,,caddyshack,caddyshack,1980.0,1980,1980.0,6000000.0,39800000.0,,0.0,,,
b11321,w35062,o13823,,soapdish,soapdish,1991.0,1991,1991.0,7000000.0,36489888.0,,0.0,,,
b14088,w27085,,,the night listener ,,2006.0,2006,,3000000.0,10639686.0,,0.0,,,
b5748,w17293,o4452,,high plains drifter,high plains drifter,1973.0,1973,1973.0,5500000.0,15700000.0,,0.0,,,
b16737,w43011,,,young guns ,,1988.0,1988,,11000000.0,45661556.0,,0.0,,,
b15322,w38541,o3586,,tim and eric's billion dollar movie,tim and eric's billion dollar movie,2012.0,2012,2012.0,3000000.0,223580.0,,0.0,,,
b4063,w11590,o5361,,elvis & nixon,elvis & nixon,2016.0,2016,2016.0,4000000.0,1400000.0,,0.0,,,
b9853,w30141,o18366,,pretty persuasion,pretty persuasion,2005.0,2005,2005.0,2500000.0,537126.0,,0.0,,,
b6948,w20935,,,king's ransom ,,2005.0,2005,,15000000.0,4143652.0,,0.0,,,
b8643,w26311,o7532,,my cousin vinny,my cousin vinny,1992.0,1992,1992.0,11000000.0,64099999.99999999,,0.0,,,
b6283,w19109,o2565,,in the land of blood and honey,in the land of blood and honey,2011.0,2011,2011.0,13000000.0,1100000.0,,0.0,,,
b16275,w41251,o16417,,welcome to collinwood,welcome to collinwood,2002.0,2002,2002.0,12000000.0,336620.0,,0.0,,,
b2354,w5970,o3156,,c.h.u.d.,c.h.u.d.,1984.0,1984,1984.0,1250000.0,4650000.0,,0.0,,,
b3831,w10995,o5092,,dragonheart,dragonheart,1996.0,1996,1996.0,57000000.0,115267375.0,,0.0,,,
b11399,w35350,,,sophie's choice ,,1982.0,1982,,9000000.0,30036000.0,,0.0,,,
b1149,w1943,,,arabian nights (1942 film),,1942.0,1942,,904765.0,3453416.0,,0.0,,,
b12842,w9521,o11818,,the dead pool,the dead pool,1988.0,1988,1988.0,31000000.0,37903295.0,,0.0,,,
b3384,w9526,,,dead ringers ,,1988.0,1988,,13000000.0,8000000.0,,0.0,,,
b1501,w3017,o4423,,battle for the planet of the apes,battle for the planet of the apes,1973.0,1973,1973.0,1710000.0,8844595.0,,0.0,,,
b1689,w3583,o14972,,betsy's wedding,betsy's wedding,1990.0,1990,1990.0,24000000.0,19740070.0,,0.0,,,
b11716,w36216,,,stolen (2012 film),,2012.0,2012,,35000000.0,17967746.0,,0.0,,,
b9660,w29450,,,picture perfect (1997 film),,1997.0,1997,,19000000.0,44300000.0,,0.0,,,
b5503,w16419,o15873,,harlem nights,harlem nights,1989.0,1989,1989.0,30000000.0,95000000.0,,0.0,,,
b13856,w22957,,,the lost weekend ,,1945.0,1945,,1250000.0,11000000.0,,0.0,,,
b10536,w32390,o20463,,roving mars,roving mars,2006.0,2006,2006.0,1000000.0,11000000.0,,0.0,,,
b6235,w18995,o15886,,in country,in country,1989.0,1989,1989.0,18000000.0,3531971.0,,0.0,,,
b12835,w9406,o1884,,the day the earth stood still,the day the earth stood still,1951.0,1951,1951.0,995000.0,1850000.0,,0.0,,,
b13526,w19290,o2373,,the inkwell,the inkwell,1994.0,22-Apr,1994.0,8000000.0,8880705.0,,0.0,,,
b8130,w24646,o16646,,meet the spartans,meet the spartans,2008.0,2008,2008.0,30000000.0,84600000.0,,0.0,,,
b11817,w36641,o13828,,suburban commando,suburban commando,1991.0,4-Oct,1991.0,11000000.0,8000000.0,,0.0,,,
b14691,w35578,o1275,,the spectacular now,the spectacular now,2013.0,2013,2013.0,2500000.0,6900000.0,,0.0,,,
b7484,w22418,o13775,,little man tate,little man tate,1991.0,18-Oct,1991.0,10000000.0,25010896.0,,0.0,,,
b7001,w21079,,,knockaround guys,,2002.0,2001,,15000000.0,14069721.0,,0.0,,,
b3505,w9874,,,demon knight,,1995.0,1995,,12000000.0,21100000.0,,0.0,,,
b7743,w23339,,,lucky you ,,2007.0,2007,,55000000.0,8382477.0,,0.0,,,
b11800,w36550,,,stripes ,,1981.0,1981,,10000000.0,85297000.0,,0.0,,,
b7833,w23612,,,maggie ,,2015.0,2015,,4500000.0,1394052.0,,0.0,,,
b14904,w39486,o13666,,the truman show,the truman show,1998.0,1998,1998.0,60000000.0,264100000.00000003,,0.0,,,
b3844,w11048,,,dreamgirls ,,2006.0,2006,,80000000.0,154800000.0,,0.0,,,
b13519,w19248,o1245,,the inevitable defeat of mister & pete,the inevitable defeat of mister & pete,2013.0,2013,2013.0,3000000.0,494608.0,,0.0,,,
b8121,w24625,,,meet the applegates,,1991.0,November 1990 (Australia),,5000000.0,485772.0,,0.0,,,
b449,w30063,o1312,,a prayer for the dying,a prayer for the dying,1987.0,1987,1987.0,6000000.0,1432687.0,,0.0,,,
b6938,w20922,o13769,,king ralph,king ralph,1991.0,1991,1991.0,23000000.0,52487045.0,,0.0,,,
b10800,w33211,o11795,,scrooged,scrooged,1988.0,1988,1988.0,32000000.0,60300000.0,,0.0,,,
b1064,w1743,,,annapolis ,,2006.0,2006,,26000000.0,17496992.0,,0.0,,,
b2671,w6981,o3335,,chernobyl diaries,chernobyl diaries,2012.0,2012,2012.0,1000000.0,37200000.0,,0.0,,,
b13672,w21470,o4509,,the last detail,the last detail,1973.0,1973,1973.0,2300000.0,10000000.0,,0.0,,,
b10707,w32880,,,satisfaction ,,1988.0,1988,,13000000.0,8253123.0,,0.0,,,
b14066,w26807,o4512,,the neptune factor,the neptune factor,1973.0,1973,1973.0,2500000.0,2750000.0,,0.0,,,
b11735,w36277,o11975,,stopover tokyo,stopover tokyo,1957.0,1957,1957.0,1055000.0,1350000.0,,0.0,,,
b8468,w25768,o3080,,motel hell,motel hell,1980.0,1980,1980.0,3000000.0,6342668.0,,0.0,,,
b950,w1548,o22367,,amityville 3-d,amityville 3-d,1983.0,1983,1983.0,6000000.0,6300000.0,,0.0,,,
b3558,w10085,,,devil in a blue dress ,,1995.0,1995,,27000000.0,16140822.0,,0.0,,,
b1970,w4575,o11000,,blow out,blow out,1981.0,1981,1981.0,18000000.0,12000000.0,,0.0,,,
b1322,w2438,,,babel ,,2006.0,2006,,25000000.0,135300000.0,,0.0,,,
b1199,w2101,o2448,,arthur christmas,arthur christmas,2011.0,yes,2011.0,100000000.0,147000000.0,,0.0,,,
b1485,w2974,o308,,bathing beauty,bathing beauty,1944.0,1944,1944.0,2361000.0,6892000.0,,0.0,,,
b16125,w40777,,,waitress ,,2007.0,2007,,1500000.0,22000000.0,,0.0,,,
b2141,w5214,,,breach ,,2007.0,2007,,23000000.0,41000000.0,,0.0,,,
b1708,w3656,o3147,,beverly hills cop,beverly hills cop,1984.0,1984,1984.0,15000000.0,316400000.0,,0.0,,,
b12525,w4665,,,the blues brothers ,,1980.0,1980,,30000000.0,115200000.0,,0.0,,,
b8439,w25684,o1403,,moonstruck,moonstruck,1987.0,1987,1987.0,15000000.0,91640528.0,,0.0,,,
b5592,w16730,o11032,,heartbeeps,heartbeeps,1981.0,1981,1981.0,10000000.0,2154696.0,,0.0,,,
b12002,w37187,o5281,,table 19,table 19,2017.0,2017,2017.0,5000000.0,3600000.0,,0.0,,,
b2653,w6925,o18203,,cheaper by the dozen 2,cheaper by the dozen 2,2005.0,2005,2005.0,60000000.0,129100000.0,,0.0,,,
b6246,w19012,,,in her shoes ,,2005.0,2005,,35000000.0,83073883.0,,0.0,,,
b5417,w16180,o20681,,halloween: the curse of michael myers,halloween: the curse of michael myers,1995.0,1995,1995.0,5000000.0,15100000.0,,0.0,,,
b9515,w28974,,,paterson ,,2016.0,2016,,5000000.0,8600000.0,,0.0,,,
b10352,w31666,,,rhinestone ,,1984.0,1984,,28000000.0,21435321.0,,0.0,,,
b14445,w31440,o13663,,the replacement killers,the replacement killers,1998.0,1998,1998.0,30000000.0,19200000.0,,0.0,,,
b16598,w42468,o22211,,woman thou art loosed,woman thou art loosed,2004.0,2004,2004.0,3000000.0,6804016.0,,0.0,,,
b14937,w40004,,,the underneath ,,1995.0,1995,,6500000.0,536023.0,,0.0,,,
b3657,w10410,,,distant thunder (1988 film),,1988.0,1988,,8000000.0,156188.0,,0.0,,,
b1112,w1833,o3045,,any which way you can,any which way you can,1980.0,1980,1980.0,15000000.0,70700000.0,,0.0,,,
b15140,w42687,,,the wreck of the mary deare ,,1959.0,1959,,2596000.0,2815000.0,,0.0,,,
b11345,w35168,o4349,,some like it hot,some like it hot,1959.0,1959,1959.0,2900000.0,40000000.0,,0.0,,,
b13957,w24601,o9042,,the meddler,the meddler,2016.0,2015,2015.0,3200000.0,5400000.0,,0.0,,,
b6275,w19086,o9724,,in the cut,in the cut,2003.0,yes,2003.0,12000000.0,23700000.0,,0.0,,,
b8459,w25740,o13784,,mortal thoughts,mortal thoughts,1991.0,1991,1991.0,8000000.0,19018321.0,,0.0,,,
b14231,w29114,,,the pelican brief ,,1993.0,1993,,45000000.0,195300000.0,,0.0,,,
b12533,w4847,,,the book thief ,,2013.0,2013,,19000000.0,76600000.0,,0.0,,,
b12633,w6175,,,the campaign ,,2012.0,2012,,95000000.0,104900000.0,,0.0,,,
b14242,w29209,o3995,,the perfect holiday,the perfect holiday,2007.0,2007,2007.0,20000000.0,5812781.0,,0.0,,,
b12722,w7774,o8459,,the color of money,the color of money,1986.0,1986,1986.0,13800000.0,52300000.0,,0.0,,,
b16311,w41394,o16876,,what just happened,what just happened,2008.0,2008,2008.0,25000000.0,6710888.0,,0.0,,,
b6331,w19250,,,infamous ,,2006.0,2006,,13000000.0,2613717.0,,0.0,,,
b12314,w1555,,,the amityville horror (1979 film),,1979.0,1979,,4700000.0,86400000.0,,0.0,,,
b13423,w17787,o10129,,the homesman,the homesman,2014.0,2014,2014.0,16000000.0,3440000.0,,0.0,,,
b7505,w22543,,,live by night ,,2016.0,2016,,65000000.0,22300000.0,,0.0,,,
b5715,w17194,o19074,,hexed,hexed,1993.0,1993,1993.0,700000.0,2786807.0,,0.0,,,
b13706,w21588,o2376,,the last seduction,the last seduction,1994.0,1994,1994.0,2500000.0,5842603.0,,0.0,,,
b13150,w28533,o6838,,the outriders,the outriders,1950.0,1950,1950.0,1621000.0,2179000.0,,0.0,,,
b3982,w11466,o12452,,"""edison, the man""","""edison, the man""",1940.0,1940,1940.0,893000.0,1787000.0,,0.0,,,
b4583,w13255,o22381,,flashdance,flashdance,1983.0,1983,1983.0,7000000.0,201500000.0,,0.0,,,
b12395,w2719,o18412,,the ballad of jack and rose,the ballad of jack and rose,2005.0,2005,2005.0,1500000.0,916051.0,,0.0,,,
b11018,w34035,o7556,,shining through,shining through,1992.0,1992,1992.0,20000000.0,43800000.0,,0.0,,,
b13675,w21472,o21430,,the last dragon,the last dragon,1985.0,1985,1985.0,10000000.0,25700000.0,,0.0,,,
b13133,w14005,,,the french connection ,,1971.0,1971,,1800000.0,51700000.0,,0.0,,,
b14250,w29249,,,the perks of being a wallflower ,,2012.0,2012,,13000000.0,33400000.0,,0.0,,,
b5898,w18002,,,hot dog...the movie,,1984.0,1984,,16200000.0,17700000.0,,0.0,,,
b10380,w31792,o20090,,riding in cars with boys,riding in cars with boys,2001.0,2001,2001.0,48000000.0,35700000.0,,0.0,,,
b13816,w22707,o22442,,the lonely lady,the lonely lady,1983.0,30-Sep,1983.0,6000000.0,1223220.0,,0.0,,,
b15940,w40263,,,urbania ,,2000.0,2000,,225000.0,1032075.0,,0.0,,,
b1134,w1915,o5321,,approaching the unknown,approaching the unknown,2016.0,2016,2016.0,1300000.0,10232.0,,0.0,,,
b5860,w17803,,,hondo ,,1953.0,1953,,3000000.0,4100000.0,,0.0,,,
b12956,w11549,,,the elephant man ,,1980.0,1980,,5000000.0,26000000.0,,0.0,,,
b5213,w15416,o6421,,good will hunting,good will hunting,1997.0,1997,1997.0,10000000.0,225900000.0,,0.0,,,
b7480,w22389,o2318,,little giants,little giants,1994.0,1994,1994.0,20000000.0,19300000.0,,0.0,,,
b8379,w25534,o20714,,money train,money train,1995.0,1995,1995.0,68000000.0,77200000.0,,0.0,,,
b10313,w31560,,,return of the living dead part ii,,1988.0,1988,,6200000.0,9200000.0,,0.0,,,
b13577,w20000,o8331,,the jerk,the jerk,1979.0,1979,1979.0,4000000.0,73700000.0,,0.0,,,
b3133,w8571,o15837,,crimes and misdemeanors,crimes and misdemeanors,1989.0,1989,1989.0,19000000.0,18254702.0,,0.0,,,
b10956,w33814,,,shall we dance (1937 film),,1937.0,1937,,991000.0,2168000.0,,0.0,,,
b4545,w13094,o20666,,first knight,first knight,1995.0,1995,1995.0,55000000.0,127600000.0,,0.0,,,
b14282,w29662,,,the player ,,1992.0,1992,,8000000.0,28900000.0,,0.0,,,
b12468,w3767,,,the big bounce (2004 film),,2004.0,2004,,50000000.0,6800000.0,,0.0,,,
b5176,w15246,o20676,,gold diggers: the secret of bear mountain,gold diggers: the secret of bear mountain,1995.0,1995,1995.0,9000000.0,6029091.0,,0.0,,,
b12280,w769,,,the african queen ,,1951.0,1951,,1000000.0,10750000.0,,0.0,,,
b951,w1558,o21691,,amityville ii: the possession,amityville ii: the possession,1982.0,1982,1982.0,5000000.0,12500000.0,,0.0,,,
b1452,w2811,o2259,,bar girls,bar girls,1995.0,15-Sep,1994.0,500000.0,573953.0,,0.0,,,
b14205,w28691,o19890,,the palm beach story,the palm beach story,1942.0,10-Dec,1942.0,950000.0,1700000.0,,0.0,,,
b6528,w19860,,,jagged edge ,,1985.0,1985,,15000000.0,40491165.0,,0.0,,,
b5250,w15518,o1079,,grace unplugged,grace unplugged,2013.0,2013,2013.0,1700000.0,2507106.0,,0.0,,,
b8096,w24576,o22065,,mean creek,mean creek,2004.0,2004,2004.0,500000.0,802948.0,,0.0,,,
b12999,w12060,o15078,,the exorcist iii,the exorcist iii,1990.0,1990,1990.0,11000000.0,39000000.0,,0.0,,,
b11904,w36916,,,surf's up ,,2007.0,2007,,100000000.0,149000000.0,,0.0,,,
b11467,w35572,,,species ,,1995.0,1995,,35000000.0,113300000.0,,0.0,,,
b3367,w9456,o13726,,dead again,dead again,1991.0,1991,1991.0,15000000.0,38016380.0,,0.0,,,
b1845,w4158,o18604,,black dynamite,black dynamite,2009.0,2009,2009.0,2900000.0,296557.0,,0.0,,,
b12673,w6819,,,the charge of the light brigade (1936 film),,1936.0,1936,,1330000.0,1454000.0,,0.0,,,
b7970,w24204,,,marie ,,1985.0,1985,,9000000.0,2507995.0,,0.0,,,
b11752,w36358,o22135,,straight-jacket,straight-jacket,2004.0,2004,2004.0,1500000.0,45497.0,,0.0,,,
b3947,w11399,o21507,,easy to wed,easy to wed,1946.0,1946,1946.0,1683000.0,5638000.0,,0.0,,,
b11327,w35105,o8445,,solarbabies,solarbabies,1986.0,1986,1986.0,25000000.0,1600000.0,,0.0,,,
b15820,w40058,o7592,,unforgiven,unforgiven,1992.0,1992,1992.0,14400000.0,159200000.0,,0.0,,,
b2267,w5594,o16213,,bubba ho-tep,bubba ho-tep,2003.0,2002,2002.0,1000000.0,1200000.0,,0.0,,,
b14711,w36042,o1276,,the starving games,the starving games,2013.0,2013,2013.0,4630000.0,3800000.0,,0.0,,,
b7231,w21649,o9737,,latter days,latter days,2004.0,2003,2003.0,850000.0,834685.0,,0.0,,,
b3068,w8197,o19988,,corky romano,corky romano,2001.0,2001,2001.0,11000000.0,23900000.0,,0.0,,,
b13926,w24068,,,the manchurian candidate (1962 film),,1962.0,1962,,2200000.0,7700000.0,,0.0,,,
b13398,w17388,,,the hindenburg ,,1975.0,1975,,15000000.0,27900000.0,,0.0,,,
b7248,w21745,o8917,,lazer team,lazer team,2016.0,2015,2015.0,2400000.0,1600000.0,,0.0,,,
b11583,w35976,o3216,,star trek iii: the search for spock,star trek iii: the search for spock,1984.0,1984,1984.0,16000000.0,87000000.0,,0.0,,,
b3381,w9507,o21704,,dead men don't wear plaid,dead men don't wear plaid,1982.0,1982,1982.0,9000000.0,18196170.0,,0.0,,,
b11156,w34469,o7558,,single white female,single white female,1992.0,1992,1992.0,16000000.0,48017402.0,,0.0,,,
b13447,w18164,o18926,,the house of the devil,the house of the devil,2009.0,25 April 2009 (Tribeca Film Festival),2009.0,900000.0,101215.0,,0.0,,,
b9150,w27851,o15915,,old gringo,old gringo,1989.0,1989,1989.0,27000000.0,3574256.0,,0.0,,,
b14052,w26617,o14073,,the naked spur,the naked spur,1953.0,1953,1953.0,1261000.0,3850000.0,,0.0,,,
b16475,w41910,,,wicker park ,,2004.0,2004,,30000000.0,21568818.0,,0.0,,,
b4880,w14244,,,funny farm ,,1988.0,1988,,19000000.0,25537221.0,,0.0,,,
b15502,w39146,o20161,,training day,training day,2001.0,2001,2001.0,45000000.0,104500000.0,,0.0,,,
b12813,w9143,,,the danish girl ,,2015.0,2015,,15000000.0,64200000.0,,0.0,,,
b371,w22114,o6360,,a life less ordinary,a life less ordinary,1997.0,24-Oct-97,1997.0,12000000.0,4366722.0,,0.0,,,
b14907,w39504,o16398,,the truth about charlie,the truth about charlie,2002.0,2002,2002.0,60000000.0,7100000.0,,0.0,,,
b1307,w2422,o15321,,b.f.'s daughter,b.f.'s daughter,1948.0,1948,1948.0,1745000.0,1910000.0,,0.0,,,
b9369,w28532,,,outrageous fortune ,,1987.0,1987,,25000000.0,52864741.0,,0.0,,,
b5380,w16068,,,guys and dolls ,,1955.0,1955,,5500000.0,20000000.0,,0.0,,,
b4613,w13376,,,flower drum song ,,1961.0,1961,,4000000.0,5000000.0,,0.0,,,
b15210,w38050,o21785,,things are tough all over,things are tough all over,1982.0,1982,1982.0,7000000.0,21134374.0,,0.0,,,
b9232,w28072,o13796,,one good cop,one good cop,1991.0,1991,1991.0,4000000.0,11276846.0,,0.0,,,
b16292,w41292,,,wes craven's new nightmare,,1994.0,1994,,8000000.0,19700000.0,,0.0,,,
b15769,w39931,o20791,,under siege 2: dark territory,under siege 2: dark territory,1995.0,1995,1995.0,45000000.0,104324083.0,,0.0,,,
b11781,w36482,o18869,,street fighter: the legend of chun-li,street fighter: the legend of chun-li,2009.0,2009,2009.0,50000000.0,12800000.0,,0.0,,,
b10015,w30705,o13810,,queens logic,queens logic,1991.0,1991,1991.0,12000000.0,612781.0,,0.0,,,
b10834,w33464,o15925,,"""see no evil, hear no evil""","""see no evil, hear no evil""",1989.0,1989,1989.0,18000000.0,46900000.0,,0.0,,,
b2013,w4711,o3152,,body double,body double,1984.0,1984,1984.0,10000000.0,8801940.0,,0.0,,,
b14804,w37601,,,the ten commandments (1956 film),,1956.0,1956,,13000000.0,122700000.0,,0.0,,,
b12460,w3650,,,the beverly hillbillies ,,1993.0,1993,,25000000.0,57400000.0,,0.0,,,
b9584,w29186,,,perfect ,,1985.0,1985,,20000000.0,12918858.0,,0.0,,,
b5965,w18231,o3790,,how she move,how she move,2008.0,2007,2007.0,17000000.0,8533187.0,,0.0,,,
b3528,w9994,o14999,,desperate hours,desperate hours,1990.0,1990,1990.0,18000000.0,2700000.0,,0.0,,,
b5549,w16512,o8391,,haunted honeymoon,haunted honeymoon,1986.0,yes,1986.0,13000000.0,8033397.0,,0.0,,,
b12118,w37511,o21416,,teen wolf,teen wolf,1985.0,1985,1985.0,1200000.0,80000000.0,,0.0,,,
b969,w929,,,an alan smithee film: burn hollywood burn,,1998.0,1998,,10000000.0,52850.0,,0.0,,,
b2372,w6003,o14976,,cadillac man,cadillac man,1990.0,1990,1990.0,15000000.0,27627310.0,,0.0,,,
b10314,w31559,,,return of the living dead 3,,1993.0,1993,,2000000.0,54207.0,,0.0,,,
b12704,w7461,,,the clan of the cave bear ,,1986.0,1986,,15000000.0,1954000.0,,0.0,,,
b2851,w7542,,,clifford ,,1994.0,1994,,19000000.0,7400000.0,,0.0,,,
b5258,w15546,o19681,,grand central murder,grand central murder,1942.0,1942,1942.0,250000.0,515000.0,,0.0,,,
b5905,w18031,o19075,,hot shots! part deux,hot shots! part deux,1993.0,1993,1993.0,25000000.0,133800000.00000001,,0.0,,,
b14386,w30600,o21438,,the purple rose of cairo,the purple rose of cairo,1985.0,1985,1985.0,15000000.0,10631333.0,,0.0,,,
b6334,w19262,o9996,,infinitely polar bear,infinitely polar bear,2015.0,2014,2014.0,6700000.0,1800000.0,,0.0,,,
b14634,w34265,,,the signal (2014 film),,2014.0,2014,,4000000.0,2420000.0,,0.0,,,
b990,w19186,o20207,,an inconvenient truth,an inconvenient truth,2006.0,2006,2006.0,1500000.0,49800000.0,,0.0,,,
b1737,w3723,o8835,,beyond the mask,beyond the mask,2015.0,2015,2015.0,4000000.0,1236094.0,,0.0,,,
b15424,w38922,o10184,,top five,top five,2014.0,2014,2014.0,12000000.0,26100000.0,,0.0,,,
b10331,w31607,o19792,,reunion in france,reunion in france,1942.0,1942,1942.0,1054000.0,1863000.0,,0.0,,,
b2295,w5713,o11695,,bull durham,bull durham,1988.0,1988,1988.0,7500000.0,58000000.0,,0.0,,,
b14437,w31316,o2380,,the ref,the ref,1994.0,1994,1994.0,11000000.0,11439193.0,,0.0,,,
b9204,w28018,o7539,,once upon a crime,once upon a crime...,1992.0,1992,1992.0,14000000.0,8669847.0,,0.0,,,
b10188,w31184,o3201,,red dawn,red dawn,1984.0,1984,1984.0,17000000.0,38376497.0,,0.0,,,
b9559,w29093,o21385,,pee-wee's big adventure,pee-wee's big adventure,1985.0,1985,1985.0,7000000.0,40900000.0,,0.0,,,
b3280,w9128,o8373,,dangerously close,dangerously close,1986.0,1986,1986.0,1500000.0,2026765.0,,0.0,,,
b420,w27035,o13474,,a night at the roxbury,a night at the roxbury,1998.0,1998,1998.0,17000000.0,30300000.0,,0.0,,,
b6772,w20507,,,k-9 ,,1989.0,1989,,17000000.0,78200000.0,,0.0,,,
b5443,w16268,o18714,,hannah montana: the movie,hannah montana: the movie,2009.0,2009,2009.0,30000000.0,155500000.0,,0.0,,,
b8433,w25658,,,moonlight (2016 film),,2016.0,2016,,1500000.0,55800000.0,,0.0,,,
b4168,w11861,,,eulogy ,,2004.0,2004,,6500000.0,89781.0,,0.0,,,
b11888,w36860,,,supercross ,,2005.0,2005,,30000000.0,3344431.0,,0.0,,,
b4604,w13330,o18259,,flightplan,flightplan,2005.0,2005,2005.0,50000000.0,223400000.0,,0.0,,,
b11610,w36007,,,stargate ,,1994.0,1994,,55000000.0,196600000.0,,0.0,,,
b14123,w27703,,,the odd couple ,,1968.0,1968,,1200000.0,44527234.0,,0.0,,,
b2520,w6515,o3687,,cassandra's dream,cassandra's dream,2008.0,2007,2007.0,15000000.0,22539685.0,,0.0,,,
b13140,w14087,o8327,,the frisco kid,the frisco kid,1979.0,1979,1979.0,9200000.0,9600000.0,,0.0,,,
b1948,w4461,o5075,,blood and wine,blood and wine,1997.0,1996,1996.0,26000000.0,1100000.0,,0.0,,,
b2338,w5891,o8270,,butch and sundance: the early days,butch and sundance: the early days,1979.0,15-Jun,1979.0,9000000.0,5136913.0,,0.0,,,
b14418,w31055,,,the razor's edge (1984 film),,1984.0,1984,,12000000.0,6600000.0,,0.0,,,
b13573,w19836,o18446,,the jacket,the jacket,2005.0,2005,2005.0,29000000.0,21126225.0,,0.0,,,
b14357,w30358,o9582,,the prodigal,the prodigal,1955.0,1955,1955.0,2783000.0,4143000.0,,0.0,,,
b11052,w34140,o3923,,shotgun stories,shotgun stories,2007.0,2007,2007.0,250000.0,168237.0,,0.0,,,
b2502,w6460,o9662,,casa de los babys,casa de los babys,2003.0,2003,2003.0,800000.0,475940.0,,0.0,,,
b12049,w37300,,,talk radio ,,1988.0,1988,,4000000.0,3468572.0,,0.0,,,
b260,w5515,o19022,,a bronx tale,a bronx tale,1993.0,1993,1993.0,10000000.0,17300000.0,,0.0,,,
b7435,w22241,o8920,,lila & eve,lila & eve,2015.0,2015,2015.0,4900000.0,38263.0,,0.0,,,
b4846,w14121,o18694,,from mexico with love,from mexico with love,2009.0,2009,2009.0,3000000.0,549495.0,,0.0,,,
b15316,w38512,o10745,,tigerland,tigerland,2000.0,2000,2000.0,10000000.0,148701.0,,0.0,,,
b9413,w28683,o21384,,pale rider,pale rider,1985.0,1985,1985.0,6900000.0,41410568.0,,0.0,,,
b5295,w15765,,,greedy ,,1994.0,1994,,23000000.0,13137484.0,,0.0,,,
b11570,w35935,,,standing ovation ,,2010.0,2010,,5600000.0,550418.0,,0.0,,,
b3915,w11279,o13740,,dying young,dying young,1991.0,1991,1991.0,26000000.0,82264675.0,,0.0,,,
b3006,w8004,,,confessions of a shopaholic ,,2009.0,2009,,55000000.0,108300000.0,,0.0,,,
b4729,w13833,o9974,,foxcatcher,foxcatcher,2014.0,2014,2014.0,24000000.0,13600000.0,,0.0,,,
b14013,w25725,,,the morning after (1986 film),,1986.0,1986,,13000000.0,25147055.0,,0.0,,,
b1589,w3285,,,before i fall ,,2017.0,2017,,5000000.0,13200000.0,,0.0,,,
b7379,w22030,o17083,,libeled lady,libeled lady,1936.0,1936,1936.0,603000.0,2723000.0,,0.0,,,
b15792,w39983,o16408,,undercover brother,undercover brother,2002.0,2002,2002.0,25000000.0,41600000.0,,0.0,,,
b26,w121,o22362,,10 to midnight,10 to midnight,1983.0,1983,1983.0,4520000.0,7175592.0,,0.0,,,
b2264,w5584,,,bruÌno,,2009.0,2009,,42000000.0,138800000.0,,0.0,,,
b4852,w14132,,,from the hip ,,1987.0,1987,,14000000.0,9518342.0,,0.0,,,
b11494,w35648,o21412,,spies like us,spies like us,1985.0,1985,1985.0,22000000.0,60000000.0,,0.0,,,
b825,w1183,o22752,,allegheny uprising,allegheny uprising,1939.0,1939,1939.0,696000.0,750000.0,,0.0,,,
b10303,w31499,o3905,,resurrecting the champ,resurrecting the champ,2007.0,2007,2007.0,13000000.0,3242427.0,,0.0,,,
b16620,w42619,o11849,,working girl,working girl,1988.0,1988,1988.0,,102953112.0,,0.0,,,
b1346,w2564,o8358,,back to school,back to school,1986.0,1986,1986.0,11000000.0,91258000.0,,0.0,,,
b3954,w11410,o22010,,eating out,eating out,2005.0,2004,2004.0,50000.0,155212.0,,0.0,,,
b12278,w732,o20119,,the affair of the necklace,the affair of the necklace,2001.0,2001,2001.0,30000000.0,471210.0,,0.0,,,
b8806,w26793,,,nell ,,1994.0,1994,,31000000.0,106700000.0,,0.0,,,
b10141,w31017,,,ratchet & clank ,,2016.0,2016,,20000000.0,15000000.0,,0.0,,,
b11145,w34428,o5454,,sing street,sing street,2016.0,2016,2016.0,4000000.0,13600000.0,,0.0,,,
b4414,w12592,o20664,,father of the bride part ii,father of the bride part ii,1995.0,1995,1995.0,30000000.0,76600000.0,,0.0,,,
b16575,w42314,o21682,,without reservations,without reservations,1946.0,1946,1946.0,1683000.0,3000000.0,,0.0,,,
b5488,w16346,,,hard eight ,,1997.0,1997,,3000000.0,222559.0,,0.0,,,
b4602,w13317,o8383,,flight of the navigator,flight of the navigator,1986.0,1986,1986.0,9000000.0,18564613.0,,0.0,,,
b15543,w39286,,,trial and error (1997 film),,1997.0,1997,,25000000.0,14598571.0,,0.0,,,
b13429,w17962,,,the horse whisperer ,,1998.0,1998,,60000000.0,186883563.0,,0.0,,,
b6945,w20902,,,king of the hill ,,1993.0,1993,,8000000.0,1200000.0,,0.0,,,
b10342,w31630,o1430,,revenge of the nerds ii: nerds in paradise,revenge of the nerds ii: nerds in paradise,1987.0,1987,1987.0,10000000.0,30100000.0,,0.0,,,
b5674,w17017,o8019,,henry's crime,henry's crime,2011.0,2010,2010.0,12000000.0,2200000.0,,0.0,,,
b9302,w28286,o3087,,ordinary people,ordinary people,1980.0,1980,1980.0,6000000.0,54800000.0,,0.0,,,
b7992,w24294,o5144,,mars attacks!,mars attacks!,1996.0,1996,1996.0,70000000.0,101400000.0,,0.0,,,
