link	name	domestic_revenue	foreign_revenue	worldwide_revenue	total_lifetime_gross
http://www.boxofficemojo.com/movies/?id=abetterlife.htm	A Better Life	"$1,759,252 "	n/a	"$1,759,252 "	
http://www.boxofficemojo.com/movies/?id=abiggersplash.htm	A Bigger Splash	"$2,024,099 "	"$5,521,659 "	"$7,545,758 "	
http://www.boxofficemojo.com/movies/?id=billofdivorcement.htm	A Bill of Divorcement				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=abirdoftheair.htm	A Bird of the Air	"$10,152 "			
http://www.boxofficemojo.com/movies/?id=birdersguide.htm	A Birder's Guide to Everything	"$48,713 "			
http://www.boxofficemojo.com/movies/?id=abitofbadluck.htm	A Bit of Bad Luck	"$18,089 "			
http://www.boxofficemojo.com/movies/?id=bloodyaria.htm	A Bloody Aria	$518 	"$587,423 "	"$587,941 "	
http://www.boxofficemojo.com/movies/?id=aborrowedidentity.htm	A Borrowed Identity	"$281,540 "	n/a	"$281,540 "	
http://www.boxofficemojo.com/movies/?id=abottleinthegazasea.htm	A Bottle in the Gaza Sea	"$5,872 "	"$305,966 "	"$311,838 "	
http://www.boxofficemojo.com/movies/?id=abraveheartthelizzievelasquezstory.htm	A Brave Heart: The Lizzie Velasquez Story				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=breedapart.htm	A Breed Apart				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=bridgetoofar.htm	A Bridge Too Far	"$50,750,000 "			
http://www.boxofficemojo.com/movies/?id=briefhistoryoftime.htm	A Brief History of Time	"$2,279,692 "			
http://www.boxofficemojo.com/movies/?id=abrilliantyoungmind.htm	A Brilliant Young Mind	"$171,793 "	n/a	"$171,793 "	
http://www.boxofficemojo.com/movies/?id=bronxtale.htm	A Bronx Tale	"$17,287,898 "			
http://www.boxofficemojo.com/movies/?id=brotherskiss.htm	A Brother's Kiss	"$52,632 "			
http://www.boxofficemojo.com/movies/?id=bugslife.htm	A Bug's Life	"$162,798,565 "	"$200,460,294 "	"$363,258,859 "	
http://www.boxofficemojo.com/movies/?id=bulletforjoey.htm	A Bullet for Joey				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=businessaffair.htm	A Business Affair	"$7,556 "			
http://www.boxofficemojo.com/movies/?id=acaseofyou.htm	A Case of You	"$4,187 "			
http://www.boxofficemojo.com/movies/?id=acatinparis.htm	A Cat in Paris	"$309,973 "			
http://www.boxofficemojo.com/movies/?id=changeofseasons.htm	A Change of Seasons				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=achefinlove.htm	A Chef in Love	"$686,704 "			
http://www.boxofficemojo.com/movies/?id=chorusline.htm	A Chorus Line	"$14,202,899 "			
http://www.boxofficemojo.com/movies/?id=chorusofdisapproval.htm	A Chorus of Disapproval	"$216,373 "			
http://www.boxofficemojo.com/movies/?id=christmascarol38.htm	A Christmas Carol (1938)				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=christmascarol.htm	A Christmas Carol (1951)				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=christmascarol09.htm	A Christmas Carol (2009)	"$137,855,863 "	"$187,430,783 "	"$325,286,646 "	
http://www.boxofficemojo.com/movies/?id=christmasstory.htm	A Christmas Story	"$20,605,209 "			
http://www.boxofficemojo.com/movies/?id=christmasstory84.htm	A Christmas Story (Re-issue)	"$20,605,209 "			
http://www.boxofficemojo.com/movies/?id=christmastale.htm	A Christmas Tale	"$1,060,922 "	"$6,295,471 "	"$7,356,393 "	
http://www.boxofficemojo.com/movies/?id=cinderellastory.htm	A Cinderella Story	"$51,438,175 "	"$18,629,734 "	"$70,067,909 "	
http://www.boxofficemojo.com/movies/?id=civilaction.htm	A Civil Action	"$56,709,981 "			
http://www.boxofficemojo.com/movies/?id=clockworkorange.htm	A Clockwork Orange	"$26,589,355 "			
http://www.boxofficemojo.com/movies/?id=acoffeeinberlin.htm	A Coffee in Berlin	"$150,275 "	"$2,600,000 "	"$2,750,275 "	
http://www.boxofficemojo.com/movies/?id=cooldryplace.htm	"A Cool, Dry Place"	"$4,390 "			
http://www.boxofficemojo.com/movies/?id=cryinthedark.htm	A Cry in the Dark	"$6,908,797 "			
http://www.boxofficemojo.com/movies/?id=cryinthewild.htm	A Cry in the Wild	"$1,494,969 "			
http://www.boxofficemojo.com/movies/?id=cubanlegend.htm	A Cuban Legend	"$3,212 "			
http://www.boxofficemojo.com/movies/?id=acureforwellness.htm	A Cure for Wellness	"$8,106,986 "	"$18,217,286 "	"$26,324,272 "	
http://www.boxofficemojo.com/movies/?id=dangerousmethod.htm	A Dangerous Method	"$5,704,709 "	"$21,757,332 "	"$27,462,041 "	
http://www.boxofficemojo.com/movies/?id=dangerouswoman.htm	A Dangerous Woman	"$1,497,222 "			
http://www.boxofficemojo.com/movies/?id=adarktruth.htm	A Dark Truth	"$5,750 "			
http://www.boxofficemojo.com/movies/?id=daywithoutamexican.htm	A Day Without a Mexican	"$4,179,890 "	"$5,877,131 "	"$10,057,021 "	
http://www.boxofficemojo.com/movies/?id=decadeundertheinfluence.htm	A Decade Under the Influence	"$34,837 "			
http://www.boxofficemojo.com/movies/?id=decentfactory.htm	A Decent Factory	"$7,925 "			
http://www.boxofficemojo.com/movies/?id=delicatebalance.htm	A Delicate Balance				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=adifferentamericandream.htm	A Different American Dream	"$1,172 "			
http://www.boxofficemojo.com/movies/?id=dirtyshame.htm	A Dirty Shame	"$1,339,668 "	"$574,498 "	"$1,914,166 "	
http://www.boxofficemojo.com/movies/?id=dogyear.htm	A Dog Year				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=dogofflanders.htm	A Dog of Flanders	"$2,165,637 "			
http://www.boxofficemojo.com/movies/?id=adogspurpose.htm	A Dog's Purpose	"$64,049,720 "	"$117,200,000 "	"$181,249,720 "	
http://www.boxofficemojo.com/movies/?id=drywhiteseason.htm	A Dry White Season	"$3,766,879 "			
http://www.boxofficemojo.com/movies/?id=faceinthecrowd.htm	A Face in the Crowd				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=familyaffair.htm	A Family Affair	"$50,075 "			
http://www.boxofficemojo.com/movies/?id=familything.htm	A Family Thing	"$10,125,417 "			
http://www.boxofficemojo.com/movies/?id=fantasticfear.htm	A Fantastic Fear of Everything				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=faroffplace.htm	A Far Off Place	"$12,890,752 "			
http://www.boxofficemojo.com/movies/?id=farewelltoarms.htm	A Farewell to Arms				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=farewelltofools.htm	A Farewell to Fools				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=fewgoodmen.htm	A Few Good Men	"$141,340,178 "	"$101,900,000 "	"$243,240,178 "	
http://www.boxofficemojo.com/movies/?id=fieldinengland.htm	A Field in England	"$32,846 "			
http://www.boxofficemojo.com/movies/?id=fiercegreenfire.htm	A Fierce Green Fire	"$29,817 "			
http://www.boxofficemojo.com/movies/?id=afilmunfinished.htm	A Film Unfinished	"$320,486 "			
http://www.boxofficemojo.com/movies/?id=finemadness.htm	A Fine Madness				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=finemess.htm	A Fine Mess	"$6,029,824 "			
http://www.boxofficemojo.com/movies/?id=fineromance.htm	A Fine Romance	"$16,497 "			
http://www.boxofficemojo.com/movies/?id=fishcalledwanda.htm	A Fish Called Wanda	"$62,493,712 "			
http://www.boxofficemojo.com/movies/?id=fishwithoutabicycle.htm	A Fish Without a Bicycle	"$26,799 "			
http://www.boxofficemojo.com/movies/?id=fistfulofdollars.htm	A Fistful of Dollars	"$14,500,000 "			
http://www.boxofficemojo.com/movies/?id=fivestarlife.htm	A Five Star Life	"$306,917 "	"$2,198,866 "	"$2,505,783 "	
http://www.boxofficemojo.com/movies/?id=fondkiss.htm	A Fond Kiss	"$30,148 "	"$6,517,493 "	"$6,547,641 "	
http://www.boxofficemojo.com/movies/?id=afool.htm	A Fool (Yi ge shao zi)	"$8,212 "			
http://www.boxofficemojo.com/movies/?id=foreignaffair.htm	A Foreign Affair	"$28,909 "			
http://www.boxofficemojo.com/movies/?id=fourletterword.htm	A Four Letter Word	"$72,568 "	$877 	"$73,445 "	
http://www.boxofficemojo.com/movies/?id=girlcalledrosemarie.htm	A Girl Called Rosemarie	"$3,744 "			
http://www.boxofficemojo.com/movies/?id=girlcutintwo.htm	A Girl Cut in Two	"$409,658 "	"$8,078,879 "	"$8,488,537 "	
http://www.boxofficemojo.com/movies/?id=agirllikegrace.htm	A Girl Like Grace				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=agirllikeme.htm	A Girl Like Her				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=girlwalkshomealone.htm	A Girl Walks Home Alone at Night	"$491,910 "	n/a	"$491,910 "	
http://www.boxofficemojo.com/movies/?id=girlgun.htm	A Girl and a Gun	"$3,018 "			
http://www.boxofficemojo.com/movies/?id=charlesswan3.htm	A Glimpse Inside the Mind of Charles Swan III	"$45,350 "	n/a	"$45,350 "	
http://www.boxofficemojo.com/movies/?id=gooddaytobeblackandsexy.htm	A Good Day to Be Black and Sexy	"$8,629 "			
http://www.boxofficemojo.com/movies/?id=agooddaytodie.htm	A Good Day to Die	$573 			
http://www.boxofficemojo.com/movies/?id=diehard5.htm	A Good Day to Die Hard	"$67,349,198 "	"$237,304,984 "	"$304,654,182 "	
http://www.boxofficemojo.com/movies/?id=agoodmaninafrica.htm	A Good Man in Africa	"$2,308,390 "			
http://www.boxofficemojo.com/movies/?id=goodorgy.htm	A Good Old Fashioned Orgy	"$200,227 "	n/a	"$200,227 "	
http://www.boxofficemojo.com/movies/?id=goodwoman.htm	A Good Woman	"$238,609 "	"$6,639,233 "	"$6,877,842 "	
http://www.boxofficemojo.com/movies/?id=goodyear.htm	A Good Year	"$7,459,300 "	"$34,604,805 "	"$42,064,105 "	
http://www.boxofficemojo.com/movies/?id=goofymovie.htm	A Goofy Movie	"$35,348,597 "			
http://www.boxofficemojo.com/movies/?id=greatdayinharlem.htm	A Great Day in Harlem	"$527,034 "			
http://www.boxofficemojo.com/movies/?id=greenstory.htm	A Green Story	"$12,901 "			
http://www.boxofficemojo.com/movies/?id=guidetorecognizingyoursaints.htm	A Guide to Recognizing Your Saints	"$517,809 "	"$1,517,659 "	"$2,035,468 "	
http://www.boxofficemojo.com/movies/?id=guything.htm	A Guy Thing	"$15,545,431 "	"$1,886,732 "	"$17,432,163 "	
http://www.boxofficemojo.com/movies/?id=handfulofdust.htm	A Handful of Dust	"$1,560,700 "			
http://www.boxofficemojo.com/movies/?id=ahardday.htm	A Hard Day	"$19,004 "			
http://www.boxofficemojo.com/movies/?id=harddaysnight14.htm	A Hard Day's Night (2014 re-release)	"$515,005 "			
http://www.boxofficemojo.com/movies/?id=harddaysnight00.htm	A Hard Day's Night (Re-issue)	"$965,351 "	"$699,266 "	"$1,664,617 "	
http://www.boxofficemojo.com/movies/?id=hauntedhouse.htm	A Haunted House	"$40,041,683 "	"$20,100,000 "	"$60,141,683 "	
http://www.boxofficemojo.com/movies/?id=hauntedhouse2.htm	A Haunted House 2	"$17,329,486 "	"$6,630,000 "	"$23,959,486 "	
http://www.boxofficemojo.com/movies/?id=ahijacking.htm	A Hijacking	"$414,437 "	n/a	"$414,437 "	
http://www.boxofficemojo.com/movies/?id=historyofviolence.htm	A History of Violence	"$31,504,633 "	"$29,236,194 "	"$60,740,827 "	
http://www.boxofficemojo.com/movies/?id=holeinmyheart.htm	A Hole in My Heart	"$3,784 "			
http://www.boxofficemojo.com/movies/?id=holeinone.htm	A Hole in One				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=holeinthehead.htm	A Hole in the Head				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=ahologramfortheking.htm	A Hologram for the King	"$4,212,494 "	n/a	"$4,212,494 "	
http://www.boxofficemojo.com/movies/?id=homeattheendoftheworld.htm	A Home at the End of the World	"$1,029,872 "	"$519,083 "	"$1,548,955 "	
http://www.boxofficemojo.com/movies/?id=homeofourown.htm	A Home of Our Own	"$1,677,807 "			
http://www.boxofficemojo.com/movies/?id=houseonahill.htm	A House on a Hill	$984 			
http://www.boxofficemojo.com/movies/?id=jihadforlove.htm	A Jihad for Love	"$105,651 "			
http://www.boxofficemojo.com/movies/?id=ajourneythroughtimewithanthony.htm	A Journey Through Time with Anthony	"$127,381 "	n/a	"$127,381 "	
http://www.boxofficemojo.com/movies/?id=kidinkingarthurscourt.htm	A Kid in King Arthur's Court	"$13,406,717 "			
http://www.boxofficemojo.com/movies/?id=killingaffair.htm	A Killing Affair	"$35,000 "			
http://www.boxofficemojo.com/movies/?id=akindofmurder.htm	A Kind of Murder	"$2,915 "			
http://www.boxofficemojo.com/movies/?id=kissbeforedying.htm	A Kiss Before Dying	"$15,429,177 "			
http://www.boxofficemojo.com/movies/?id=aknightstale.htm	A Knight's Tale	"$56,569,702 "	"$60,917,771 "	"$117,487,473 "	
http://www.boxofficemojo.com/movies/?id=beyondthebrick.htm	A LEGO Brickumentary	"$101,531 "			
http://www.boxofficemojo.com/movies/?id=alamala.htm	A La Mala	"$3,629,842 "			
http://www.boxofficemojo.com/movies/?id=ladytakesachance.htm	A Lady Takes a Chance				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=alatequartet.htm	A Late Quartet	"$1,562,546 "	n/a	"$1,562,546 "	
http://www.boxofficemojo.com/movies/?id=lawyerwalksintoabar.htm	A Lawyer Walks Into a Bar...	"$5,202 "			
http://www.boxofficemojo.com/movies/?id=leagueofordinarygentlemen.htm	A League of Ordinary Gentlemen	"$18,807 "	n/a	"$18,807 "	
http://www.boxofficemojo.com/movies/?id=leagueoftheirown.htm	A League of Their Own	"$107,533,928 "	"$24,906,141 "	"$132,440,069 "	
http://www.boxofficemojo.com/movies/?id=lettertomomo.htm	A Letter to Momo	"$71,712 "	"$6,677,000 "	"$6,748,712 "	
http://www.boxofficemojo.com/movies/?id=lettertotrue.htm	A Letter to True	"$15,635 "	n/a	"$15,635 "	
http://www.boxofficemojo.com/movies/?id=lifelessordinary.htm	A Life Less Ordinary	"$4,366,722 "			
http://www.boxofficemojo.com/movies/?id=littlebitofheaven.htm	A Little Bit of Heaven	"$15,375 "	"$1,281,562 "	"$1,296,937 "	
http://www.boxofficemojo.com/movies/?id=littlebitofsoul.htm	A Little Bit of Soul				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=alittlechaos.htm	A Little Chaos	"$558,173 "	"$9,526,450 "	"$10,084,623 "	
http://www.boxofficemojo.com/movies/?id=littlegame.htm	A Little Game				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=alittlehelp.htm	A Little Help	"$96,868 "			
http://www.boxofficemojo.com/movies/?id=littleprincess.htm	A Little Princess	"$10,015,449 "			
http://www.boxofficemojo.com/movies/?id=littleromance.htm	A Little Romance				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=littlesex.htm	A Little Sex	"$2,370,376 "			
http://www.boxofficemojo.com/movies/?id=alonelyhero.htm	A Lonely Hero				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=lonelyplacefordying.htm	A Lonely Place for Dying				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=alongwaydown.htm	A Long Way Down	"$13,347 "	"$7,163,000 "	"$7,176,347 "	
http://www.boxofficemojo.com/movies/?id=alongwayoff.htm	A Long Way Off	"$30,104 "			
http://www.boxofficemojo.com/movies/?id=lotlikelove.htm	A Lot Like Love	"$21,845,719 "	"$21,041,000 "	"$42,886,719 "	
http://www.boxofficemojo.com/movies/?id=lovesongforbobbylong.htm	A Love Song for Bobby Long	"$164,308 "	"$1,676,952 "	"$1,841,260 "	
http://www.boxofficemojo.com/movies/?id=lowdowndirtyshame.htm	A Low Down Dirty Shame	"$29,392,418 "			
http://www.boxofficemojo.com/movies/?id=manapart.htm	A Man Apart	"$26,736,098 "	"$17,614,828 "	"$44,350,926 "	
http://www.boxofficemojo.com/movies/?id=amancalledove.htm	A Man Called Ove	"$3,479,315 "	n/a	"$3,479,315 "	
http://www.boxofficemojo.com/movies/?id=mancalledsarge.htm	A Man Called Sarge	"$92,706 "			
http://www.boxofficemojo.com/movies/?id=maninlove.htm	A Man In Love	"$949,451 "			
http://www.boxofficemojo.com/movies/?id=mannamedpearl.htm	A Man Named Pearl	"$208,392 "			
http://www.boxofficemojo.com/movies/?id=amanvanishes2012.htm	A Man Vanishes (2012 re-release)	"$4,829 "			
http://www.boxofficemojo.com/movies/?id=manforallseasons.htm	A Man for All Seasons				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=amanofnoimportance.htm	A Man of No Importance	"$920,916 "			
http://www.boxofficemojo.com/movies/?id=amanawomanandabank.htm	"A Man, a Woman and a Bank"	"$683,353 "			
http://www.boxofficemojo.com/movies/?id=mapoftheworld.htm	A Map of the World	"$544,965 "	n/a	"$544,965 "	
http://www.boxofficemojo.com/movies/?id=amarriedwoman2015.htm	A Married Woman (Une Femme Mariee) [2015 re-release]				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=amasterbuilder.htm	A Master Builder	"$46,874 "			
http://www.boxofficemojo.com/movies/?id=matteroffaith.htm	A Matter of Faith	"$680,113 "			
http://www.boxofficemojo.com/movies/?id=matteroftaste.htm	A Matter of Taste	"$10,720 "			
http://www.boxofficemojo.com/movies/?id=amelodytoremember.htm	A Melody to Remember	"$44,263 "	n/a	"$44,263 "	
http://www.boxofficemojo.com/movies/?id=midnightclear.htm	A Midnight Clear	"$1,526,697 "			
http://www.boxofficemojo.com/movies/?id=midsummernightsdream.htm	A Midsummer Night's Dream	"$16,071,990 "			
http://www.boxofficemojo.com/movies/?id=midsummernightssexcomedy.htm	A Midsummer Night's Sex Comedy	"$9,077,269 "			
http://www.boxofficemojo.com/movies/?id=midwinterstale.htm	A Midwinter's Tale	"$469,571 "			
http://www.boxofficemojo.com/movies/?id=mightyheart.htm	A Mighty Heart	"$9,176,787 "	"$9,758,870 "	"$18,935,657 "	
http://www.boxofficemojo.com/movies/?id=mightywind.htm	A Mighty Wind	"$17,781,006 "	"$969,240 "	"$18,750,246 "	
http://www.boxofficemojo.com/movies/?id=millionwaystodie.htm	A Million Ways to Die in the West	"$43,139,300 "	"$44,050,456 "	"$87,189,756 "	
http://www.boxofficemojo.com/movies/?id=milliontojuan.htm	A Million to Juan	"$1,220,842 "			
http://www.boxofficemojo.com/movies/?id=miracleharlem.htm	A Miracle in Spanish Harlem				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=modernaffair.htm	A Modern Affair	"$14,286 "			
http://www.boxofficemojo.com/movies/?id=amonstercalls.htm	A Monster Calls	"$3,740,823 "	"$39,681,552 "	"$43,422,375 "	
http://www.boxofficemojo.com/movies/?id=monsterthousandheads.htm	A Monster with a Thousand Heads	"$24,852 "	n/a	"$24,852 "	
http://www.boxofficemojo.com/movies/?id=monthbythelake.htm	A Month by the Lake	"$2,101,087 "			
http://www.boxofficemojo.com/movies/?id=amostviolentyear.htm	A Most Violent Year	"$5,749,134 "	"$6,257,936 "	"$12,007,070 "	
http://www.boxofficemojo.com/movies/?id=amostwantedman.htm	A Most Wanted Man	"$17,237,855 "	"$18,995,662 "	"$36,233,517 "	
http://www.boxofficemojo.com/movies/?id=amotherscourage.htm	A Mother's Courage: Talking Back to Autism	"$1,916 "			
http://www.boxofficemojo.com/movies/?id=newdayinoldsanaa.htm	A New Day in Old Sana'a	$737 			
http://www.boxofficemojo.com/movies/?id=newlife.htm	A New Life	"$7,721,852 "			
http://www.boxofficemojo.com/movies/?id=nightattheroxbury.htm	A Night at the Roxbury	"$30,331,165 "			
http://www.boxofficemojo.com/movies/?id=nightinheaven.htm	A Night in Heaven	"$5,563,663 "			
http://www.boxofficemojo.com/movies/?id=elmst.htm	A Nightmare on Elm Street	"$25,504,513 "			
http://www.boxofficemojo.com/movies/?id=nightmareonelmstreet10.htm	A Nightmare on Elm Street (2010)	"$63,075,011 "	"$52,589,026 "	"$115,664,037 "	
http://www.boxofficemojo.com/movies/?id=elmst2.htm	A Nightmare on Elm Street 2: Freddy's Revenge	"$29,999,213 "			
http://www.boxofficemojo.com/movies/?id=elmst3.htm	A Nightmare on Elm Street 3: Dream Warriors	"$44,793,222 "			
http://www.boxofficemojo.com/movies/?id=elmst4.htm	A Nightmare on Elm Street 4: The Dream Master	"$49,369,899 "			
http://www.boxofficemojo.com/movies/?id=elmst5.htm	A Nightmare on Elm Street 5: The Dream Child	"$22,168,359 "			
http://www.boxofficemojo.com/movies/?id=passagetoindia.htm	A Passage to India	"$27,187,653 "			
http://www.boxofficemojo.com/movies/?id=apeopleuncounted.htm	A People Uncounted	$930 			
http://www.boxofficemojo.com/movies/?id=perfectcandidate.htm	A Perfect Candidate	"$134,485 "			
http://www.boxofficemojo.com/movies/?id=perfectcouple.htm	A Perfect Couple				No Total Lifetime Gross Information
http://www.boxofficemojo.com/movies/?id=aperfectday.htm	A Perfect Day	"$5,002 "	"$1,697,431 "	"$1,702,433 "	
http://www.boxofficemojo.com/movies/?id=perfectgetaway.htm	A Perfect Getaway	"$15,515,460 "	"$7,337,178 "	"$22,852,638 "	
http://www.boxofficemojo.com/movies/?id=aperfectman.htm	A Perfect Man	"$7,117 "			
http://www.boxofficemojo.com/movies/?id=perfectmurder.htm	A Perfect Murder	"$67,638,368 "	"$60,400,000 "	"$128,038,368 "	
http://www.boxofficemojo.com/movies/?id=perfectworld.htm	A Perfect World	"$31,130,999 "	"$104,000,000 "	"$135,130,999 "	
