,Domestic,Foreign,Total Lifetime Gross,Worldwide,Link,Name
5045,"$55,250,026","$46,973,243",,"$102,223,269",http://www.boxofficemojo.com/movies/?id=ghostsofgirlfriendspast.htm,Ghosts of Girlfriends Past
5046,"$13,323,144",,,,http://www.boxofficemojo.com/movies/?id=ghostsofmississippi.htm,Ghosts of Mississippi
5047,"$17,040,871","$5,100,668",,"$22,141,539",http://www.boxofficemojo.com/movies/?id=ghostsoftheabyss.htm,Ghosts of the Abyss (IMAX &amp; 35mm)
5048,"$177,909",,,,http://www.boxofficemojo.com/movies/?id=giant.htm,Giant
5049,"$177,909",,,,http://www.boxofficemojo.com/movies/?id=giant96.htm,Giant (Re-issue)
5050,"$5,810,605",,,,http://www.boxofficemojo.com/movies/?id=gifted.htm,Gifted
5051,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=disney2018.htm,Gigantic
5052,"$160,621",,,,http://www.boxofficemojo.com/movies/?id=giganticataleoftwojohns.htm,Gigantic: A Tale of Two Johns
5053,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=gigi.htm,Gigi
5054,"$6,087,542","$1,178,667",,"$7,266,209",http://www.boxofficemojo.com/movies/?id=gigli.htm,Gigli
5055,"$2,261,507",,,,http://www.boxofficemojo.com/movies/?id=gildalive.htm,Gilda Live
5056,"$32,799",,,,http://www.boxofficemojo.com/movies/?id=gilleswife.htm,Gille's Wife
5057,"$440,627",,,,http://www.boxofficemojo.com/movies/?id=gimmedanger.htm,Gimme Danger
5058,"$1,359,910",,,,http://www.boxofficemojo.com/movies/?id=gimmeshelter.htm,Gimme Shelter
5059,"$104,442",,,,http://www.boxofficemojo.com/movies/?id=gimmetheloot.htm,Gimme the Loot
5060,"$837,623",,,,http://www.boxofficemojo.com/movies/?id=gingerandfred.htm,Ginger &amp; Fred
5061,"$1,012,973",n/a,,"$1,012,973",http://www.boxofficemojo.com/movies/?id=gingerandrosa.htm,Ginger &amp; Rosa
5062,"$2,554",,,,http://www.boxofficemojo.com/movies/?id=gingersnaps.htm,Ginger Snaps
5063,"$80,372",n/a,,"$80,372",http://www.boxofficemojo.com/movies/?id=gingersnaps2.htm,Ginger Snaps II: Unleashed
5064,"$1,236,166",,,,http://www.boxofficemojo.com/movies/?id=metropolis11.htm,Giorgio Moroder Presents Metropolis
5065,"$4,939,939",,,,http://www.boxofficemojo.com/movies/?id=girl6.htm,Girl 6
5066,"$60,289",,,,http://www.boxofficemojo.com/movies/?id=girlasleep.htm,Girl Asleep
5067,"$21,154",,,,http://www.boxofficemojo.com/movies/?id=girlmodel.htm,Girl Model
5068,"$1,378,591",n/a,,"$1,378,591",http://www.boxofficemojo.com/movies/?id=girlmostlikely.htm,Girl Most Likely
5069,"$11,523",,,,http://www.boxofficemojo.com/movies/?id=girlplay.htm,Girl Play
5070,"$1,727,259",,,,http://www.boxofficemojo.com/movies/?id=girlrising.htm,Girl Rising
5071,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=girltrip.htm,Girl Trip
5072,"$602,992","$6,950,168",,"$7,553,160",http://www.boxofficemojo.com/movies/?id=girlfrommonaco.htm,Girl from Monaco
5073,"$2,609,412","$1,990,476",,"$4,599,888",http://www.boxofficemojo.com/movies/?id=girlinprogress.htm,Girl in Progress
5074,"$91,401",n/a,,"$91,401",http://www.boxofficemojo.com/movies/?id=girlonabicycle.htm,Girl on a Bicycle
5075,"$11,670,971","$19,795,818",,"$31,466,789",http://www.boxofficemojo.com/movies/?id=girlwithapearlearring.htm,Girl with a Pearl Earring
5076,"$28,912,646","$19,437,559",,"$48,350,205",http://www.boxofficemojo.com/movies/?id=girlinterrupted.htm,"Girl, Interrupted"
5077,"$1,565,852","$100,176",,"$1,666,028",http://www.boxofficemojo.com/movies/?id=girlfight.htm,Girlfight
5078,"$64,414",n/a,,"$64,414",http://www.boxofficemojo.com/movies/?id=girlfriendboyfriend.htm,Girlfriend Boyfriend - GF BF
5079,"$18,000",,,,http://www.boxofficemojo.com/movies/?id=girlfriends96.htm,Girlfriends
5080,"$37,977",,,,http://www.boxofficemojo.com/movies/?id=girlhood.htm,Girlhood
5081,"$60,765",n/a,,"$60,765",http://www.boxofficemojo.com/movies/?id=girlhood2015.htm,Girlhood (2015)
5082,"$7,529",,,,http://www.boxofficemojo.com/movies/?id=girlsagainstboys.htm,Girls Against Boys
5083,"$69,250",,,,http://www.boxofficemojo.com/movies/?id=girlscantswim.htm,Girls Can't Swim
5084,"$6,326,051",,,,http://www.boxofficemojo.com/movies/?id=girlsjustwanttohavefun.htm,Girls Just Want to Have Fun
5085,"$159,294",,,,http://www.boxofficemojo.com/movies/?id=girlsrock.htm,Girls Rock!
5086,"$148,047",,,,http://www.boxofficemojo.com/movies/?id=girlswillbegirls.htm,Girls Will Be Girls
5087,"$503,667",,,,http://www.boxofficemojo.com/movies/?id=girlstown.htm,Girlstown
5088,"$21,967",,,,http://www.boxofficemojo.com/movies/?id=giulianitime.htm,Giuliani Time
5089,"$11,000,000",,,,http://www.boxofficemojo.com/movies/?id=giveemhellharry.htm,"Give 'Em Hell, Harry!"
5090,"$3,601",,,,http://www.boxofficemojo.com/movies/?id=givemeyourhand.htm,Give Me Your Hand
5091,"$1,393,501",,,,http://www.boxofficemojo.com/movies/?id=givemyregardstobroadst.htm,Give My Regards to Broad St.
5092,"$187,705,427","$269,935,000",,"$457,640,427",http://www.boxofficemojo.com/movies/?id=gladiator.htm,Gladiator
5093,"$9,223,441",,,,http://www.boxofficemojo.com/movies/?id=gladiator92.htm,Gladiator (1992)
5094,"$8,201","$10,071,000",,"$10,079,201",http://www.boxofficemojo.com/movies/?id=gladiatorsofrome.htm,Gladiators of Rome
5095,"$20,018","$12,071",,"$32,089",http://www.boxofficemojo.com/movies/?id=glass08.htm,Glass: A Portrait of Philip in Twelve Parts
5096,"$8,419","$193,622",,"$202,041",http://www.boxofficemojo.com/movies/?id=glastonbury.htm,Glastonbury
5097,"$2,777,280",,,,http://www.boxofficemojo.com/movies/?id=gleamingthecube.htm,Gleaming the Cube
5098,"$583,664",,,,http://www.boxofficemojo.com/movies/?id=gleason.htm,Gleason
5099,"$11,862,398","$6,800,840",,"$18,663,238",http://www.boxofficemojo.com/movies/?id=gleelive3d.htm,Glee The 3D Concert Movie
5100,"$365,422",,,,http://www.boxofficemojo.com/movies/?id=glencampbell.htm,Glen Campbell... I'll Be Me
5101,"$10,158",,,,http://www.boxofficemojo.com/movies/?id=glenorglenda.htm,Glen or Glenda
5102,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=glenorglenda53.htm,Glen or Glenda?
5103,"$10,725,228",,,,http://www.boxofficemojo.com/movies/?id=glengarryglenross.htm,Glengarry Glen Ross
5104,"$4,274,407","$997,259",,"$5,271,666",http://www.boxofficemojo.com/movies/?id=glitter.htm,Glitter
5105,"$585,604",n/a,,"$585,604",http://www.boxofficemojo.com/movies/?id=gloomysunday.htm,Gloomy Sunday
5106,"$4,197,729",,,,http://www.boxofficemojo.com/movies/?id=gloria99.htm,Gloria
5107,"$2,107,925",n/a,,"$2,107,925",http://www.boxofficemojo.com/movies/?id=gloria14.htm,Gloria (2014)
5108,"$14,701",,,,http://www.boxofficemojo.com/movies/?id=gloria2015.htm,Gloria (2015)
5109,"$26,828,365",,,,http://www.boxofficemojo.com/movies/?id=glory.htm,Glory
5110,"$15,134",,,,http://www.boxofficemojo.com/movies/?id=glorydaze.htm,Glory Daze
5111,"$42,647,449","$291,000",,"$42,938,449",http://www.boxofficemojo.com/movies/?id=gloryroad.htm,Glory Road
5112,"$99,967,670","$94,000,000",,"$193,967,670",http://www.boxofficemojo.com/movies/?id=gnomeoandjuliet.htm,Gnomeo and Juliet
5113,"$16,943,454","$11,508,168",,"$28,451,622",http://www.boxofficemojo.com/movies/?id=go.htm,Go
5114,"$286,639","$21,500,000",,"$21,786,639",http://www.boxofficemojo.com/movies/?id=goawaymrtumor.htm,Go Away Mr. Tumor
5115,"$2,405,285",,,,http://www.boxofficemojo.com/movies/?id=gofish.htm,Go Fish
5116,"$180,237",,,,http://www.boxofficemojo.com/movies/?id=goforit.htm,Go For It
5117,"$70,495",,,,http://www.boxofficemojo.com/movies/?id=goforsisters.htm,Go For Sisters
5118,n/a,"$907,456",,"$907,456",http://www.boxofficemojo.com/movies/?id=gogotales.htm,Go Go Tales
5119,"$298,457",n/a,,"$298,457",http://www.boxofficemojo.com/movies/?id=gogoagone.htm,Go Goa Gone
5120,"$25,695",,,,http://www.boxofficemojo.com/movies/?id=gonow.htm,Go Now!
5121,"$151,779",,,,http://www.boxofficemojo.com/movies/?id=gotigers.htm,Go Tigers!
5122,"$87,490","$8,306,625",,"$8,394,115",http://www.boxofficemojo.com/movies/?id=goforzucker.htm,Go for Zucker
5123,"$1,338,264",,,,http://www.boxofficemojo.com/movies/?id=gobots.htm,GoBots: Battle of the Rock Lords
5124,"$225,067","$7,639,838",,"$7,864,905",http://www.boxofficemojo.com/movies/?id=goal2.htm,Goal 2: Living the Dream
5125,"$4,283,255","$23,327,618",,"$27,610,873",http://www.boxofficemojo.com/movies/?id=goal.htm,Goal! The Dream Begins
5126,"$23,020",,,,http://www.boxofficemojo.com/movies/?id=goat.htm,Goat
5127,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=goats.htm,Goats
5128,"$122,550",n/a,,"$122,550",http://www.boxofficemojo.com/movies/?id=godblessamerica.htm,God Bless America
5129,"$301,447",,,,http://www.boxofficemojo.com/movies/?id=godgrewtiredofus.htm,God Grew Tired of Us
5130,"$102,757",n/a,,"$102,757",http://www.boxofficemojo.com/movies/?id=godhelpthegirl.htm,God Help the Girl
5131,"$51,229",,,,http://www.boxofficemojo.com/movies/?id=godlovesuganda.htm,God Loves Uganda
5132,"$55,970",,,,http://www.boxofficemojo.com/movies/?id=godsaidha.htm,"God Said, 'Ha!'"
5133,"$163,756","$2,753,072",,"$2,916,828",http://www.boxofficemojo.com/movies/?id=godtussigreatho.htm,God Tussi Great Ho
5134,"$5,095",,,,http://www.boxofficemojo.com/movies/?id=godandgays.htm,God and Gays: Bridging the Gap
5135,"$73,181",n/a,,"$73,181",http://www.boxofficemojo.com/movies/?id=godisgreatimnot.htm,"God is Great, I'm Not"
5136,"$53,345",,,,http://www.boxofficemojo.com/movies/?id=godofvampires.htm,God of Vampires
5137,"$113,276",,,,http://www.boxofficemojo.com/movies/?id=godthefather.htm,God the Father
5138,"$2,637,726",,,,http://www.boxofficemojo.com/movies/?id=godsarmy.htm,God's Army
5139,"$203,144",,,,http://www.boxofficemojo.com/movies/?id=godsarmy2.htm,God's Army 2: States of Grace
5140,"$60,755,732","$1,875,000",,"$62,630,732",http://www.boxofficemojo.com/movies/?id=godsnotdead.htm,God's Not Dead
5141,"$20,774,575",n/a,,"$20,774,575",http://www.boxofficemojo.com/movies/?id=godsnotdead2.htm,God's Not Dead 2
5142,"$169,976",n/a,,"$169,976",http://www.boxofficemojo.com/movies/?id=godspocket.htm,God's Pocket
5143,"$51,246",,,,http://www.boxofficemojo.com/movies/?id=godssandbox.htm,God's Sandbox
5144,"$12,882,934","$41,002",,"$12,923,936",http://www.boxofficemojo.com/movies/?id=godsandgenerals.htm,Gods and Generals
5145,"$6,451,628",n/a,,"$6,451,628",http://www.boxofficemojo.com/movies/?id=godsandmonsters.htm,Gods and Monsters
5146,"$31,153,464","$119,527,400",,"$150,680,864",http://www.boxofficemojo.com/movies/?id=godsofegypt.htm,Gods of Egypt
5147,"$14,379,751","$15,734,736",,"$30,114,487",http://www.boxofficemojo.com/movies/?id=godsend.htm,Godsend
5148,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=godspeed.htm,Godspeed
5149,"$136,314,294","$242,700,000",,"$379,014,294",http://www.boxofficemojo.com/movies/?id=godzilla.htm,Godzilla
5150,"$200,676,069","$328,400,000",,"$529,076,069",http://www.boxofficemojo.com/movies/?id=godzilla2012.htm,Godzilla (2014)
5151,"$412,520",,,,http://www.boxofficemojo.com/movies/?id=godzilla04.htm,Godzilla (Original Japanese Version)
5152,"$4,116,395",,,,http://www.boxofficemojo.com/movies/?id=godzilla1985.htm,Godzilla 1985
5153,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=godzilla2.htm,Godzilla 2
5154,"$10,037,390","$2,886,673",,"$12,924,063",http://www.boxofficemojo.com/movies/?id=godzilla2000.htm,Godzilla 2000
5155,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=godzillavskong.htm,Godzilla vs. Kong
5156,"$150,191",,,,http://www.boxofficemojo.com/movies/?id=godzillaoriginal.htm,Godzilla: The Japanese Original
5157,"$5,532",,,,http://www.boxofficemojo.com/movies/?id=gogolbordellononstop.htm,Gogol Bordello Non-Stop
5158,"$7,435,671",,,,http://www.boxofficemojo.com/movies/?id=goinsouth.htm,Goin' South
5159,"$113,069",,,,http://www.boxofficemojo.com/movies/?id=goingalltheway.htm,Going All the Way
5160,"$5,504,218",,,,http://www.boxofficemojo.com/movies/?id=goingape.htm,Going Ape!
5161,"$52,458",,,,http://www.boxofficemojo.com/movies/?id=goingattractions.htm,Going Attractions: The Definitive Story of the American Drive-in Movie
5162,"$19,501",,,,http://www.boxofficemojo.com/movies/?id=goingaway.htm,Going Away
5163,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=goingmyway.htm,Going My Way
5164,"$31,908",,,,http://www.boxofficemojo.com/movies/?id=goingshopping.htm,Going Shopping
5165,"$3,917",,,,http://www.boxofficemojo.com/movies/?id=goingunder.htm,Going Under
5166,"$614,138",,,,http://www.boxofficemojo.com/movies/?id=goingupriver.htm,Going Upriver: The Long War of John Kerry
5167,"$26,869,286",,,,http://www.boxofficemojo.com/movies/?id=goinginsty.htm,Going in Style
5168,"$26,000,793","$13,500,000",,"$39,500,793",http://www.boxofficemojo.com/movies/?id=goinginsty2017.htm,Going in Style (2017)
5169,"$17,804,299","$24,248,458",,"$42,052,757",http://www.boxofficemojo.com/movies/?id=goingthedistance10.htm,Going the Distance
5170,"$1,230,897",n/a,,"$1,230,897",http://www.boxofficemojo.com/movies/?id=goingthedistance.htm,Going the Distance (2004)
5171,"$7,227,038",n/a,,"$7,227,038",http://www.boxofficemojo.com/movies/?id=gold.htm,Gold
5172,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=golddiggersinparis.htm,Gold Diggers in Paris
5173,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=golddiggers33.htm,Gold Diggers of 1933
5174,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=golddiggers35.htm,Gold Diggers of 1935
5175,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=golddiggers37.htm,Gold Diggers of 1937
5176,"$6,029,091",,,,http://www.boxofficemojo.com/movies/?id=golddiggers.htm,Gold Diggers: Secret of Bear Mountain
5177,"$395,105",,,,http://www.boxofficemojo.com/movies/?id=goldengate.htm,Golden Gate
5178,"$8,077",,,,http://www.boxofficemojo.com/movies/?id=goldenkingdom.htm,Golden Kingdom
5179,"$106,429,941","$245,764,093",,"$352,194,034",http://www.boxofficemojo.com/movies/?id=goldeneye.htm,GoldenEye
5180,"$1,247,376",,,,http://www.boxofficemojo.com/movies/?id=goldengirl.htm,Goldengirl
5181,"$51,081,062",,,,http://www.boxofficemojo.com/movies/?id=goldfinger.htm,Goldfinger
5182,"$1,132,192","$935,479",,"$2,067,671",http://www.boxofficemojo.com/movies/?id=golmaal3.htm,Golmaal 3
5183,"$1,579,146","$33,282,383",,"$34,861,529",http://www.boxofficemojo.com/movies/?id=gomorrah.htm,Gomorrah
5184,"$11,682,205","$6,417,984",,"$18,100,189",http://www.boxofficemojo.com/movies/?id=gone.htm,Gone
5185,"$20,300,218","$14,319,481",,"$34,619,699",http://www.boxofficemojo.com/movies/?id=gonebabygone.htm,Gone Baby Gone
5186,"$14,354",,,,http://www.boxofficemojo.com/movies/?id=gonedoggygone.htm,Gone Doggy Gone
5187,"$19,745,922",,,,http://www.boxofficemojo.com/movies/?id=gonefishin.htm,Gone Fishin'
5188,"$167,767,189","$201,563,174",,"$369,330,363",http://www.boxofficemojo.com/movies/?id=gonegirl.htm,Gone Girl
5189,"$101,648,571","$135,553,728",,"$237,202,299",http://www.boxofficemojo.com/movies/?id=gonein60seconds.htm,Gone in 60 Seconds
5190,"$198,676,459","$201,500,000",,"$400,176,459",http://www.boxofficemojo.com/movies/?id=gonewiththewind.htm,Gone with the Wind
5191,"$198,676,459",,,,http://www.boxofficemojo.com/movies/?id=gonewiththewind89.htm,Gone with the Wind (Re-issue) (1989)
5192,"$198,676,459",,,,http://www.boxofficemojo.com/movies/?id=gonewiththewind98.htm,Gone with the Wind (Re-issue) (1998)
5193,"$1,252,100","$239,858",,"$1,491,958",http://www.boxofficemojo.com/movies/?id=gonzo.htm,Gonzo
5194,"$3,234",,,,http://www.boxofficemojo.com/movies/?id=gooby.htm,Gooby
5195,"$27,276","$1,521,975",,"$1,549,251",http://www.boxofficemojo.com/movies/?id=good08.htm,Good
5196,"$37,667,746","$7,644,471",,"$45,312,217",http://www.boxofficemojo.com/movies/?id=goodboy.htm,Good Boy!
5197,"$23,712,993",,,,http://www.boxofficemojo.com/movies/?id=goodburger.htm,Good Burger
5198,n/a,"$6,264,867",,"$6,264,867",http://www.boxofficemojo.com/movies/?id=goodbyebafana.htm,Good Bye Bafana
5199,"$4,064,200","$75,320,680",,"$79,384,880",http://www.boxofficemojo.com/movies/?id=goodbyelenin.htm,"Good Bye, Lenin!"
5200,"$27,595","$12,329",,"$39,924",http://www.boxofficemojo.com/movies/?id=gooddick.htm,Good Dick
5201,"$4,157,223","$5,912",,"$4,163,135",http://www.boxofficemojo.com/movies/?id=goodhair.htm,Good Hair
5202,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=goodkids.htm,Good Kids
5203,"$316,472",n/a,,"$316,472",http://www.boxofficemojo.com/movies/?id=goodkill.htm,Good Kill
5204,"$39,962",,,,http://www.boxofficemojo.com/movies/?id=goodluck.htm,Good Luck
5205,"$35,017,297","$24,174,831",,"$59,192,128",http://www.boxofficemojo.com/movies/?id=goodluckchuck.htm,Good Luck Chuck
5206,"$183,700",,,,http://www.boxofficemojo.com/movies/?id=goodmorningbabylon.htm,"Good Morning, Babylon"
5207,"$10,093","$4,224,562",,"$4,234,655",http://www.boxofficemojo.com/movies/?id=goodmorningnight.htm,"Good Morning, Night"
5208,"$123,922,370",,,,http://www.boxofficemojo.com/movies/?id=goodmorningvietnam.htm,"Good Morning, Vietnam "
5209,"$7,072",,,,http://www.boxofficemojo.com/movies/?id=goodneighbors.htm,Good Neighbors
5210,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=goodnews.htm,Good News
5211,"$31,558,003","$23,083,188",,"$54,641,191",http://www.boxofficemojo.com/movies/?id=goodnightandgoodluck.htm,"Good Night, and Good Luck."
5212,"$138,811",,,,http://www.boxofficemojo.com/movies/?id=goodolfreda.htm,Good Ol' Freda
5213,"$138,433,435","$87,500,000",,"$225,933,435",http://www.boxofficemojo.com/movies/?id=goodwillhunting.htm,Good Will Hunting
5214,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=goodfornothing.htm,Good for Nothing
5215,"$95,000",n/a,,"$95,000",http://www.boxofficemojo.com/movies/?id=goodbyefirstlove.htm,Goodbye First Love
5216,"$1,940,299",,,,http://www.boxofficemojo.com/movies/?id=goodbyelover.htm,Goodbye Lover
5217,"$8,453",,,,http://www.boxofficemojo.com/movies/?id=goodbyemomo.htm,Goodbye Momo
5218,"$1,293,626","$226,829,302",,"$228,122,928",http://www.boxofficemojo.com/movies/?id=goodbyemr.loser.htm,Goodbye Mr. Loser
5219,"$870,781","$71,428",,"$942,209",http://www.boxofficemojo.com/movies/?id=goodbyesolo.htm,Goodbye Solo
5220,"$16,986",,,,http://www.boxofficemojo.com/movies/?id=goodbyetoallthat.htm,Goodbye To All That
5221,"$390,099",n/a,,"$390,099",http://www.boxofficemojo.com/movies/?id=goodbyetolanguage.htm,Goodbye to Language
5222,"$35,120",n/a,,"$35,120",http://www.boxofficemojo.com/movies/?id=goodbyedragoninn.htm,"Goodbye, Dragon Inn"
5223,"$46,836,214",,,,http://www.boxofficemojo.com/movies/?id=goodfellas.htm,Goodfellas
5224,"$1,178,196",n/a,,"$1,178,196",http://www.boxofficemojo.com/movies/?id=goodnightmommy.htm,Goodnight Mommy
5225,"$4,168,528","$2,315,435",,"$6,483,963",http://www.boxofficemojo.com/movies/?id=goon.htm,Goon
5226,"$61,503,218",,,,http://www.boxofficemojo.com/movies/?id=goonies2013.htm,Goonies (2013 re-release)
5227,,,No Total Lifetime Gross Information,,http://www.boxofficemojo.com/movies/?id=goose.htm,Goose on the Loose!
5228,"$80,080,379","$70,090,436",,"$150,170,815",http://www.boxofficemojo.com/movies/?id=goosebumps.htm,Goosebumps
5229,"$159,731",,,,http://www.boxofficemojo.com/movies/?id=gor.htm,Gor
5230,"$3,941,146",,,,http://www.boxofficemojo.com/movies/?id=gordy.htm,Gordy
