key_bom,key_wiki,key_omdb,wiki_budget,wiki_gross,bom_budget,bom_domestic_gross,title,year,budget,gross
b2219,w5460,o18195,14000000.0,178100000.0,14000000.0,83043761.0,brokeback mountain,2005,14000000.0,178100000.0
b2220,w5462,o2042,25000000.0,10115013.0,25000000.0,10115013.0,brokedown palace,1999,25000000.0,10115013.0
b2225,w5474,o1016,35000000.0,34500000.0,35000000.0,19701164.0,broken city,2013,35000000.0,34500000.0
b2239,w5529,o3682,8000000.0,458232.0,8000000.0,458232.0,brooklyn rules,2007,8000000.0,458232.0
b2240,w5531,o18617,17000000.0,36400000.0,17000000.0,27163593.0,brooklyn's finest,2009,17000000.0,36400000.0
b2263,w5580,o9659,81000000.0,484600000.0,81000000.0,242829261.0,bruce almighty,2003,81000000.0,484600000.0
b2269,w5596,,13000000.0,5000000.0,13000000.0,5007898.0,bubble boy ,2001,13000000.0,5000000.0
b2273,w5629,o2476,9000000.0,2500000.0,10000000.0,2529395.0,bucky larson: born to be a star,2011,9000000.0,2500000.0
b2301,w5745,o9660,52000000.0,37700000.0,52000000.0,23358708.0,bulletproof monk,2003,52000000.0,37700000.0
b2319,w5809,o16486,37000000.0,163700000.0,37000000.0,60355347.0,burn after reading,2008,37000000.0,163700000.0
b2324,w5837,,20000000.0,36600000.0,20000000.0,13651946.0,burnt ,2015,20000000.0,36600000.0
b2358,w7148,,25000000.0,24800000.0,25000000.0,17990387.0,chips ,2017,25000000.0,24800000.0
b2373,w6004,o16490,12000000.0,8880045.0,12000000.0,8195551.0,cadillac records,2008,12000000.0,8880045.0
b2410,w6174,,1000000.0,60581.0,1000000.0,13302.0,camp x-ray ,2014,1000000.0,60581.0
b2421,w6203,o20638,11000000.0,178104.0,11000000.0,163971.0,canadian bacon,1995,11000000.0,178104.0
b2435,w6262,o18626,20000000.0,17400000.0,20000000.0,14363397.0,capitalism: a love story,2009,20000000.0,17400000.0
b2437,w6265,,7000000.0,49200000.0,7000000.0,28750530.0,capote ,2005,7000000.0,49200000.0
b2439,w6277,o5343,250000000.0,1.153,250000000.0,408084349.0,captain america: civil war,2016,250000000.0,1.153
b2440,w6278,o2478,140000000.0,370600000.0,140000000.0,176654505.0,captain america: the first avenger,2011,140000000.0,370600000.0
b2441,w6279,o9928,170000000.0,714300000.0,170000000.0,259766572.0,captain america: the winter soldier,2014,170000000.0,714300000.0
b2443,w6287,,57000000.0,62112895.0,57000000.0,25543895.0,captain corelli's mandolin ,2001,57000000.0,62112895.0
b2448,w6314,,55000000.0,218800000.0,55000000.0,107100855.0,captain phillips ,2013,55000000.0,218800000.0
b2474,w6389,o19048,30000000.0,63800000.0,30000000.0,36948322.0,carlito's way,1993,30000000.0,63800000.0
b2491,w6438,,30000000.0,85000000.0,30000000.0,35266619.0,carrie (2013 film),2013,30000000.0,85000000.0
b2495,w6444,,120000000.0,462200000.0,120000000.0,244082982.0,cars ,2006,120000000.0,462200000.0
b2496,w6445,o2480,200.0,562100000.0,200000000.0,191452396.0,cars 2,2011,200.0,562100000.0
b2509,w6471,o18627,26000000.0,28200000.0,26000000.0,13261851.0,case 39,2009,26000000.0,28200000.0
b2522,w6522,o10595,90000000.0,429600000.0,90000000.0,233632142.0,cast away,2000,90000000.0,429600000.0
b2533,w6584,o16214,52000000.0,352100000.0,52000000.0,164615351.0,catch me if you can,2002,52000000.0,352100000.0
b2535,w6587,o21987,12000000.0,16900000.0,12000000.0,16703799.0,catch that kid,6-Feb,12000000.0,16900000.0
b2546,w6602,o19980,60000000.0,200700000.0,60000000.0,93385515.0,cats & dogs,2001,60000000.0,200700000.0
b2547,w6604,o7947,85000000.0,112500000.0,85000000.0,43585753.0,cats & dogs: the revenge of kitty galore,2010,85000000.0,112500000.0
b2551,w6622,,100000000.0,82100000.0,100000000.0,40202379.0,catwoman ,2004,100000000.0,82100000.0
b2567,w6681,,25000000.0,56400000.0,25000000.0,32003620.0,cellular ,2004,25000000.0,56400000.0
b2589,w6714,,3000000.0,585362.0,3000000.0,138788.0,chain letter ,2010,3000000.0,585362.0
b2605,w6789,,55000000.0,113000000.0,55000000.0,35739802.0,changeling ,2008,55000000.0,113000000.0
b2606,w6792,o16215,45000000.0,94935764.0,45000000.0,66818548.0,changing lanes,2002,45000000.0,94935764.0
b2611,w6807,,49000000.0,102100000.0,49000000.0,31569268.0,chappie ,2015,49000000.0,102100000.0
b2618,w6832,o3689,,5200000.0,12000000.0,3951699.0,charlie bartlett,1-May,,5200000.0
b2629,w6864,o3690,75000000.0,119000000.0,75000000.0,66661095.0,charlie wilson's war,2007,75000000.0,119000000.0
b2630,w6831,,150000000.0,475000000.0,150000000.0,206459076.0,charlie and the chocolate factory ,2005,150000000.0,475000000.0
b2631,w6866,,90000000.0,264100000.00000003,93000000.0,125305545.0,charlie's angels ,2000,90000000.0,264100000.00000003
b2632,w6867,o9663,120000000.0,259100000.00000003,120000000.0,100830111.0,charlie's angels: full throttle,2003,120000000.0,259100000.00000003
b2644,w6895,o21988,23000000.0,12313323.0,23000000.0,12195626.0,chasing liberty,2004,23000000.0,12313323.0
b2646,w6897,o3334,20000000.0,8300000.000000001,20000000.0,6002756.0,chasing mavericks,2012,20000000.0,8300000.000000001
b2652,w6924,,40000000.0,190200000.0,40000000.0,138614544.0,cheaper by the dozen (2003 film),2003,40000000.0,190200000.0
b2682,w7029,,150000000.0,314400000.0,150000000.0,135386665.0,chicken little (2005 film),2005,150000000.0,314400000.0
b2683,w7033,o10599,45000000.0,225000000.0,45000000.0,106834564.0,chicken run,2000,45000000.0,225000000.0
b2700,w7077,o20265,76000000.0,70000000.0,76000000.0,35552383.0,children of men,2006,76000000.0,70000000.0
b2708,w7099,,70000000.0,11788676.0,70000000.0,11263966.0,chill factor ,1999,70000000.0,11788676.0
b2753,w7268,o21990,60000000.0,96600000.0,60000000.0,73780539.0,christmas with the kranks,2004,60000000.0,96600000.0
b2754,w7273,o7464,45000000.0,8251071.0,40000000.0,8251071.0,christopher columbus: the discovery,21-Aug-92,45000000.0,8251071.0
b2757,w7279,,12000000.0,126600000.0,12000000.0,64575175.0,chronicle ,2012,12000000.0,126600000.0
b2777,w7327,o18205,88.0,108500000.0,88000000.0,61649911.0,cinderella man,2005,88.0,108500000.0
b2790,w7374,o18632,40000000.0,39232113.0,40000000.0,13869515.0,cirque du freak: the vampire's assistant,2009,40000000.0,39232113.0
b2807,w7434,o13717,26000000.0,180000000.0,27000000.0,124033791.0,city slickers,1991,26000000.0,180000000.0
b2811,w7416,o16495,55000000.0,17900000.0,55000000.0,7873007.0,city of ember,2008,55000000.0,17900000.0
b2831,w7474,,125000000.0,493200000.0,125000000.0,163214888.0,clash of the titans (2010 film),2010,125000000.0,493200000.0
b2842,w7514,,62000000.0,215900000.0,62000000.0,122187717.0,clear and present danger ,1994,62000000.0,215900000.0
b2844,w7523,,31100000.0,57800000.0,44000000.0,57777778.0,cleopatra (1963 film),1963,31100000.0,57800000.0
b2846,w7528,o2277,27575.0,3200000.0,27000.0,3151130.0,clerks,19-Oct,27575.0,3200000.0
b2847,w7529,o20272,5000000.0,27000000.0,5000000.0,24148068.0,clerks ii,2006,5000000.0,27000000.0
b2850,w7541,,,255000000.0,70000000.0,84049211.0,cliffhanger ,1993,,255000000.0
b2859,w7568,o16221,26000000.0,38793283.0,26000000.0,36989956.0,clockstoppers,2002,26000000.0,38793283.0
b2863,w7573,o14525,20000000.0,303800000.0,20000000.0,116395460.0,close encounters of the third kind,1977,20000000.0,303800000.0
b2879,w7602,,100000000.0,243000000.0,100000000.0,124870275.0,cloudy with a chance of meatballs ,2009,100000000.0,243000000.0
b2880,w7603,o1027,78000000.0,274300000.0,78000000.0,119793567.0,cloudy with a chance of meatballs 2,2013,78000000.0,274300000.0
b2889,w7626,o18207,30000000.0,76700000.0,30000000.0,67264877.0,coach carter,2005,30000000.0,76700000.0
b2911,w7672,o3699,20000000.0,10337477.0,20000000.0,8135024.0,code name: the cleaner,2007,20000000.0,10337477.0
b2934,w7732,,65000000.0,217800000.0,65000000.0,101005703.0,collateral ,2004,65000000.0,217800000.0
b2935,w7733,o5345,36000000.0,88200000.0,36000000.0,31016021.0,collateral beauty,2016,36000000.0,88200000.0
b2936,w7734,,85000000.0,78300000.0,85000000.0,40077257.0,collateral damage ,2002,85000000.0,78300000.0
b2947,w7775,o2278,40000000.0,19750470.0,40000000.0,19726050.0,color of night,1994,40000000.0,19750470.0
b2978,w7896,,5000000.0,548562.0,6000000.0,548561.0,commandments ,1997,5000000.0,548562.0
b2982,w7906,,3000000.0,40361.0,3000000.0,40361.0,committed ,2000,3000000.0,40361.0
b2996,w7961,,90000000.0,48800000.0,90000000.0,21295021.0,conan the barbarian (2011 film),2011,90000000.0,48800000.0
b3001,w7974,,35000000.0,48600000.0,35000000.0,34542474.0,concussion (2015 film),2015,35000000.0,48600000.0
b3005,w7997,o16224,30000000.0,33100000.0,30000000.0,16007718.0,confessions of a dangerous mind,2002,30000000.0,33100000.0
b3015,w8047,o21996,27000000.0,11300000.0,27000000.0,8085771.0,connie and carla,2004,27000000.0,11300000.0
b3020,w8084,,100000000.0,230900000.0,100000000.0,75976178.0,constantine ,2005,100000000.0,230900000.0
b3026,w8089,,60000000.0,135500000.0,60000000.0,75658097.0,contagion ,2011,60000000.0,135500000.0
b3049,w8139,o2047,10000000.0,10900000.0,10000000.0,10920544.0,cookie's fortune,1999,10000000.0,10900000.0
b3052,w8155,o19051,14000000.0,154900000.0,14000000.0,68856263.0,cool runnings,1993,14000000.0,154900000.0
b3054,w8146,o13721,6000000.0,1200000.0,6000000.0,1193062.0,cool as ice,1991,6000000.0,1200000.0
b3058,w8172,o6396,15000000.0,44862187.0,15000000.0,44862187.0,cop land,1997,15000000.0,44862187.0
b3065,w8188,,60000000.0,124600000.0,60000000.0,75286229.0,coraline ,2009,60000000.0,124600000.0
b3083,w8311,o7961,15000000.0,20529194.0,15000000.0,20218921.0,country strong,2010,15000000.0,20529194.0
b3085,w8322,o18638,60000000.0,171800000.0,70000000.0,109204945.0,couples retreat,2009,60000000.0,171800000.0
b3088,w8330,,2000000.0,34522221.0,2000000.0,34522221.0,courageous ,2011,2000000.0,34522221.0
b3101,w8406,,45000000.0,113900000.0,45000000.0,60786269.0,coyote ugly ,2000,45000000.0,113900000.0
b3105,w8423,o9672,25000000.0,56489558.0,25000000.0,34712347.0,cradle 2 the grave,2003,25000000.0,56489558.0
b3106,w8429,o2048,36000000.0,2986932.0,36000000.0,2903404.0,cradle will rock,1999,36000000.0,2986932.0
b3107,w8434,,12000000.0,42900000.0,12000000.0,27838408.0,crank ,2006,12000000.0,42900000.0
b3112,w8475,o18641,7000000.0,47400000.0,7000000.0,39464306.0,crazy heart,2009,7000000.0,47400000.0
b3123,w8498,o2497,50000000.0,142900000.0,50000000.0,84351197.0,"""""""crazy, stupid, love""""""",2011,50000000.0,142900000.0
b3128,w8519,,35000000.0,173600000.0,35000000.0,109767581.0,creed ,2015,35000000.0,173600000.0
b3141,w8593,o8852,55000000.0,75000000.0,55000000.0,31090320.0,crimson peak,2015,55000000.0,75000000.0
b3146,w8615,,12000000.0,271000.0,12000000.0,221193.0,critical care ,1997,12000000.0,271000.0
b3171,w8677,o10607,17000000.0,213500000.0,17000000.0,128078872.0,"""""""crouching tiger, hidden dragon""""""",2000,17000000.0,213500000.0
b3175,w8701,o2050,10500000.0,75900000.0,10500000.0,38328567.0,cruel intentions,1999,10500000.0,75900000.0
b3199,w8790,,2300000.0,49620.0,2300000.0,49620.0,curdled ,1996,2300000.0,49620.0
b3200,w8802,,50000000.0,69800000.0,50000000.0,58360760.0,curious george ,2006,50000000.0,69800000.0
b3209,w8858,o20645,98000000.0,10000000.0,98000000.0,10017322.0,cutthroat island,1995,98000000.0,10000000.0
b3234,w8934,o9674,60000000.0,164400000.0,60000000.0,104297061.0,daddy day care,2003,60000000.0,164400000.0
b3241,w8971,,250000.0,144008.0,250000.0,144008.0,dahmer ,2002,250000.0,144008.0
b3247,w8988,o1033,5000000.0,55200000.0,5000000.0,27298285.0,dallas buyers club,2013,5000000.0,55200000.0
b3254,w9017,o18644,25000000.0,32000000.0,25000000.0,25662155.0,dance flick,2009,25000000.0,32000000.0
b3264,w9041,o14992,22000000.0,424200000.0,22000000.0,184208848.0,dances with wolves,1990,22000000.0,424200000.0
b3283,w9145,,10000000.0,10800000.0,10000000.0,5637066.0,danny collins ,2015,10000000.0,10800000.0
b3289,w9155,o6398,116000000.0,178100000.0,116000000.0,67127760.0,dante's peak,1997,116000000.0,178100000.0
b3295,w9160,,78000000.0,179200000.0,78000000.0,102543518.0,daredevil ,2003,78000000.0,179200000.0
b3311,w9236,,150000000.0,245500000.0,150000000.0,79727149.0,dark shadows ,2012,150000000.0,245500000.0
b3312,w9241,,3500000.0,26400000.0,3500000.0,17418667.0,dark skies ,2013,3500000.0,26400000.0
b3321,w9269,,11000000.0,47500000.0,11000000.0,32551396.0,darkness falls (2003 film),2003,11000000.0,47500000.0
b3329,w9287,o20286,20000000.0,84800000.0,20000000.0,48548426.0,date movie,2006,20000000.0,84800000.0
b3330,w9288,o7971,55000000.0,152300000.0,55000000.0,98711404.0,date night,2010,55000000.0,152300000.0
b3335,w9324,o18224,3000000.0,12100000.0,3000000.0,11718595.0,dave chappelle's block party,2005,3000000.0,12100000.0
b3342,w9351,,26000000.0,102400000.0,26000000.0,59020957.0,dawn of the dead (2004 film),2004,26000000.0,102400000.0
b3343,w9354,o9949,170000000.0,710600000.0,170000000.0,208545589.0,dawn of the planet of the apes,2014,170000000.0,710600000.0
b3347,w9389,,3500000.0,34000000.0,3500000.0,5000000.0,day of the dead (1985 film),1985,3500000.0,34000000.0
b3349,w9422,o18650,20000000.0,51400000.0,20000000.0,30101577.0,daybreakers,2009,20000000.0,51400000.0
b3365,w9454,o21999,15000000.0,18396382.0,15000000.0,13456633.0,de-lovely,2004,15000000.0,18396382.0
b3385,w9532,o3714,20000000.0,22000000.0,20000000.0,16809076.0,dead silence,2007,20000000.0,22000000.0
b3398,w9585,,58000000.0,783100000.0,58000000.0,363070709.0,deadpool ,2016,58000000.0,783100000.0
b3413,w9631,o7473,55000000.0,149000000.0,55000000.0,58422650.0,death becomes her,1992,55000000.0,149000000.0
b3429,w9629,,21000000.0,49100000.0,21000000.0,42739347.0,death at a funeral (2010 film),2010,21000000.0,49100000.0
b3438,w9693,o16232,50000000.0,8382938.0,50000000.0,8364691.0,death to smoochy,2002,50000000.0,8382938.0
b3453,w9762,o6400,20000000.0,10569071.0,20000000.0,10686841.0,deconstructing harry,1997,20000000.0,10569071.0
b3465,w9802,,156000000.0,119500000.0,110000000.0,61433527.0,deepwater horizon ,2016,156000000.0,119500000.0
b3483,w9824,,40000000.0,915840.0,40000000.0,694782.0,delgo ,2008,40000000.0,915840.0
b3490,w9837,,18000000.0,5546827.0,18000000.0,5546827.0,delirious (1991 film),1991,18000000.0,5546827.0
b3493,w9840,,30000000.0,87900000.0,30000000.0,30577122.0,deliver us from evil (2014 film),2014,30000000.0,87900000.0
b3496,w9849,,26000000.0,50000000.0,26000000.0,30664106.0,delivery man ,2013,26000000.0,50000000.0
b3531,w10007,o7974,69000000.0,543100000.0,69000000.0,251513985.0,despicable me,2010,69000000.0,543100000.0
b3532,w10008,o1041,76000000.0,970800000.0,76000000.0,368061265.0,despicable me 2,2013,76000000.0,970800000.0
b3544,w10052,,800000.0,145071.0,800000.0,145071.0,deterrence ,2000,800000.0,145071.0
b3547,w10056,,34000000.0,4200000.0,34000000.0,4217115.0,detroit rock city ,1999,34000000.0,4200000.0
b3549,w10059,o18231,22000000.0,45100000.0,22000000.0,22400154.0,deuce bigalow: european gigolo,2005,22000000.0,45100000.0
b3550,w10058,o2055,17000000.0,92900000.0,17000000.0,65538755.0,deuce bigalow: male gigolo,1999,17000000.0,92900000.0
b3560,w10127,,7000000.0,36900000.0,7000000.0,15821461.0,devil's due ,2014,7000000.0,36900000.0
b3586,w10215,,15000000.0,75700000.0,15000000.0,64003625.0,diary of a wimpy kid ,2010,15000000.0,75700000.0
b3587,w10216,,22000000.0,77100000.0,22000000.0,49008662.0,diary of a wimpy kid: dog days ,2012,22000000.0,77100000.0
b3588,w10217,,21000000.0,72400000.0,21000000.0,52698535.0,diary of a wimpy kid: rodrick rules ,2011,21000000.0,72400000.0
b3593,w10238,o9683,17000000.0,23800000.0,17000000.0,22738671.0,dickie roberts: former child star,2003,17000000.0,23800000.0
b3595,w10245,o18659,58000000.0,85300000.0,58000000.0,29580087.0,did you hear about the morgans?,2009,58000000.0,85300000.0
b3597,w10247,o11716,28000000.0,140800000.0,28000000.0,83008852.0,die hard,1988,28000000.0,140800000.0
b3599,w10249,o20652,90000000.0,366100000.0,90000000.0,100012499.0,die hard with a vengeance,1995,90000000.0,366100000.0
b3621,w10289,o7975,69000000.0,86400000.0,69000000.0,73026337.0,dinner for schmucks,2010,69000000.0,86400000.0
b3622,w10297,,127500000.0,349800000.0,127500000.0,137748063.0,dinosaur ,2000,127500000.0,349800000.0
b3627,w10327,o1347,6000000.0,214000000.0,6000000.0,63446382.0,dirty dancing,1987,6000000.0,214000000.0
b3631,w10328,o22004,25000000.0,27700000.0,25000000.0,14161590.0,dirty dancing: havana nights,2004,25000000.0,27700000.0
b3643,w10370,o16529,20000000.0,34800000.0,20000000.0,14190901.0,disaster movie,2008,20000000.0,34800000.0
b3645,w10376,,55000000.0,214000000.0,55000000.0,83015089.0,disclosure ,1994,55000000.0,214000000.0
b3652,w10396,,65000000.0,110300000.0,65000000.0,69691949.0,disney's the kid,2000,65000000.0,110300000.0
b3664,w10418,,20000000.0,117800000.0,20000000.0,80209692.0,disturbia ,2007,20000000.0,117800000.0
b3670,w10427,,85000000.0,288900000.0,85000000.0,150947895.0,divergent ,2014,85000000.0,288900000.0
b3678,w10475,o3358,100000000.0,425400000.0,100000000.0,162805434.0,django unchained,2012,100000000.0,425400000.0
b3690,w10523,,165000000.0,677600000.0,165000000.0,232641920.0,doctor strange ,2016,165000000.0,677600000.0
b3694,w10543,o22005,20000000.0,167700000.0,20000000.0,114326736.0,dodgeball: a true underdog story,2004,20000000.0,167700000.0
b3702,w10585,,10000000.0,31400000.0,10000000.0,30652890.0,dogma ,1999,10000000.0,31400000.0
b3710,w10623,o2508,37000000.0,95900000.0,37000000.0,72286779.0,dolphin tale,2011,37000000.0,95900000.0
b3711,w10624,o9957,36000000.0,57800000.0,36000000.0,42024533.0,dolphin tale 2,2014,36000000.0,57800000.0
b3715,w10627,o19998,75000000.0,54249294.0,75000000.0,45246095.0,domestic disturbance,2001,75000000.0,54249294.0
b3722,w10637,o1046,35500000.0,41300000.0,3000000.0,24477704.0,don jon,2013,35500000.0,41300000.0
b3723,w10639,,25000000.0,68792531.0,25000000.0,22150451.0,don juan demarco,1995,25000000.0,68792531.0
b3729,w10665,o5356,9900000.0,157100000.0,9900000.0,89217875.0,don't breathe,2016,9900000.0,157100000.0
b3734,w10708,o19999,50000000.0,100000000.0,50000000.0,55001642.0,don't say a word,28-Sep,50000000.0,100000000.0
b3744,w10749,o20000,4500000.0,7300000.0,6000000.0,517375.0,donnie darko,2001,4500000.0,7300000.0
b3748,w10755,,60000000.0,56000000.0,60000000.0,28212337.0,doom ,2005,60000000.0,56000000.0
b3764,w10822,,70000000.0,177841558.0,70000000.0,116741558.0,double jeopardy (1999 film),1999,70000000.0,177841558.0
b3777,w10869,o8377,14000000.0,62134225.0,14000000.0,62134225.0,down and out in beverly hills,1986,14000000.0,62134225.0
b3785,w10906,o10619,35000000.0,24400000.0,35000000.0,20069008.0,down to you,2000,35000000.0,24400000.0
b3810,w10525,o10620,23000000.0,22844291.0,23000000.0,13113041.0,dr. t & the women,2000,23000000.0,22844291.0
b3813,w10961,o10621,54000000.0,47100000.0,54000000.0,33022767.0,dracula 2000,2000,54000000.0,47100000.0
b3814,w10965,o9959,70000000.0,217100000.0,70000000.0,56280355.0,dracula untold,10-Oct,70000000.0,217100000.0
b3818,w10976,o18666,30000000.0,90800000.0,30000000.0,42100625.0,drag me to hell,2009,30000000.0,90800000.0
b3854,w11068,,6500000.0,31900000.0,6500000.0,31899000.0,dressed to kill (1980 film),1980,6500000.0,31900000.0
b3859,w11092,,15000000.0,78100000.0,15000000.0,35060689.0,drive (2011 film),2011,15000000.0,78100000.0
b3869,w11117,,1015000000.0,10500000.0,15000000.0,10571408.0,drop dead gorgeous ,1999,1015000000.0,10500000.0
b3871,w11120,,45000000.0,28735315.0,45000000.0,28735315.0,drop zone ,1994,45000000.0,28735315.0
b3873,w11122,o10623,37000000.0,15900000.0,37000000.0,15506764.0,drowning mona,2000,37000000.0,15900000.0
