key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue
b3171,w8677,o10607,"""crouching tiger, hidden dragon""",2000,17000000.0,213525736.0,11.560337411764706
b3175,w8701,o2050,cruel intentions,1999,10500000.0,75902208.0,6.228781714285715
b3199,w8790,,curdled ,1996,2300000.0,49620.0,-0.9784260869565218
b3200,w8802,,curious george ,2006,50000000.0,69834815.0,0.3966963
b3209,w8858,o20645,cutthroat island,1995,98000000.0,10017322.0,-0.8977824285714285
b3234,w8934,o9674,daddy day care,2003,60000000.0,164433867.0,1.74056445
b3241,w8971,,dahmer ,2002,250000.0,144008.0,-0.423968
b3247,w8988,o1033,dallas buyers club,2013,5000000.0,55198285.0,10.039657
b3254,w9017,o18644,dance flick,2009,25000000.0,31439140.0,0.2575656
b3264,w9041,o14992,dances with wolves,1990,22000000.0,424208848.0,18.282220363636362
b3283,w9145,,danny collins ,2015,10000000.0,10835752.0,0.0835752
b3289,w9155,o6398,dante's peak,1997,116000000.0,178127760.0,0.5355841379310344
b3295,w9160,,daredevil ,2003,78000000.0,179179718.0,1.2971758717948718
b3311,w9236,,dark shadows ,2012,150000000.0,245527149.0,0.63684766
b3312,w9241,,dark skies ,2013,3500000.0,26421747.0,6.5490705714285715
b3321,w9269,,darkness falls (2003 film),2003,11000000.0,47488536.0,3.3171396363636365
b3329,w9287,o20286,date movie,2006,20000000.0,84795656.0,3.2397828
b3330,w9288,o7971,date night,2010,55000000.0,152263880.0,1.768434181818182
b3335,w9324,o18224,dave chappelle's block party,2005,3000000.0,12051924.0,3.017308
b3342,w9351,,dawn of the dead (2004 film),2004,26000000.0,102356381.0,2.9367838846153846
b3343,w9354,o9949,dawn of the planet of the apes,2014,170000000.0,710644566.0,3.1802621529411765
b3347,w9389,,day of the dead (1985 film),1985,3500000.0,5000000.0,0.42857142857142855
b3349,w9422,o18650,daybreakers,2009,20000000.0,51416464.0,1.5708232
b3365,w9454,o21999,de-lovely,2004,15000000.0,18611951.0,0.24079673333333335
b3385,w9532,o3714,dead silence,2007,20000000.0,22217407.0,0.11087035
b3398,w9585,,deadpool ,2016,58000000.0,783112979.0,12.501947913793103
b3413,w9631,o7473,death becomes her,1992,55000000.0,149022650.0,1.7095027272727272
b3429,w9629,,death at a funeral (2010 film),2010,21000000.0,49050886.0,1.335756476190476
b3438,w9693,o16232,death to smoochy,2002,50000000.0,8382938.0,-0.83234124
b3453,w9762,o6400,deconstructing harry,1997,20000000.0,10686841.0,-0.46565795
b3465,w9802,,deepwater horizon ,2016,110000000.0,119463870.0,0.08603518181818182
b3483,w9824,,delgo ,2008,40000000.0,694782.0,-0.98263045
b3490,w9837,,delirious (1991 film),1991,18000000.0,5546827.0,-0.6918429444444445
b3493,w9840,,deliver us from evil (2014 film),2014,30000000.0,87937815.0,1.9312605
b3496,w9849,,delivery man ,2013,26000000.0,49984696.0,0.9224883076923077
b3531,w10007,o7974,despicable me,2010,69000000.0,543113985.0,6.871217173913044
b3532,w10008,o1041,despicable me 2,2013,76000000.0,970761885.0,11.773182697368421
b3544,w10052,,deterrence ,2000,800000.0,145071.0,-0.81866125
b3547,w10056,,detroit rock city ,1999,34000000.0,4217115.0,-0.875967205882353
b3549,w10059,o18231,deuce bigalow: european gigolo,2005,22000000.0,45109561.0,1.0504345909090909
b3550,w10058,o2055,deuce bigalow: male gigolo,1999,17000000.0,92938755.0,4.4669855882352945
b3560,w10127,,devil's due ,2014,7000000.0,36921560.0,4.274508571428571
b3586,w10215,,diary of a wimpy kid ,2010,15000000.0,75700498.0,4.046699866666667
b3587,w10216,,diary of a wimpy kid: dog days ,2012,22000000.0,77112176.0,2.505098909090909
b3588,w10217,,diary of a wimpy kid: rodrick rules ,2011,21000000.0,72417394.0,2.448447333333333
b3593,w10238,o9683,dickie roberts: former child star,2003,17000000.0,23794648.0,0.3996851764705882
b3595,w10245,o18659,did you hear about the morgans?,2009,58000000.0,85280250.0,0.4703491379310345
b3597,w10247,o11716,die hard,1988,28000000.0,140767956.0,4.027427
b3599,w10249,o20652,die hard with a vengeance,1995,90000000.0,366101666.0,3.067796288888889
b3621,w10289,o7975,dinner for schmucks,2010,69000000.0,86855739.0,0.2587788260869565
b3622,w10297,,dinosaur ,2000,127500000.0,349822765.0,1.7437079607843138
b3627,w10327,o1347,dirty dancing,1987,6000000.0,213954274.0,34.659045666666664
b3631,w10328,o22004,dirty dancing: havana nights,2004,25000000.0,27685016.0,0.10740064
b3643,w10370,o16529,disaster movie,2008,20000000.0,34816824.0,0.7408412
b3645,w10376,,disclosure ,1994,55000000.0,214015089.0,2.891183436363636
b3652,w10396,,disney's the kid,2000,65000000.0,110317580.0,0.6971935384615384
b3664,w10418,,disturbia ,2007,20000000.0,117760134.0,4.8880067
b3670,w10427,,divergent ,2014,85000000.0,288885818.0,2.398656682352941
b3678,w10475,o3358,django unchained,2012,100000000.0,425368238.0,3.25368238
b3690,w10523,,doctor strange ,2016,165000000.0,677566070.0,3.1064610303030302
b3694,w10543,o22005,dodgeball: a true underdog story,2004,20000000.0,167722310.0,7.3861155
b3702,w10585,,dogma ,1999,10000000.0,30652890.0,2.065289
b3710,w10623,o2508,dolphin tale,2011,37000000.0,95404397.0,1.5784972162162163
b3711,w10624,o9957,dolphin tale 2,2014,36000000.0,57824533.0,0.6062370277777778
b3715,w10627,o19998,domestic disturbance,2001,75000000.0,54249294.0,-0.27667608
b3723,w10639,,don juan demarco,1995,25000000.0,68792531.0,1.75170124
b3729,w10665,o5356,don't breathe,2016,9900000.0,157100845.0,14.868772222222223
b3734,w10708,o19999,don't say a word,28-Sep,50000000.0,100020092.0,1.00040184
b3744,w10749,o20000,donnie darko,2001,6000000.0,1407364.0,-0.7654393333333334
b3748,w10755,,doom ,2005,60000000.0,55987321.0,-0.06687798333333334
b3764,w10822,,double jeopardy (1999 film),1999,70000000.0,177841558.0,1.5405936857142857
b3777,w10869,o8377,down and out in beverly hills,1986,14000000.0,62134225.0,3.4381589285714287
b3785,w10906,o10619,down to you,2000,35000000.0,24419914.0,-0.30228817142857145
b3810,w10525,o10620,dr. t & the women,2000,23000000.0,22844291.0,-0.006769956521739131
b3813,w10961,o10621,dracula 2000,2000,54000000.0,47053625.0,-0.12863657407407408
b3814,w10965,o9959,dracula untold,10-Oct,70000000.0,217124280.0,2.1017754285714285
b3818,w10976,o18666,drag me to hell,2009,30000000.0,90842646.0,2.0280882
b3854,w11068,,dressed to kill (1980 film),1980,6500000.0,31899000.0,3.9075384615384614
b3859,w11092,,drive (2011 film),2011,15000000.0,76175166.0,4.0783444
b3871,w11120,,drop zone ,1994,45000000.0,28735315.0,-0.3614374444444444
b3873,w11122,o10623,drowning mona,2000,37000000.0,15906764.0,-0.5700874594594595
b3876,w11126,o15853,drugstore cowboy,1989,2500000.0,4729352.0,0.8917408
b3877,w11131,,drumline ,2002,20000000.0,57588485.0,1.87942425
b3890,w11190,o10624,"""dude, where's my car?""",2000,13000000.0,73180723.0,4.629286384615384
b3891,w11195,,dudley do-right ,1999,70000000.0,9974410.0,-0.8575084285714286
b3892,w11196,o7979,due date,2010,65000000.0,211780824.0,2.2581665230769232
b3893,w11203,,duel in the sun ,1946,8000000.0,20408163.0,1.551020375
b3899,w11226,,dumb and dumber,1994,17000000.0,247275374.0,13.545610235294118
b3900,w11227,o9964,dumb and dumber to,2014,40000000.0,169837010.0,3.24592525
b3901,w11228,o9688,dumb and dumberer: when harry met lloyd,2003,19000000.0,39267515.0,1.0667113157894736
b3905,w11241,,dune ,1984,40000000.0,30925690.0,-0.22685775
b3906,w11245,,dungeons & dragons ,2000,45000000.0,33807409.0,-0.24872424444444444
b3909,w11253,,duplex ,2003,40000000.0,19322135.0,-0.516946625
b3910,w11254,,duplicity ,2009,60000000.0,78146652.0,0.3024442
b3914,w11269,,dutch ,1991,17000000.0,4603929.0,-0.7291806470588236
b3922,w11298,o21709,e.t. the extra-terrestrial,1982,10500000.0,792910554.0,74.51529085714286
b3924,w11471,o2060,edtv,1999,80000000.0,35242897.0,-0.5594637875
b3926,w11307,o16535,eagle eye,2008,80000000.0,178066569.0,1.2258321125
b3933,w11340,o9966,earth to echo,2014,13000000.0,45336704.0,2.4874387692307693
b3934,w11350,,earthquake ,1974,7000000.0,79666653.0,10.38095042857143
b3942,w11381,o7980,easy a,2010,8000000.0,74952305.0,8.369038125
b3945,w11391,o17607,easy rider,1969,360000.0,60000000.0,165.66666666666666
b3949,w11405,o7981,eat pray love,2010,60000000.0,204594016.0,2.4099002666666665
b3961,w11436,,ed wood ,1994,18000000.0,5887457.0,-0.6729190555555555
b3968,w11442,,eddie the eagle ,2016,23000000.0,46152800.0,1.0066434782608695
b3976,w11447,,edge of darkness (2010 film),2010,80000000.0,81124129.0,0.0140516125
b3978,w11458,o9967,edge of tomorrow,2014,178000000.0,370541256.0,1.0816924494382023
b3991,w11504,o20296,eight below,2006,40000000.0,120455994.0,2.01139985
b4045,w11558,,elf ,2003,33000000.0,220443451.0,5.680104575757576
b4051,w11564,,elizabethtown ,2005,45000000.0,52034889.0,0.15633086666666668
b4053,w11566,,ella enchanted ,2004,31000000.0,27388767.0,-0.11649138709677419
b4068,w11596,,elysium ,2013,115000000.0,286140700.0,1.48818
b4083,w11645,,employee of the month (2006 film),2006,12000000.0,38368909.0,2.1974090833333335
b4086,w11657,,enchanted ,2007,85000000.0,340487652.0,3.0057370823529412
b4095,w11688,o18251,end of the spear,2005,10000000.0,12128105.0,0.2128105
b4100,w11700,,endless love (2014 film),2014,20000000.0,34718173.0,0.73590865
b4109,w11708,o20005,enemy at the gates,2001,68000000.0,96976270.0,0.4261216176470588
b4110,w11713,,enemy of the state ,1998,90000000.0,250649836.0,1.7849981777777777
b4115,w11730,,enough ,2002,38000000.0,51801187.0,0.3631891315789474
b4123,w11744,,entourage ,2015,30000000.0,49263404.0,0.6421134666666667
b4124,w11746,,entrapment ,1999,66000000.0,212404396.0,2.2182484242424243
b4133,w11761,,eragon ,2006,100000000.0,249488115.0,1.49488115
b4135,w11762,,eraser ,1996,100000000.0,242295562.0,1.42295562
b4137,w11765,,erin brockovich ,2000,52000000.0,256271286.0,3.9282939615384613
b4150,w11801,o1052,escape from planet earth,2013,40000000.0,74597643.0,0.864941075
b4162,w11850,o22012,eternal sunshine of the spotless mind,2004,20000000.0,72258126.0,2.6129063
b4173,w11864,o22014,eurotrip,2004,25000000.0,20796847.0,-0.16812612
b4176,w11865,o3737,evan almighty,2007,175000000.0,173418781.0,-0.009035537142857143
b4180,w11873,,eve of destruction ,1991,13000000.0,5451119.0,-0.5806831538461539
b4207,w11933,o3738,everybody wants to be italian,2007,3000000.0,532726.0,-0.8224246666666667
b4211,w11940,,everybody's fine (2009 film),2009,21000000.0,16443609.0,-0.216971
b4219,w11958,,everything you always wanted to know about sex* (*but were afraid to ask) ,1972,2000000.0,18016290.0,8.008145
b4226,w11980,,evil dead (2013 film),2013,17000000.0,97542952.0,4.737820705882353
b4247,w12052,o20008,exit wounds,2001,50000000.0,79958599.0,0.59917198
b4249,w12056,o9969,exodus: gods and kings,2014,140000000.0,268175631.0,0.9155402214285714
b4252,w12063,o22017,exorcist: the beginning,2004,80000000.0,78000586.0,-0.024992675
b4266,w12117,,extract ,2009,8000000.0,10848783.0,0.356097875
b4268,w12121,o7988,extraordinary measures,2010,31000000.0,15134293.0,-0.511797
b4285,w12174,o2063,eyes wide shut,1999,65000000.0,162091208.0,1.4937108923076923
b4287,w12162,o7030,eyes of laura mars,1978,7000000.0,20000000.0,1.8571428571428572
b4298,w12218,o6408,face/off,1997,80000000.0,245676146.0,2.070951825
b4300,w12237,o20306,facing the giants,2006,100000.0,10243159.0,101.43159
b4308,w12253,o22018,fahrenheit 9/11,2004,6000000.0,222446882.0,36.074480333333334
b4309,w12258,o20307,failure to launch,10-Mar,50000000.0,128406887.0,1.56813774
b4310,w12265,,fair game (1995 film),1995,50000000.0,11534477.0,-0.76931046
b4311,w12264,,fair game (2010 film),2010,22000000.0,24188922.0,0.09949645454545454
b4335,w12372,,fame (2009 film),2009,18000000.0,77211836.0,3.2895464444444444
b4358,w12442,,fantastic four (2015 film),2015,120000000.0,167977596.0,0.3998133
b4359,w12441,,fantastic four (2005 film),2005,100000000.0,330579719.0,2.30579719
b4360,w12444,,fantastic four: rise of the silver surfer,2007,130000000.0,289047763.0,1.2234443307692309
b4361,w12445,,fantastic mr. fox ,2009,40000000.0,46471023.0,0.161775575
b4363,w12457,o16242,far from heaven,2002,13500000.0,29027914.0,1.150215851851852
b4369,w12452,o7485,far and away,1992,60000000.0,137783840.0,1.2963973333333334
b4380,w12473,,fargo ,1996,7000000.0,60611975.0,7.658853571428572
b4386,w12503,o1056,fast & furious 6,2013,160000000.0,788679850.0,3.9292490625
b4389,w12517,o2522,fast five,2011,125000000.0,626137675.0,4.0091014
b4424,w12654,,fear and loathing in las vegas ,1998,18500000.0,10680275.0,-0.42268783783783787
b4447,w12740,,fences ,2016,24000000.0,64414761.0,1.683948375
b4469,w12803,,fifty shades darker ,2017,55000000.0,378827494.0,5.887772618181818
b4472,w12806,,fifty shades of grey ,2015,40000000.0,571006128.0,13.2751532
b4474,w12812,o2064,fight club,1999,63000000.0,100853753.0,0.6008532222222223
b4479,w12891,o22022,fighting tommy riley,2004,300000.0,10514.0,-0.9649533333333333
b4491,w12925,,final destination ,2000,23000000.0,112880294.0,3.9078388695652175
b4494,w12926,o2524,final destination 5,2011,40000000.0,157887643.0,2.947191075
b4495,w12929,o20011,final fantasy: the spirits within,2001,137000000.0,85131830.0,-0.3785997810218978
b4498,w12949,o20312,find me guilty,2006,13000000.0,2636637.0,-0.7971817692307692
b4511,w12971,o9698,finding nemo,2003,94000000.0,940335536.0,9.003569531914893
b4513,w12972,,finding neverland ,2004,25000000.0,116766556.0,3.67066224
b4526,w13033,o18688,fired up!,2009,20000000.0,18599102.0,-0.0700449
b4529,w13037,o16545,fireflies in the garden,2008,8000000.0,3393161.0,-0.575854875
b4533,w13054,,fireproof ,2008,500000.0,33473297.0,65.946594
b4540,w13073,o21713,first blood,1982,15000000.0,125212904.0,7.3475269333333335
b4570,w13202,,flags of our fathers ,2006,90000000.0,65900249.0,-0.2677750111111111
b4601,w13314,o13748,flight of the intruder,1991,35000000.0,14587732.0,-0.5832076571428572
b4603,w13318,,flight of the phoenix (2004 film),2004,45000000.0,34586268.0,-0.23141626666666668
b4605,w13340,,flipped ,2010,14000000.0,1755212.0,-0.8746277142857143
b4618,w13391,o20315,flushed away,yes,149000000.0,178120010.0,0.19543630872483223
b4620,w13401,,fly me to the moon ,2008,25000000.0,41721414.0,0.66885656
b4621,w13405,,flyboys ,2006,60000000.0,17834865.0,-0.70275225
b4651,w13527,,footloose (2011 film),2011,24000000.0,63543328.0,1.6476386666666667
b4655,w13545,o7997,for colored girls,2010,21000000.0,37747016.0,0.7974769523809524
b4660,w13559,,for love of the game ,1999,80000000.0,46112640.0,-0.423592
b4675,w13576,o13749,for the boys,1991,40000000.0,23202444.0,-0.4199389
b4696,w13682,o16553,forgetting sarah marshall,2008,30000000.0,105173115.0,2.5057705
b4720,w13766,,four brothers ,2005,45000000.0,92374674.0,1.0527705333333333
b4721,w13767,o16555,four christmases,2008,80000000.0,163733697.0,1.0466712125
b4767,w13937,o20013,freddy got fingered,2001,14000000.0,14333252.0,0.023803714285714286
b4769,w13940,o13750,freddy's dead: the final nightmare,1991,11000000.0,34872033.0,2.170184818181818
b4771,w13943,o1069,free birds,2013,55000000.0,110387072.0,1.0070376727272727
b4777,w13956,,free state of jones ,2016,50000000.0,25035950.0,-0.499281
b4785,w13980,o3756,freedom writers,2007,21000000.0,43090741.0,1.0519400476190477
b4798,w14018,,frequency ,2000,31000000.0,68106245.0,1.1969756451612903
b4804,w14036,o16247,frida,2002,12000000.0,56298474.0,3.6915395
b4829,w14072,o20320,friends with money,2006,6500000.0,18245244.0,1.8069606153846154
b4831,w14076,,fright night (2011 film),2011,30000000.0,41002607.0,0.36675356666666664
b4840,w14103,o5110,from dusk till dawn,1996,19000000.0,25836616.0,0.3598218947368421
b4841,w14111,,from hell ,2001,35000000.0,74558115.0,1.1302318571428571
b4843,w14117,o9703,from justin to kelly,2003,12000000.0,4928883.0,-0.58925975
b4847,w14124,,from paris with love ,2010,52000000.0,52826594.0,0.01589603846153846
b4858,w14166,,frost/nixon ,2008,25000000.0,27426335.0,0.0970534
b4869,w14214,o1357,full metal jacket,1987,30000000.0,46357676.0,0.5452558666666667
b4876,w14230,o3380,fun size,2012,14000000.0,11417362.0,-0.18447414285714286
b4877,w14233,,fun with dick and jane (2005 film),2005,100000000.0,202026112.0,1.02026112
b4887,w14251,o18696,funny people,2009,75000000.0,71585235.0,-0.0455302
b4889,w14258,o8872,furious 7,2015,190000000.0,1516045911.0,6.979189005263158
b4890,w14261,o8003,furry vengeance,2010,35000000.0,36236710.0,0.03533457142857143
b4892,w14265,,fury (2014 film),2014,68000000.0,211817906.0,2.114969205882353
b4897,w14294,,g-force ,2009,150000000.0,292817841.0,0.95211894
b4901,w14302,o1071,g.i. joe: retaliation,2013,130000000.0,375740705.0,1.8903131153846153
b4902,w14305,o18698,g.i. joe: the rise of cobra,2009,175000000.0,302469017.0,0.7283943828571429
b4915,w14328,o2071,galaxy quest,1999,45000000.0,90683916.0,1.0151981333333333
b4932,w14412,o16250,gangs of new york,2002,100000000.0,193772504.0,0.93772504
b4934,w14419,,gangster squad ,2013,60000000.0,105200903.0,0.7533483833333333
b4942,w14447,,garden state ,2004,2500000.0,35825316.0,13.3301264
b4946,w14455,,garfield: the movie,2004,50000000.0,200804534.0,3.01609068
b4976,w14592,o18701,gentlemen broncos,2009,10000000.0,118492.0,-0.9881508
b4983,w14607,,george of the jungle ,1997,55000000.0,174463257.0,2.1720592181818184
b4990,w14633,o19070,geronimo: an american legend,1993,35000000.0,18635620.0,-0.4675537142857143
b4996,w14648,o8873,get hard,2015,40000000.0,111811453.0,1.795286325
b4997,w14650,o8006,get him to the greek,2010,40000000.0,91261479.0,1.281536975
b5000,w14656,,get out ,2017,4500000.0,184460918.0,39.99131511111111
b5001,w14659,,get over it ,2001,22000000.0,19900366.0,-0.09543790909090909
b5003,w14660,,get rich or die tryin' ,2005,40000000.0,46442528.0,0.1610632
b5006,w14663,,get smart ,2008,80000000.0,230685453.0,1.8835681625
b5009,w14677,,getaway ,2013,18000000.0,10501938.0,-0.416559
b5023,w14738,,ghost rider ,2007,110000000.0,228738393.0,1.0794399363636364
b5024,w14740,,ghost rider: spirit of vengeance,2011,57000000.0,132563930.0,1.3256829824561402
b5031,w14758,,ghost world ,2001,7000000.0,8764007.0,0.252001
b5037,w14759,o3168,ghostbusters,1984,30000000.0,295212467.0,8.840415566666668
b5038,w14760,,ghostbusters (2016 film),2016,144000000.0,229147509.0,0.5913021458333333
b5054,w14814,o9710,gigli,2003,54000000.0,7266209.0,-0.865440574074074
b5076,w14969,,"""girl, interrupted """,1999,40000000.0,48350205.0,0.208755125
b5099,w15062,o2537,glee: the 3d concert movie,2011,9000000.0,18663238.0,1.0736931111111112
b5104,w15074,,glitter ,2001,22000000.0,5271666.0,-0.7603788181818182
b5140,w15162,,god's not dead ,2014,2000000.0,62630732.0,30.315366
b5144,w15177,,gods and generals ,2003,56000000.0,12923936.0,-0.7692154285714285
b5145,w15178,,gods and monsters ,1998,10000000.0,6451628.0,-0.3548372
b5146,w15179,,gods of egypt ,2016,140000000.0,150680864.0,0.07629188571428572
b5150,w15186,,godzilla (2014 film),2014,160000000.0,529076069.0,2.30672543125
b5168,w15216,,going in style (2017 film),2017,25000000.0,39500793.0,0.58003172
b5169,w15224,,going the distance (2010 film),2010,32000000.0,42052757.0,0.31414865625
