bom_budget,bom_domestic_gross,bom_title,bom_worldwide_revenue,key_bom,key_omdb,key_wiki,omdb_title,wiki_budget,wiki_gross,wiki_title,year_bom_format,year_omdb_format,year_wiki_format,budget,gross
20000000.0,610792.0,not fade away,0.0,b9029,,w27506,,20000000.0,610792.0,not fade away ,2012.0,,2012,20000000.0,610792.0
40000000.0,8479793.0,nothing but trouble,0.0,b9039,,w27542,,40000000.0,8479793.0,nothing but trouble (1991 film),1991.0,,1991,40000000.0,8479793.0
25000000.0,44480039.0,nothing to lose,0.0,b9047,,w27552,,25000000.0,44500000.0,nothing to lose (1997 film),1997.0,,1997,25000000.0,44480039.0
20000000.0,36843682.0,notorious (2009),44371751.0,b9049,,w27553,,20000000.0,44400000.0,notorious (2009 film),2009.0,,2009,20000000.0,44371751.0
8000000.0,2036682.0,novocaine,2534372.0,b9054,,w27568,,6000000.0,2036682.0,novocaine ,2001.0,,2001,8000000.0,2534372.0
75000000.0,117723989.0,now you see me,351723989.0,b9056,,w27582,,75000000.0,351700000.0,now you see me ,2013.0,,2013,75000000.0,351723989.0
35000000.0,25170054.0,nurse betty,29360400.0,b9074,o10670,w27612,nurse betty,35000000.0,29400000.0,nurse betty,2000.0,2000.0,2000,35000000.0,29360400.0
18000000.0,24007324.0,observe and report,26973554.0,b9097,o18796,w27678,observe and report,18000000.0,26973554.0,observe and report,2009.0,2009.0,2009,18000000.0,26973554.0
25000000.0,32547800.0,october sky,34675800.0,b9113,o2118,w27697,october sky,25000000.0,34700000.0,october sky,1999.0,1999.0,1999,25000000.0,34675800.0
45000000.0,54767494.0,office christmas party,114501299.0,b9134,o5432,w27755,office christmas party,45000000.0,114500000.0,office christmas party,2016.0,2016.0,2016,45000000.0,114501299.0
10000000.0,10827810.0,office space,0.0,b9136,o2119,w27758,office space,10000000.0,12800000.0,office space,1999.0,1999.0,1999,10000000.0,10827810.0
35000000.0,49492060.0,old dogs,96753696.0,b9148,,w27841,,35000000.0,96800000.0,old dogs ,2009.0,,2009,35000000.0,96753696.0
24000000.0,75585093.0,old school,87055349.0,b9152,,w27881,,24000000.0,87000000.0,old school ,2003.0,,2003,24000000.0,87055349.0
30000000.0,2193658.0,oldboy (2013),4861022.0,b9155,,w27890,,30000000.0,4900000.0,oldboy (2013 film),2013.0,,2013,30000000.0,4861022.0
70000000.0,98925640.0,olympus has fallen,170270201.0,b9164,o1167,w27912,olympus has fallen,70000000.0,161000000.0,olympus has fallen,2013.0,2013.0,2013,70000000.0,170270201.0
50000000.0,38590458.0,on deadly ground,0.0,b9170,o2334,w27933,on deadly ground,50000000.0,38600000.0,on deadly ground,1994.0,1994.0,18-Feb,50000000.0,38590458.0
29000000.0,56359780.0,once upon a time in mexico,98185582.0,b9209,o9761,w28027,once upon a time in mexico,29000000.0,98100000.0,once upon a time in mexico,2003.0,2003.0,2003,29000000.0,98185582.0
3000000.0,108981275.0,one flew over the cuckoo's nest,0.0,b9230,,w28063,,4400000.0,109000000.0,one flew over the cuckoo's nest ,1975.0,,1975,3000000.0,108981275.0
40000000.0,26414527.0,one for the money,36893721.0,b9231,,w28066,,40000000.0,36900000.0,one for the money ,2012.0,,2012,40000000.0,36893721.0
12000000.0,31597131.0,one hour photo,52223306.0,b9233,o16310,w28079,one hour photo,12000000.0,52200000.0,one hour photo,2002.0,2002.0,2002,12000000.0,52223306.0
20000000.0,26890041.0,one missed call,45847751.0,b9237,,w28112,,20000000.0,45800000.0,one missed call (2008 film),2008.0,,2008,20000000.0,45847751.0
18000000.0,6290673.0,one night at mccool's,13473370.0,b9241,o20080,w28128,one night at mccool's,18000000.0,13500000.0,one night at mccool's,2001.0,2001.0,2001,18000000.0,13473370.0
20000000.0,13395961.0,one night with the king,13728450.0,b9242,o20430,w28136,one night with the king,20000000.0,13728450.0,one night with the king,2006.0,2006.0,2006,20000000.0,13728450.0
14000000.0,206128.0,onegin,0.0,b9254,,w28192,,14000000.0,2400000.0,onegin ,1999.0,,1999,14000000.0,206128.0
9000000.0,35144505.0,ouija: origin of evil,81705746.0,b9328,o5434,w28365,ouija: origin of evil,9000000.0,81700000.0,ouija: origin of evil,2016.0,2016.0,2016,9000000.0,81705746.0
28000000.0,7002261.0,our brand is crisis (2015),7002261.0,b9330,,w28370,,28000000.0,8600000.0,our brand is crisis (2015 film),2015.0,,2015,28000000.0,7002261.0
5000000.0,24816118.0,our idiot brother,24816118.0,b9334,o2622,w28388,our idiot brother,5000000.0,25861249.0,our idiot brother,2011.0,2011.0,2011,5000000.0,24816118.0
14000000.0,39673161.0,out for justice,0.0,b9348,o13800,w28422,out for justice,14000000.0,39673161.0,out for justice,1991.0,1991.0,1991,14000000.0,39673161.0
22000000.0,11330849.0,out of the furnace,15660668.0,b9358,o1169,w28453,out of the furnace,22000000.0,15700000.0,out of the furnace,2013.0,2013.0,2013,22000000.0,15660668.0
215000000.0,234911825.0,oz the great and powerful,493311825.0,b9388,o1170,w28598,oz the great and powerful,160200000.0,493300000.0,oz the great and powerful,2013.0,2013.0,2013,215000000.0,493311825.0
30000000.0,53695808.0,p.s. i love you,156835339.0,b9392,,w28606,,30000000.0,156835339.0,p.s. i love you ,2007.0,,2007,30000000.0,156835339.0
1800000.0,638476.0,pom wonderful presents: the greatest movie ever sold,638476.0,b9398,,w29833,,1500000.0,700000.282011,pom wonderful presents: the greatest movie ever sold,2011.0,,2011,1800000.0,638476.0
190000000.0,101802906.0,pacific rim,411002906.0,b9403,,w28618,,190000000.0,411002906.0,pacific rim ,2013.0,,2013,190000000.0,411002906.0
12000000.0,32000304.0,paper towns,85512300.0,b9441,,w28754,,12000000.0,85500000.0,paper towns ,2015.0,,2015,12000000.0,85512300.0
60000000.0,56003051.0,paranorman,107139399.0,b9447,o3473,w28811,paranorman,60000000.0,107100000.0,paranorman,2012.0,2012.0,2012,60000000.0,107139399.0
15000.0,107918810.0,paranormal activity,193355800.0,b9462,o3883,w28803,paranormal activity,15000.0,193400000.0,paranormal activity,2009.0,2007.0,2007,15000.0,193355800.0
3000000.0,84752907.0,paranormal activity 2,177512032.0,b9463,o8107,w28805,paranormal activity 2,3000000.0,177500000.0,paranormal activity 2,2010.0,2010.0,2010,3000000.0,177512032.0
5000000.0,104028807.0,paranormal activity 3,207039844.0,b9464,o2625,w28806,paranormal activity 3,5000000.0,207000000.0,paranormal activity 3,2011.0,2011.0,2011,5000000.0,207039844.0
5000000.0,53900335.0,paranormal activity 4,142817992.0,b9465,o3474,w28807,paranormal activity 4,5000000.0,142800000.0,paranormal activity 4,2012.0,2012.0,2012,5000000.0,142817992.0
10000000.0,18300124.0,paranormal activity: the ghost dimension,78903124.0,b9466,o8958,w28808,paranormal activity: the ghost dimension,10000000.0,78100000.0,paranormal activity: the ghost dimension,2015.0,2015.0,2015,10000000.0,78903124.0
5000000.0,32462372.0,paranormal activity: the marked ones,90904854.0,b9467,o10064,w28804,paranormal activity: the marked ones,5.0,90.9,paranormal activity: the marked ones,2014.0,2014.0,2014,5000000.0,90904854.0
3000000.0,870532.0,parents,0.0,b9472,,w28839,,3000000.0,870532.0,parents ,1989.0,,1989,3000000.0,870532.0
500000.0,3779620.0,paris is burning,0.0,b9480,,w28857,,500000.0,3779620.0,paris is burning ,1991.0,,1991,500000.0,3779620.0
90000000.0,135026902.0,patch adams,202292902.0,b9513,,w28968,,90000000.0,202300000.0,patch adams ,1998.0,,1998,90000000.0,202292902.0
45000000.0,83351587.0,patriot games,178051587.0,b9524,,w28993,,45000000.0,178000000.0,patriot games ,1992.0,,1992,45000000.0,178051587.0
45000000.0,31886361.0,patriots day,44267824.0,b9525,,w28997,,45000000.0,44300000.0,patriots day ,2016.0,,2016,45000000.0,44267824.0
12000000.0,61749765.0,patton,0.0,b9528,,w29006,,12600000.0,61800000.0,patton ,1970.0,,1970,12000000.0,61749765.0
40000000.0,37412945.0,paul,97984015.0,b9530,,w29008,,40670000.0,98000000.0,paul ,2011.0,,2011,40000000.0,97984015.0
26000000.0,146336178.0,paul blart: mall cop,183293131.0,b9531,o18808,w29011,paul blart: mall cop,26000000.0,183300000.0,paul blart: mall cop,2009.0,2009.0,2009,26000000.0,183293131.0
30000000.0,71038190.0,paul blart: mall cop 2,107588225.0,b9532,o8960,w29010,paul blart: mall cop 2,40000000.0,107600000.0,paul blart: mall cop 2,2015.0,2015.0,2015,30000000.0,107588225.0
23000000.0,26875268.0,paulie,0.0,b9538,o13593,w29018,paulie,23000000.0,26900000.0,paulie,1998.0,1998.0,1998,23000000.0,26875268.0
40000000.0,33519628.0,pay it forward,55707411.0,b9546,,w29034,,40000000.0,55700000.0,pay it forward ,2000.0,,2000,40000000.0,55707411.0
60000000.0,53790451.0,paycheck,96269812.0,b9549,,w29042,,60000000.0,96269812.0,paycheck ,2003.0,,2003,60000000.0,96269812.0
140000000.0,198542554.0,pearl harbor,449220945.0,b9556,,w29074,,132199999.99999999,449200000.0,pearl harbor ,2001.0,,2001,140000000.0,449220945.0
132000000.0,83350911.0,penguins of madagascar,373015621.0,b9568,o10068,w29127,penguins of madagascar,132000000.0,373000000.0,penguins of madagascar,2014.0,2014.0,2014,132000000.0,373015621.0
16000000.0,12434778.0,people like us,12434778.0,b9574,,w29158,,16000000.0,12600000.0,people like us ,2012.0,,2012,16000000.0,12434778.0
95000000.0,88768303.0,percy jackson &amp; the olympians: the lightning thief,226497209.0,b9580,o8109,w29183,percy jackson & the olympians: the lightning thief,95000000.0,226500000.0,percy jackson & the olympians: the lightning thief,2010.0,2010.0,2010,95000000.0,226497209.0
90000000.0,68559554.0,percy jackson: sea of monsters,199850315.0,b9581,o1175,w29181,percy jackson: sea of monsters,90000000.0,202247751.0,percy jackson: sea of monsters,2013.0,2013.0,2013,90000000.0,199850315.0
65000000.0,76233151.0,pete's dragon (2016),143695338.0,b9611,,w29298,,65000000.0,143700000.0,pete's dragon (2016 film),2016.0,,2016,65000000.0,143695338.0
3000000.0,7061128.0,phat girlz,7403491.0,b9634,o20434,w29389,phat girlz,3000000.0,7403491.0,phat girlz,2006.0,2006.0,2006,3000000.0,7403491.0
26000000.0,77446440.0,philadelphia,206678440.0,b9639,,w29396,,26000000.0,206700000.0,philadelphia ,1993.0,,1993,26000000.0,206678440.0
300000.0,2528664.0,pieces of april,3272028.0,b9662,o9767,w29463,pieces of april,300000.0,3272028.0,pieces of april,2003.0,2003.0,2003,300000.0,3272028.0
27000000.0,87341380.0,pineapple express,101624843.0,b9672,,w29501,,27000000.0,101600000.0,pineapple express ,2008.0,,2008,27000000.0,101624843.0
24000000.0,25003155.0,piranha 3d,83188165.0,b9690,o8113,w29541,piranha 3d,24000000.0,83100000.0,piranha 3d,2010.0,2010.0,2010,24000000.0,83188165.0
17000000.0,65001093.0,pitch perfect,115350426.0,b9701,o3477,w29581,pitch perfect,17000000.0,115400000.0,pitch perfect,2012.0,2012.0,2012,17000000.0,115350426.0
29000000.0,184296230.0,pitch perfect 2,287506194.0,b9702,o8964,w29582,pitch perfect 2,29000000.0,287500000.0,pitch perfect 2,2015.0,2015.0,2015,29000000.0,287506194.0
50000000.0,90288712.0,planes,239258712.0,b9712,,w29626,,50000000.0,239300000.0,planes ,2013.0,,2013,50000000.0,239258712.0
50000000.0,59165787.0,planes: fire &amp; rescue,151386640.0,b9714,o10071,w29628,planes: fire & rescue,50000000.0,151400000.0,planes: fire & rescue,2014.0,2014.0,2014,50000000.0,151386640.0
100000000.0,180011740.0,planet of the apes (2001),362211740.0,b9719,,w29633,,100000000.0,362200000.0,planet of the apes (2001 film),2001.0,,2001,100000000.0,362211740.0
24000000.0,8434146.0,play it to the bone,8434146.0,b9724,o2128,w29650,play it to the bone,24000000.0,8400000.0,play it to the bone,1999.0,1999.0,1999,24000000.0,8434146.0
20000000.0,3970078.0,playing by heart,0.0,b9730,o13597,w29672,playing by heart,14000000.0,3970078.0,playing by heart,1999.0,1998.0,1998,20000000.0,3970078.0
60000000.0,40584421.0,pleasantville,49805462.0,b9733,,w29696,,60000000.0,49800000.0,pleasantville ,1998.0,,1998,60000000.0,49805462.0
3000000.0,4033574.0,please give,4313085.0,b9734,o8114,w29701,please give,3000000.0,4600000.0,please give,2010.0,2010.0,2010,3000000.0,4313085.0
105000000.0,28782481.0,point break (2015),133718711.0,b9747,,w29761,,105.0,133.7,point break (2015 film),2015.0,,2015,105000000.0,133718711.0
35000000.0,47425125.0,poltergeist (2015),95437994.0,b9775,,w29827,,35000000.0,95400000.0,poltergeist (2015 film),2015.0,,2015,35000000.0,95437994.0
100000000.0,23219748.0,pompeii,117831631.0,b9780,,w29835,,80000000.0,117800000.0,pompeii ,2014.0,,2014,100000000.0,117831631.0
20000000.0,18098433.0,pooh's heffalump movie,52858433.0,b9785,o18364,w29848,pooh's heffalump movie,20000000.0,52900000.0,pooh's heffalump movie,2005.0,2005.0,2005,20000000.0,52858433.0
7000000.0,3313583.0,pootie tang,0.0,b9788,o20085,w29869,pootie tang,7000000.0,3300000.0,pootie tang,2001.0,2001.0,2001,7000000.0,3313583.0
160000000.0,60674817.0,poseidon,181674817.0,b9804,,w29956,,160000000.0,181700000.0,poseidon ,2006.0,,2006,160000000.0,181674817.0
100000000.0,81464687.0,power rangers (2017),129010590.0,b9824,,w30032,,100000000.0,129000000.0,power rangers ,2017.0,,2017,100000000.0,129010590.0
75000000.0,46683377.0,practical magic,0.0,b9829,o13601,w30040,practical magic,75000000.0,68097643.0,practical magic,1998.0,1998.0,1998,75000000.0,46683377.0
40000000.0,52000688.0,predators,127233108.0,b9840,,w30078,,40000000.0,127200000.0,predators ,2010.0,,2010,40000000.0,127233108.0
8000000.0,589304.0,prefontaine,0.0,b9842,,w30081,,8000000.0,589304.0,prefontaine ,1997.0,,1997,8000000.0,589304.0
35000000.0,20275446.0,premium rush,31083599.0,b9846,o3480,w30091,premium rush,35000000.0,31100000.0,premium rush,2012.0,2012.0,2012,35000000.0,31083599.0
14000000.0,178406268.0,pretty woman,463406268.0,b9856,o15057,w30146,pretty woman,14000000.0,463400000.0,pretty woman,1990.0,1990.0,1990,14000000.0,463406268.0
18000000.0,3440228.0,price of glory,3548556.0,b9860,o10680,w30156,price of glory,18000000.0,3548556.0,price of glory,2000.0,2000.0,2000,18000000.0,3548556.0
30000000.0,15740721.0,pride &amp; glory,31148328.0,b9865,,w30166,,30000000.0,31148328.0,pride and glory ,2008.0,,2008,30000000.0,31148328.0
28000000.0,10938134.0,pride and prejudice and zombies,16405171.0,b9869,,w30169,,28000000.0,16399999.999999998,pride and prejudice and zombies ,2016.0,,2016,28000000.0,16405171.0
65000000.0,39001187.0,primary colors,52090187.0,b9873,,w30192,,65000000.0,52100000.0,primary colors ,1998.0,,1998,65000000.0,52090187.0
22000000.0,22827153.0,prime,67937494.0,b9874,,w30194,,22000000.0,67937494.0,prime ,2005.0,,2005,22000000.0,67937494.0
7000.0,424760.0,primer,424760.0,b9875,,w30200,,7000.0,424760.0,primer ,2004.0,,2004,7000.0,424760.0
8000000.0,10130219.0,prom,10130219.0,b9914,,w30400,,8000000.0,10100000.0,prom ,2011.0,,2011,8000000.0,10130219.0
20000000.0,43869350.0,prom night (2008),57197876.0,b9916,,w30401,,20000000.0,57200000.0,prom night (2008 film),2008.0,,2008,20000000.0,57197876.0
65000000.0,32598931.0,proof of life,62761005.0,b9924,o10681,w30420,proof of life,65000000.0,62800000.0,proof of life,2000.0,2000.0,2000,65000000.0,62761005.0
60000000.0,21456130.0,psycho (1998),37141130.0,b9936,,w30476,,60000000.0,37100000.0,psycho (1998 film),1998.0,,1998,60000000.0,37141130.0
100000000.0,97104620.0,public enemies,214104620.0,b9943,,w30495,,100000000.0,214100000.0,public enemies (2009 film),2009.0,,2009,100000000.0,214104620.0
35000000.0,8050977.0,punisher: war zone,10100036.0,b9969,o16693,w30555,punisher: war zone,35000000.0,10100000.0,punisher: war zone,2008.0,2008.0,2008,35000000.0,10100036.0
33000000.0,8408835.0,pushing tin,0.0,b9986,o2131,w30622,pushing tin,33000000.0,8408835.0,pushing tin,1999.0,1999.0,1999,33000000.0,8408835.0
15000000.0,8874389.0,queen of katwe,10318027.0,b10009,o5441,w30686,queen of katwe,15000000.0,10300000.0,queen of katwe,2016.0,2016.0,2016,15000000.0,10318027.0
35000000.0,30336800.0,queen of the damned,45479110.0,b10011,o16322,w30691,queen of the damned,35000000.0,45500000.0,queen of the damned,2002.0,2002.0,2002,35000000.0,45479110.0
130000000.0,33618855.0,r.i.p.d.,78324220.0,b10034,o1180,w30774,r.i.p.d.,103400000.0,78300000.0,r.i.p.d.,2013.0,2013.0,2013,130000000.0,78324220.0
50000000.0,71726025.0,rv,87528173.0,b10040,,w32549,,50000000.0,87500000.0,rv ,2006.0,,2006,50000000.0,87528173.0
18000000.0,212222025.0,raiders of the lost ark,389925971.0,b10078,o11050,w30893,raiders of the lost ark,18000000.0,389900000.0,raiders of the lost ark,1981.0,1981.0,1981,18000000.0,389925971.0
25000000.0,172825435.0,rain man,354825435.0,b10086,o11784,w30909,rain man,25000000.0,354800000.0,rain man,1988.0,1988.0,1988,25000000.0,354825435.0
15000000.0,10411980.0,raise your voice,14867514.0,b10089,o22099,w30933,raise your voice,15000000.0,14867514.0,raise your voice,2004.0,2004.0,2004,15000000.0,14867514.0
7500000.0,6266621.0,rambling rose,0.0,b10104,,w30946,,7500000.0,6300000.0,rambling rose ,1991.0,,1991,7500000.0,6266621.0
15000000.0,26167002.0,ramona and beezus,27293743.0,b10108,o8122,w30955,ramona and beezus,15000000.0,27293743.0,ramona and beezus,2010.0,2010.0,2010,15000000.0,27293743.0
11500000.0,3607393.0,ran,0.0,b10112,,w30963,,11000000.0,12000000.0,ran ,1985.0,,1985,11500000.0,3607393.0
20000000.0,305070.0,rapa nui,0.0,b10128,,w30990,,20000000.0,305070.0,rapa-nui ,1994.0,,1994,20000000.0,305070.0
12000000.0,2062405.0,ravenous,0.0,b10142,o2133,w31036,ravenous,12000000.0,2062405.0,ravenous,1999.0,1999.0,1999,12000000.0,2062405.0
40000000.0,75331600.0,ray,124731534.0,b10146,,w31052,,40000000.0,124700000.0,ray ,2004.0,,2004,40000000.0,124731534.0
900000.0,2023414.0,re-animator,0.0,b10149,o21394,w31059,re-animator,900000.0,2000000.0,re-animator,1985.0,1985.0,1985,900000.0,2023414.0
23000000.0,36706141.0,recess: school's out,44460850.0,b10174,o20088,w31135,recess: school's out,23000000.0,44400000.0,recess: school's out,2001.0,2001.0,2001,23000000.0,44460850.0
84000000.0,53262560.0,red 2,148075565.0,b10181,,w31167,,84000000.0,148100000.0,red 2 ,2013.0,,2013,84000000.0,148075565.0
65000000.0,44806783.0,red dawn (2012),44806783.0,b10189,,w31185,,65000000.0,48100000.0,red dawn (2012 film),2012.0,,2012,65000000.0,44806783.0
78000000.0,93149898.0,red dragon,209196298.0,b10191,,w31190,,78000000.0,209100000.0,red dragon ,2002.0,,2002,78000000.0,209196298.0
80000000.0,17480890.0,red planet,33463969.0,b10202,,w31229,,80000000.0,33500000.0,red planet ,2000.0,,2000,80000000.0,33463969.0
8000000.0,2502551.0,red rock west,0.0,b10209,o19110,w31246,red rock west,8000000.0,2502551.0,red rock west,1994.0,1993.0,1993,8000000.0,2502551.0
58000000.0,49876377.0,red tails,50365377.0,b10216,o3484,w31266,red tails,58000000.0,50400000.0,red tails,2012.0,2012.0,2012,58000000.0,50365377.0
7000000.0,2345941.0,redbelt,2674090.0,b10219,o16698,w31278,redbelt,7000000.0,2674090.0,redbelt,2008.0,2008.0,2008,7000000.0,2674090.0
2300000.0,29384.0,redemption road,0.0,b10221,o8127,w31287,redemption road,2300000.0,29384.0,redemption road,2011.0,2010.0,2010,2300000.0,29384.0
32000000.0,40382659.0,reds,0.0,b10225,,w31297,,32000000.0,40400000.0,reds ,1981.0,,1981,32000000.0,40382659.0
20000000.0,19661987.0,reign over me,22222308.0,b10241,o3902,w31348,reign over me,20000000.0,22200000.0,reign over me,2007.0,2007.0,2007,20000000.0,22222308.0
60000000.0,43061982.0,reign of fire,82150183.0,b10242,,w31345,,60000000.0,82150000.0,reign of fire ,2002.0,,2002,60000000.0,82150183.0
42000000.0,23368995.0,reindeer games,32168970.0,b10244,o10683,w31351,reindeer games,42000000.0,32168970.0,reindeer games,2000.0,2000.0,2000,42000000.0,32168970.0
2500000.0,13011160.0,religulous,13639115.0,b10247,o16699,w31367,religulous,2500000.0,13900000.0,religulous,2008.0,2008.0,2008,2500000.0,13639115.0
30000000.0,115654751.0,remember the titans,136706683.0,b10255,o10684,w31394,remember the titans,30000000.0,136700000.0,remember the titans,2000.0,2000.0,2000,30000000.0,136706683.0
10000000.0,20342161.0,reno 911!: miami,22021262.0,b10264,o3903,w31425,reno 911!: miami,10000000.0,22000000.0,reno 911!: miami,2007.0,2007.0,2007,10000000.0,22021262.0
40000000.0,29077547.0,rent,31670620.0,b10266,,w31427,,40000000.0,31600000.0,rent ,2005.0,,2005,40000000.0,31670620.0
32000000.0,13794835.0,repo men,18409891.0,b10272,o8128,w31448,repo men,32000000.0,18409891.0,repo men,2010.0,2010.0,2010,32000000.0,18409891.0
1200000.0,2832029.0,reservoir dogs,0.0,b10281,o7549,w31469,reservoir dogs,1200000.0,2800000.0,reservoir dogs,1992.0,1992.0,1992,1200000.0,2832029.0
65000000.0,42345531.0,resident evil: retribution,240004424.0,b10288,o3485,w31471,resident evil: retribution,65000000.0,240200000.0,resident evil: retribution,2012.0,2012.0,2012,65000000.0,240004424.0
8000000.0,163265.0,restless (2011),163265.0,b10294,,w31481,,8000000.0,163265.0,restless (2011 film),2011.0,,2011,8000000.0,163265.0
24000000.0,32722798.0,return to me,36609995.0,b10318,o10685,w31586,return to me,24000000.0,36609995.0,return to me,2000.0,2000.0,2000,24000000.0,36609995.0
20000000.0,48430258.0,return to never land,109862682.0,b10319,o16326,w31587,return to never land,20000000.0,109900000.0,return to never land,2002.0,2002.0,2002,20000000.0,109862682.0
11000000.0,2807854.0,return to the blue lagoon,0.0,b10325,o13812,w31598,return to the blue lagoon,11000000.0,2808000.0,return to the blue lagoon,1991.0,1991.0,1991,11000000.0,2807854.0
35000000.0,22911480.0,revolutionary road,75226021.0,b10349,,w31652,,35000000.0,75200000.0,revolutionary road ,2008.0,,2008,35000000.0,75226021.0
40000000.0,38087756.0,richie rich,0.0,b10363,,w31712,,40000000.0,38000000.0,richie rich ,1994.0,,1994,40000000.0,38087756.0
18000000.0,26822144.0,ricki and the flash,41325328.0,b10365,o8975,w31714,ricki and the flash,18000000.0,41300000.0,ricki and the flash,2015.0,2015.0,2015,18000000.0,41325328.0
38000000.0,42025135.0,riddick,98337295.0,b10369,,w31715,,38000000.0,98300000.0,riddick ,2013.0,,2013,38000000.0,98337295.0
25000000.0,134938200.0,ride along,154468902.0,b10372,,w31728,,25000000.0,154500000.0,ride along ,2014.0,,2014,25000000.0,154468902.0
40000000.0,91221830.0,ride along 2,124605297.0,b10373,o5445,w31729,ride along 2,40000000.0,124600000.0,ride along 2,2016.0,2016.0,2016,40000000.0,124605297.0
38000000.0,635096.0,ride with the devil,0.0,b10376,,w31748,,38000000.0,635096.0,ride with the devil ,1999.0,,1999,38000000.0,635096.0
60000000.0,40081410.0,righteous kill,78460699.0,b10387,o16707,w31828,righteous kill,60000000.0,78460699.0,righteous kill,2008.0,2008.0,2008,60000000.0,78460699.0
20000000.0,9257103.0,ringmaster,0.0,b10389,,w31852,,20000000.0,9257103.0,ringmaster ,1998.0,,1998,20000000.0,9257103.0
103000000.0,131538435.0,rio 2,500101972.0,b10392,o10081,w31863,rio 2,103000000.0,500100000.0,rio 2,2014.0,2014.0,2014,103000000.0,500101972.0
145000000.0,103412758.0,rise of the guardians,306941670.0,b10400,o3488,w31907,rise of the guardians,145000000.0,306900000.0,rise of the guardians,2012.0,2012.0,2012,145000000.0,306941670.0
93000000.0,176760185.0,rise of the planet of the apes,481801049.0,b10402,o2642,w31910,rise of the planet of the apes,93000000.0,481000000.0,rise of the planet of the apes,2011.0,2011.0,2011,93000000.0,481801049.0
6200000.0,63541777.0,risky business,0.0,b10410,o22411,w31917,risky business,6200000.0,63500000.0,risky business,1983.0,1983.0,1983,6200000.0,63541777.0
16000000.0,68540777.0,road trip,119754278.0,b10422,,w32017,,16000000.0,119800000.0,road trip ,2000.0,,2000,16000000.0,119754278.0
80000000.0,104454762.0,road to perdition,181001478.0,b10426,o16327,w32002,road to perdition,80000000.0,181000000.0,road to perdition,2002.0,2002.0,2002,80000000.0,181001478.0
48000000.0,165493908.0,robin hood: prince of thieves,390493908.0,b10440,o13813,w32076,robin hood: prince of thieves,48000000.0,390500000.0,robin hood: prince of thieves,1991.0,1991.0,1991,48000000.0,390493908.0
100000000.0,58607007.0,robocop (2014),242688965.0,b10442,,w32083,,100000000.0,242700000.0,robocop (2014 film),2014.0,,2014,100000000.0,242688965.0
13000000.0,53424681.0,robocop,0.0,b10443,o1432,w32082,robocop,13000000.0,53400000.0,robocop,1987.0,1987.0,1987,13000000.0,53424681.0
22000000.0,10696210.0,robocop 3,0.0,b10445,o19113,w32085,robocop 3,22000000.0,10600000.0,robocop 3,1993.0,1993.0,1993,22000000.0,10696210.0
6000000.0,714943.0,rocket science,759676.0,b10466,,w32135,,4500000.0,755774.0,rocket science ,2007.0,,2007,6000000.0,759676.0
160000.0,6706368.0,roger and me,7706368.0,b10481,o15920,w32166,roger & me,140000.0,7700000.0,roger & me,1989.0,1989.0,1989,160000.0,7706368.0
25000000.0,55973336.0,romeo must die,91036760.0,b10503,o10688,w32256,romeo must die,25000000.0,91000000.0,romeo must die,2000.0,2000.0,2000,25000000.0,91036760.0
350000.0,50090.0,royal kill,0.0,b10540,o18835,w32401,royal kill,350000.0,50090.0,royal kill,2009.0,2009.0,10-Apr,350000.0,50090.0
25000000.0,39402572.0,rugrats go wild,55405066.0,b10553,o9778,w32435,rugrats go wild,25000000.0,55400000.0,rugrats go wild,2003.0,2003.0,2003,25000000.0,55405066.0
30000000.0,76507756.0,rugrats in paris: the movie,103291131.0,b10554,o10689,w32436,rugrats in paris: the movie,30000000.0,103300000.0,rugrats in paris: the movie,2000.0,2000.0,2000,30000000.0,103291131.0
60000000.0,61335230.0,rules of engagement,71732303.0,b10556,,w32441,,60000000.0,71700000.0,rules of engagement ,2000.0,,2000,60000000.0,71732303.0
10000000.0,2494480.0,rumble fish,0.0,b10557,o22413,w32446,rumble fish,10000000.0,2494480.0,rumble fish,1983.0,1983.0,1983,10000000.0,2494480.0
50000000.0,26461644.0,run all night,71661644.0,b10561,,w32456,,61600000.0,71700000.0,run all night ,2015.0,,2015,50000000.0,71661644.0
70000000.0,152257509.0,runaway bride,309457509.0,b10568,,w32475,,70000000.0,309400000.0,runaway bride ,1999.0,,1999,70000000.0,309457509.0
60000000.0,49443628.0,runaway jury,80154140.0,b10569,o9779,w32479,runaway jury,60000000.0,80200000.0,runaway jury,2003.0,2003.0,2003,60000000.0,80154140.0
30000000.0,19316646.0,runner runner,62675095.0,b10572,o1188,w32484,runner runner,30000000.0,62700000.0,runner runner,2013.0,2013.0,2013,30000000.0,62675095.0
8000000.0,3000000.0,running brave,0.0,b10574,o22414,w32490,running brave,8000000.0,3000000.0,running brave,1983.0,1983.0,4-Nov,8000000.0,3000000.0
15000000.0,6855137.0,running scared,9380029.0,b10578,,w32501,,15000000.0,9400000.0,running scared (2006 film),2006.0,,2006,15000000.0,9380029.0
38000000.0,26947624.0,rush (2013),90247624.0,b10586,,w32514,,38000000.0,98200000.0,rush (2013 film),2013.0,,2013,38000000.0,90247624.0
90000000.0,226164286.0,rush hour 2,347325802.0,b10588,o20091,w32518,rush hour 2,90000000.0,347300000.0,rush hour 2,2001.0,2001.0,2001,90000000.0,347325802.0
