omdb_movie_id,genres,cluster
11309,Musical|Animation|Short,3
11310,Drama|Action|Adventure,0
11311,Drama|Mystery|Comedy,2
11312,Western,1
11313,Western,1
11314,Animation|Short,3
11315,Romance|Musical,0
11316,Drama|Romance|Comedy,2
11317,Short|Music,3
11318,Drama,2
11319,Adventure|Action,0
11320,Animation|Short,3
11321,Romance|Short|Comedy,3
11322,Short|Comedy|Family,3
11323,Musical|Romance|Comedy,5
11324,Action|Adventure,0
11325,Comedy,5
11326,Romance|Adventure|Music,0
11327,Comedy|Animation|Family,3
11328,Musical,0
11329,Comedy|Romance,5
11330,Short|Animation|Family,3
11331,Adventure,0
11332,Comedy|Crime|Drama,2
11333,Mystery|Comedy|Crime,5
11334,Comedy|Animation|Family,3
11335,Western,1
11336,Romance|Action|Adventure,0
11337,Comedy,5
11338,Western,1
11339,Western|Romance,1
11340,Comedy|Short,3
11341,Western,1
11342,Adventure|Action,0
11343,Comedy|Short,3
11344,Drama|Mystery|Crime,2
11345,Romance|Comedy,5
11346,Drama,2
11347,Romance|Comedy|Drama,2
11348,Crime|Drama,2
11349,Comedy,5
11350,Western,1
11351,Mystery|Romance,0
11352,Family|Comedy|Drama,2
11353,Romance|Comedy|Music,5
11354,Short|News|Documentary,4
11355,Action|Comedy|Western,1
11356,Mystery|Crime|Drama,2
11357,Adventure|Action,0
11358,Musical|Drama|Romance,2
11359,Comedy,5
11360,Western|Musical|Romance,1
11361,Western,1
11362,Animation|Short,3
11363,Comedy|Crime|Action,5
11364,Romance|Western,1
11365,Western|Musical|Sci-Fi,1
11366,Romance|Comedy|Drama,2
11367,Short|Animation,3
11368,Western,1
11369,Action|Adventure|Comedy,0
11370,Western,1
11371,Comedy|Family|Animation,3
11372,Western,1
11373,Fantasy|Drama,2
11374,Crime|Drama,2
11375,Western,1
11376,Short|Comedy,3
11377,Western,1
11378,Drama|Romance,2
11379,Mystery,0
11380,Drama|Comedy|Crime,2
11381,Comedy,5
11382,Drama,2
11383,Comedy|Sport|Short,3
11384,Comedy|Family|Animation,3
11385,Mystery|Crime|Drama,2
11386,Music|Crime|Drama,2
11387,Musical|Comedy,5
11388,Western,1
11389,Western|Action|Drama,1
11390,Action|Crime,0
11391,Romance|Comedy|Musical,5
11392,Drama|Romance|Action,2
11393,Romance|Comedy,5
11394,Comedy,5
11395,Romance,0
11396,Musical|Comedy,5
11397,Comedy|War|Short,3
11398,Romance|Western|Music,1
11399,Drama|Comedy|Romance,2
11400,Western,1
11401,Drama,2
11402,Drama,2
11403,Drama|Romance|Crime,2
11404,Musical|Western|Comedy,1
11405,Horror|Drama|Fantasy,6
11406,Drama,2
11407,Western,1
11408,Mystery|Comedy,5
11409,Adventure|Romance,0
11410,Romance|Comedy|Drama,2
11411,Comedy,5
11412,Thriller|Action|Drama,2
11413,Comedy|Action|Adventure,0
11414,Music|Documentary,4
11415,Romance|Drama,2
11416,Drama|Romance,2
11417,Thriller|Action|Drama,2
11418,Romance|Drama,2
11419,Thriller|Horror,6
11420,Documentary,4
11421,Biography|Documentary,4
11422,Short|Documentary,4
11423,Adventure|Drama|Action,0
11424,Crime|Comedy,5
11425,Comedy|Crime|Action,5
11426,Romance|Western,1
11427,Documentary,4
11428,Action|Comedy,5
11429,Action|Drama,2
11430,Comedy|Western,1
11431,Action|Crime|Drama,2
11432,Crime|Drama,2
11433,Drama|Action|Comedy,2
11434,Drama,2
11435,Comedy|Thriller,5
11436,Adventure|Drama|Action,0
11437,Documentary|Short,4
11438,Documentary|Short,4
11439,Short|Fantasy|Animation,3
11440,Adult|Horror,6
11441,Drama,2
11442,Thriller|Crime,6
11443,Romance|Crime|Drama,2
11444,Drama|Thriller|Comedy,2
11445,Action,0
11446,Action|Drama,2
11447,Comedy|Crime,5
11448,Comedy|Sci-Fi,5
11449,Crime|Action|Comedy,5
11450,Romance|Comedy|Drama,2
11451,Action,0
11452,Action|Drama,2
11453,Comedy,5
11454,Drama|Adventure|Comedy,2
11455,Family|Fantasy|Comedy,5
11456,Action,0
11457,Action|Comedy,5
11458,Drama,2
11459,Documentary,4
11460,Documentary|Short,4
11461,Horror,6
11462,Drama|Romance|Action,2
11463,Thriller|Crime,6
11464,Mystery|Thriller|Crime,6
11465,Drama|Action|Crime,2
11466,Adult|Drama,2
11467,Drama,2
11468,Crime|Drama|Action,2
11469,Comedy,5
11470,Fantasy|Comedy|Drama,2
11471,Sci-Fi|Thriller|Horror,6
11472,Mystery|Horror|Thriller,6
11473,Comedy,5
11474,Comedy|Action,5
11475,Thriller|Horror,6
11476,Horror,6
11477,Sci-Fi|Music,0
11478,Thriller,6
11479,Action,0
11480,Musical|Family,0
11481,Romance|Horror,6
11482,Family|Drama,2
11483,Crime,0
11484,Horror|Thriller|Action,6
11485,Western|Family|Comedy,1
11486,Thriller,6
11487,Mystery|Thriller|Drama,2
11488,Comedy|Drama,2
11489,Drama,2
11490,Drama|Romance|Comedy,2
11491,Drama|Crime,2
11492,Comedy|Crime,5
11493,Comedy,5
11494,Western,1
11495,Horror,6
11496,Mystery|Horror,6
11497,Family|Fantasy|Adventure,0
11498,Thriller|Crime|Drama,2
11499,Western|Adventure|Family,1
11500,Documentary,4
11501,Romance|Comedy|Drama,2
11502,Biography|Drama,2
11503,Crime|Drama,2
11504,Animation|Comedy,5
11505,Thriller|Drama|Horror,6
11506,Adult|Comedy,5
11507,Adventure|Drama,2
11508,Drama,2
11509,Drama|Horror|Comedy,2
11510,Drama,2
11511,Drama|Western,1
11512,Crime|Drama,2
11513,Crime|Action|Comedy,5
11514,Drama|Action|Comedy,2
11515,Horror,6
11516,Thriller|Action|Drama,2
11517,Music|Action|Drama,2
11518,Thriller|Drama|Crime,2
11519,History|Adventure|Drama,2
11520,Documentary,4
11521,Comedy,5
11522,Drama|War,2
11523,Western|Action|Crime,1
11524,Drama|Comedy|Crime,2
11525,Thriller|Drama,2
11526,Drama|Action,2
11527,Crime|Thriller|Action,0
11528,Sci-Fi,0
11529,Crime|Action|Comedy,5
11530,Horror,6
11531,Sci-Fi,0
11532,Crime|Drama,2
11533,Family|Animation|Short,3
11534,Comedy,5
11535,Western,1
11536,Sci-Fi|Fantasy,0
11537,Short|Drama,2
11538,Drama|Short,2
11539,Romance|Short|Comedy,3
11540,Short|Romance,3
11541,Comedy|Short,3
11542,Comedy|Crime|Short,3
11543,Romance|Short,3
11544,Drama|Short,2
11545,Short|Drama,2
11546,Short|Drama,2
11547,Short|Comedy,3
11548,Short|Drama,2
11549,Short|Comedy,3
11550,Short|Drama,2
11551,Comedy|Short,3
11552,Documentary|Short,4
11553,Short|Drama|Romance,2
11554,Comedy|Short,3
11555,Short|Drama,2
11556,Short|Comedy|Romance,3
11557,Drama|Short,2
11558,Short|Western|Action,1
11559,Short|Documentary,4
11560,Short|Comedy,3
11561,Comedy|Romance|Short,3
11562,Short|Documentary,4
11563,Short|Documentary,4
11564,Short|Documentary,4
11565,Short|Drama,2
11566,Short|Drama,2
11567,Thriller|Crime|Short,3
11568,Short|Comedy,3
11569,Short|Comedy|Romance,3
11570,Short|Drama,2
11571,Short|Adventure,0
11572,Short|Comedy,3
11573,Short,3
11574,Western|Short,1
11575,Drama|Short,2
11576,Short|Documentary,4
11577,Short|Documentary,4
11578,Short|Comedy|Drama,3
11579,Drama|Short,2
11580,Short|Drama,2
11581,Short|Documentary,4
11582,Biography|Drama,2
11583,Western|Short|Thriller,1
11584,Drama|Short,2
11585,Short|Romance,3
11586,Short|Comedy|Drama,3
11587,Western|Short,1
11588,Short|Comedy,3
11589,Short|Animation|Comedy,3
11590,Short|Drama,2
11591,Drama|Short,2
11592,Romance|Western|Short,1
11593,Short|Drama,2
11594,Romance|Short|Drama,2
11595,Short|Comedy,3
11596,Comedy|Short,3
11597,Comedy|Short,3
11598,Short|Comedy,3
11599,Short|Documentary,4
11600,Short|Comedy,3
11601,Short|Drama,2
11602,Short|Adventure|Family,3
11603,Short|Drama,2
11604,Short|Drama,2
11605,Comedy|Short,3
11606,Short|Comedy,3
11607,Drama|Short,2
11608,Short|Drama,2
11609,Drama|Short,2
11610,Short|Romance,3
11611,Documentary|Short,4
11612,Adventure|Short,0
11613,Western|Short|Comedy,3
11614,Drama|Short,2
11615,Short|Drama,2
11616,Short|Western,1
11617,Short|Crime|Drama,2
11618,Short|Drama,2
11619,Short|Drama,2
11620,Thriller|Adventure|Short,0
11621,Short|Comedy,3
11622,Short|Drama,2
11623,Short|Drama,2
11624,Western|Short|Romance,1
11625,Short|Adventure|Romance,0
11626,Western|Short,1
11627,Drama|Short,2
11628,Short|Documentary,4
11629,Short|Drama,2
11630,Short|Drama|Romance,2
11631,Drama|Fantasy|Short,2
11632,Short|Drama,2
11633,Romance|Short|Drama,2
11634,Drama|Short,2
11635,Short|Drama,2
11636,Drama|Short,2
11637,Comedy|Short,3
11638,Crime|Drama|Short,2
11639,Drama|Short,2
11640,Drama|Short,2
11641,Short|Drama,2
11642,Crime|Drama|Short,2
11643,Short|Drama,2
11644,Romance|Short,3
11645,Drama|Short,2
11646,Drama|Short,2
11647,Documentary|Short,4
11648,Drama|Short,2
11649,Short|Comedy|Romance,3
11650,Short|Comedy,3
11651,Drama|Short,2
11652,Drama|Short,2
11653,Short|Drama,2
11654,Short|Drama,2
11655,Short|Drama|Crime,2
11656,Drama|Short,2
11657,Drama|Short,2
11658,Short|Comedy,3
11659,Short|Drama,2
11660,Romance|Drama|Short,2
11661,Short|Western|Drama,1
11662,Drama|Short,2
11663,Drama|Short,2
11664,Drama|Short,2
11665,Romance|Short|Drama,2
11666,Short|Western,1
11667,Romance|Short|Thriller,3
11668,Comedy|Short,3
11669,Short|Drama|Romance,2
11670,Family|Romance|Comedy,5
11671,Fantasy|Romance|Comedy,5
11672,Comedy|Horror,6
11673,Comedy|Crime,5
11674,History|Drama,2
11675,Drama|Romance|Comedy,2
11676,Horror|Thriller,6
11677,Crime|Drama|Thriller,2
11678,Drama|War,2
11679,Comedy|Drama,2
11680,Action|Crime|Thriller,0
11681,Animation|Short,3
11682,History|Short|Drama,2
11683,Comedy|Sci-Fi|Adventure,5
11684,Drama|Comedy,2
11685,Crime|Drama|Action,2
11686,Documentary,4
11687,War|Biography|Drama,2
11688,Fantasy|Sci-Fi|Adventure,0
11689,Drama,2
11690,Horror|Mystery|Drama,6
11691,Romance|Comedy,5
11692,Comedy,5
11693,Drama|War,2
11694,Comedy|Fantasy,5
11695,Comedy|Romance|Adventure,5
11696,Sport|Comedy|Romance,5
11697,Drama|Action,2
11698,Comedy|Sport,5
11699,Short|Animation|Comedy,3
11700,Horror,6
11701,Comedy,5
11702,Fantasy|Horror,6
11703,Thriller|Comedy|Horror,6
11704,Drama,2
11705,Drama,2
11706,Comedy|Mystery|Adventure,5
11707,History|Documentary,4
11708,Romance|Comedy,5
11709,Documentary,4
11710,Comedy|Romance,5
11711,Horror|Comedy,6
11712,Comedy|Family|Animation,3
11713,Drama|Romance,2
11714,Documentary,4
11715,Horror,6
11716,Horror,6
11717,Action|Thriller,0
11718,Comedy,5
11719,Drama,2
11720,Horror|Thriller,6
11721,Thriller|Horror,6
11722,History|Sport|Drama,2
11723,Comedy|Horror,6
11724,Comedy|Family|Fantasy,5
11725,Biography|Documentary|Short,4
11726,Crime|Comedy,5
11727,Family|Animation|Adventure,0
11728,War|Action,0
11729,Horror,6
11730,Horror|Thriller,6
11731,Comedy|Horror|Thriller,6
11732,Romance|Comedy|Drama,2
11733,Comedy,5
11734,Biography|Drama,2
11735,Thriller|Horror,6
11736,Drama|War|Biography,2
11737,Comedy,5
11738,Comedy|Sci-Fi|Action,5
11739,Thriller|Horror,6
11740,Horror|Comedy,6
11741,Fantasy|Comedy,5
11742,Horror,6
11743,Comedy|Action,5
11744,Short,3
11745,Documentary,4
11746,Comedy,5
11747,Romance|Action|Drama,2
11748,Comedy|Sci-Fi,5
11749,Drama,2
11750,Horror|Mystery|Crime,6
11751,Comedy|Sport,5
11752,Comedy|Short|Adventure,3
11753,Sci-Fi|Comedy|Horror,6
11754,Horror|Mystery|Fantasy,6
11755,Comedy,5
11756,Drama|Thriller,2
11757,Fantasy|Adventure|Family,0
11758,Drama|Action|Crime,2
11759,Crime|Horror|Action,6
11760,Romance|Comedy|Crime,5
11761,Comedy|Fantasy,5
11762,Comedy|Drama,2
11763,Thriller|Action|Crime,0
11764,Mystery|Thriller,6
11765,Crime|Action|Comedy,5
11766,Drama|History|Crime,2
11767,Documentary|Comedy|Music,4
11768,Sci-Fi|Drama|Horror,6
11769,Romance|Comedy,5
11770,Fantasy|Action|Crime,0
11771,Drama|Comedy,2
11772,Sci-Fi|Comedy,5
11773,Drama|Romance|Comedy,2
11774,Fantasy|Horror|Comedy,6
11775,Action|War,0
11776,Comedy,5
11777,Horror|Action|Fantasy,6
11778,Adventure|Thriller|Action,0
11779,Comedy|Crime,5
11780,Horror|Thriller,6
11781,Short|Documentary,4
11782,Comedy|Family|Animation,3
11783,Documentary|Music,4
11784,Horror|Sci-Fi|Fantasy,6
11785,Drama,2
11786,Adventure|Thriller|Action,0
11787,Action|Comedy|Crime,5
11788,Action|Adventure,0
11789,Horror|Sci-Fi,6
11790,Comedy,5
11791,Drama,2
11792,Fantasy|Horror|Comedy,6
11793,Drama,2
11794,Drama|Musical|Comedy,2
11795,Comedy,5
11796,Fantasy|Comedy|Drama,2
11797,Crime|Drama|Action,2
11798,Crime|Drama|Mystery,2
11799,Romance|Comedy|Drama,2
11800,Drama|Family|Comedy,2
11801,Horror,6
11802,Comedy|Horror,6
11803,Horror,6
11804,Horror|Comedy,6
11805,Drama|Comedy,2
11806,Drama,2
11807,Romance|War|Action,0
11808,Sport|Drama|Romance,2
11809,Western|Drama,1
11810,Short|Music,3
11811,Romance|Comedy|Drama,2
11812,Crime|Comedy,5
11813,Comedy|Music,5
11814,Comedy|Short,3
11815,Mystery|Action|Comedy,5
11816,Romance|Drama,2
11817,Comedy,5
11818,Documentary,4
11819,Thriller|Action|Mystery,0
11820,Music|Documentary,4
11821,Drama|Short|Biography,2
11822,Family|Western|Animation,1
11823,Short|Sport,3
11824,Thriller,6
11825,Comedy|Sci-Fi,5
11826,Drama|Animation|Adventure,2
11827,Documentary,4
11828,Comedy|Fantasy|Drama,2
11829,Romance|Comedy|Drama,2
11830,Crime|Comedy,5
11831,Adventure|Fantasy|Family,0
11832,Short|Animation|Horror,3
11833,Comedy,5
11834,Fantasy|Horror|Drama,6
11835,Comedy,5
11836,Music|Documentary|Biography,4
11837,Horror|Sci-Fi|Action,6
11838,Comedy|Crime|Drama,2
11839,Family|Animation|Short,3
11840,History|Thriller|Drama,2
11841,Comedy,5
11842,Drama|War,2
11843,Comedy|Action|Adventure,0
11844,Drama|Biography,2
11845,Drama|Romance,2
11846,Drama|War,2
11847,Documentary,4
11848,Adventure|Comedy|Animation,5
11849,Horror|Comedy,6
11850,Drama|Romance|Comedy,2
11851,Family|Documentary|Short,4
11852,Drama,2
11853,Horror|Sci-Fi|Fantasy,6
11854,Romance|Crime|Drama,2
11855,Drama,2
11856,Short|Comedy,3
11857,Crime|Drama|Action,2
11858,Crime|Film-Noir,0
11859,Animation|Short|Comedy,3
11860,Romance|Drama|Family,2
11861,Romance|Drama,2
11862,Western,1
11863,Sci-Fi|Horror,6
11864,Western,1
11865,Drama,2
11866,History|Romance|Drama,2
11867,Biography|Drama,2
11868,Family|Short|Animation,3
11869,Short|Animation|Family,3
11870,Drama|War,2
11871,War|Drama|Romance,2
11872,Musical,0
11873,Short|Family|Animation,3
11874,Short|Family|Animation,3
11875,Musical|Drama,2
11876,Romance|Drama,2
11877,Drama|Film-Noir|Crime,2
11878,Western,1
11879,Romance|Western,1
11880,Comedy|Romance,5
11881,Comedy|Romance,5
11882,Drama,2
11883,Short|Family|Animation,3
11884,Western,1
11885,Drama|Western,1
11886,Animation|Short|Family,3
11887,Western,1
11888,Drama,2
11889,Drama,2
11890,Family|Adventure,0
11891,Western,1
11892,Drama|Crime,2
11893,Drama|Sport|Biography,2
11894,Family|Animation|Short,3
11895,Crime|Drama,2
11896,Drama,2
11897,Sci-Fi|Horror,6
11898,Musical|Romance|Comedy,5
11899,Western|Drama,1
11900,Adventure,0
11901,Documentary|Short,4
11902,Family|Animation|Short,3
11903,Drama,2
11904,Animation|Short|Family,3
11905,Romance|Western,1
11906,Crime|Drama,2
11907,Western|Romance,1
11908,Western,1
11909,Romance|Western,1
11910,Crime|Drama,2
11911,Comedy|Short,3
11912,Adventure|Crime|Action,0
11913,Comedy,5
11914,Adventure|Drama|Action,0
11915,Adventure|Romance|Action,0
11916,Crime|Action|Adventure,0
11917,Drama|Adventure|Crime,2
11918,Western,1
11919,War|Drama|Thriller,2
11920,Drama|Film-Noir|Crime,2
11921,Comedy,5
11922,Comedy|Short,3
11923,Comedy|Short,3
11924,Horror|Sci-Fi,6
11925,Fantasy|Horror|Drama,6
11926,Short|Family|Animation,3
11927,Horror|Sci-Fi|Comedy,6
11928,Comedy,5
11929,Drama|Romance,2
11930,Drama,2
11931,Adventure|Drama|Action,0
11932,Drama|Adventure,2
11933,Musical|Comedy,5
11934,Comedy,5
11935,Adventure,0
11936,Drama,2
11937,Drama|Thriller,2
11938,War|Drama,2
11939,Drama,2
11940,Short|Family|Animation,3
11941,Comedy|Short,3
11942,Drama,2
11943,Drama,2
11944,Comedy,5
11945,War|Comedy,5
11946,Comedy|Sci-Fi|Short,3
11947,Western,1
11948,Drama,2
11949,War|Drama,2
11950,Animation|Short|Family,3
11951,Film-Noir|Drama|Crime,2
11952,Thriller|Crime|Mystery,6
11953,Western,1
11954,Animation|Family|Short,3
11955,Western|Drama|History,1
11956,Short|Comedy|Animation,3
11957,Drama|Crime,2
11958,Western,1
11959,Western,1
11960,Western|Adventure|War|Action,0
11961,Musical,0
11962,Western,1
11963,Comedy|Short,3
11964,Drama|Romance,2
11965,Documentary,4
11966,Western,1
11967,Drama|Film-Noir|Crime,2
11968,Drama|War,2
11969,Drama,2
11970,Comedy|Sci-Fi|Short,3
11971,Drama,2
11972,Drama|Western,1
11973,Horror|Comedy|Crime,6
11974,Comedy|Animation|Short,3
11975,Family|Short|Animation,3
11976,Film-Noir|Crime|Drama,2
11977,Crime|Drama,2
11978,Drama|Film-Noir,2
11979,Short|Animation|Family,3
11980,Comedy|Drama,2
11981,Comedy|Romance,5
11982,Action|Adventure,0
11983,Film-Noir|Crime|Drama,2
11984,Drama,2
11985,Musical|Romance|Comedy,5
11986,Drama,2
11987,Sci-Fi,0
11988,Sci-Fi,0
11989,Sci-Fi|Crime|Horror,6
11990,Drama,2
11991,Thriller|Crime|Drama,2
11992,Western|Romance,1
11993,Horror|Action|Adventure,0
11994,Drama|War|Adventure,2
11995,Crime|Drama|Film-Noir,2
11996,Western,1
11997,Thriller|Drama|Film-Noir,2
11998,Drama|Biography|Comedy,2
11999,Drama|Romance,2
12000,Comedy|Action|Adventure,0
12001,Sci-Fi|Thriller|Horror,6
12002,Comedy,5
12003,Sport|Action|Drama,2
12004,Adventure|Drama|Action,0
12005,Comedy|Crime,5
12006,Drama|Film-Noir|Crime,2
12007,Sci-Fi|Fantasy|Horror,6
12008,Film-Noir|Crime|Drama,2
12009,Film-Noir|Mystery|Drama,2
12010,Comedy|Documentary,4
12011,Drama,2
12012,War|Action|Romance,0
12013,Romance|Western|Drama,1
12014,Comedy,5
12015,Western,1
12016,Drama|Music|Biography,2
12017,Horror|Sci-Fi,6
12018,Family|Adventure|Comedy,5
12019,Western,1
12020,Musical|Drama,2
12021,Comedy,5
12022,Sci-Fi|Adventure|Fantasy,0
12023,Western,1
12024,Western,1
12025,Comedy|Romance,5
12026,Adventure|Drama,2
12027,Drama|Western,1
12028,Horror|Sci-Fi,6
12029,Drama|Film-Noir|Crime,2
12030,Horror|Sci-Fi,6
12031,Drama|Film-Noir,2
12032,Sci-Fi,0
12033,Western,1
12034,Adventure|Drama|Action,0
12035,Comedy|Romance,5
12036,Western,1
12037,Western,1
12038,Western|Drama,1
12039,Crime|Drama|Adventure,2
12040,Comedy,5
12041,Fantasy|Action|Adventure,0
12042,Drama|Film-Noir|Crime,2
12043,Romance|Western,1
12044,Drama|Film-Noir,2
12045,Thriller|Western|Romance,1
12046,Drama,2
12047,Drama|Film-Noir|Crime,2
12048,Mystery|Drama,2
12049,Drama|Film-Noir|Crime,2
12050,Western,1
12051,Biography|Crime|Action,0
12052,Animation|Short|Documentary,4
12053,Short|Animation|Family,3
12054,Sci-Fi|Horror,6
12055,Crime|Drama,2
12056,Horror|Sci-Fi,6
12057,Crime|Drama,2
12058,Drama,2
12059,Short|Family,3
12060,War|Biography|Drama,2
12061,Drama,2
12062,Drama,2
12063,Comedy|Animation|Short,3
12064,Drama|Crime,2
12065,Family|Short|Animation,3
12066,Short,3
12067,Western,1
12068,Comedy,5
12069,Short|Animation|Family,3
12070,Family|Short|Animation,3
12071,Western,1
12072,Short|Animation|Family,3
12073,Short|Comedy|Animation,3
12074,Drama,2
12075,War|Drama|Romance,2
12076,Horror,6
12077,Horror|Sci-Fi,6
12078,Action|Drama|Romance,2
12079,Comedy|Animation|Short,3
12080,Drama,2
12081,Comedy|Romance,5
12082,Thriller|Drama,2
12083,Adventure|Fantasy|Action,0
12084,Drama|Short|Comedy,3
12085,Comedy|Short,3
12086,Comedy|Short,3
12087,Short|Comedy,3
12088,Drama,2
12089,Short|Fantasy,3
12090,Short|Comedy,3
12091,Comedy|Short,3
12092,Comedy,5
12093,Drama,2
12094,Drama,2
12095,Short|Drama,2
12096,Short|Drama,2
12097,Short|Drama,2
12098,Short|Western,1
12099,Short|Comedy,3
12100,Drama|Short,2
12101,Comedy|Short|Drama,3
12102,Short|Western,1
12103,Short|Drama,2
12104,Short|Comedy,3
12105,Comedy|Short,3
12106,Drama|Short,2
12107,Drama|Short,2
12108,Short|Comedy,3
12109,Comedy|Short,3
12110,Short|Comedy,3
12111,Short|Drama,2
12112,Short|Drama,2
12113,Drama|Short,2
12114,Comedy|Short,3
12115,Romance|Comedy,5
12116,Short|Comedy,3
12117,Adventure,0
12118,Drama|Short,2
12119,Short|Comedy,3
12120,Comedy,5
12121,Short|Comedy,3
12122,Short,3
12123,Comedy|Short,3
12124,Adventure|Drama,2
12125,Drama,2
12126,Short|Drama,2
12127,Drama|Short|Action,2
12128,Western|Short,1
12129,Drama,2
12130,Comedy|Short,3
12131,Comedy|Short,3
12132,Comedy|Short,3
12133,Comedy|Short,3
12134,Short|Comedy,3
12135,Comedy|Short,3
12136,Romance|Short|Drama,2
12137,Comedy|Short,3
12138,Short|Drama,2
12139,Short|Drama,2
12140,Romance|Short|Drama,2
12141,Comedy|Short,3
12142,Short|Drama,2
12143,Comedy|Short,3
12144,Short|Drama,2
12145,Comedy|Short,3
12146,Comedy|Western|Short,3
12147,Comedy|Short,3
12148,Comedy|Short,3
12149,Short|Comedy,3
12150,Short|Comedy,3
12151,Short|Comedy,3
12152,Short|Comedy,3
12153,Comedy|Short,3
12154,Short|Drama,2
12155,Drama,2
12156,Action|Drama|Short,2
12157,Short|Comedy,3
12158,Comedy|Short,3
12159,Short|Comedy|Animation,3
12160,Short|Comedy,3
12161,Short|Comedy,3
12162,Short|Comedy,3
12163,Short|Comedy,3
12164,Comedy|Short,3
12165,Romance,0
12166,Comedy|Short,3
12167,Drama|Romance|Short,2
12168,Drama|Short,2
12169,Comedy|Short,3
12170,Romance|Western|Short,1
12171,Short|Drama,2
12172,Drama|Short,2
12173,Drama|Short,2
12174,Drama|Comedy,2
12175,Comedy|Short,3
12176,Short|Comedy,3
12177,Short|Comedy,3
12178,Comedy|Short,3
12179,Short|Comedy,3
12180,Drama,2
12181,Short|Drama,2
12182,Short|Drama,2
12183,Comedy|Short,3
12184,Drama|Short,2
12185,History|Drama,2
12186,Drama|Short,2
12187,Drama|Short,2
12188,Comedy|Short,3
12189,Drama,2
12190,Comedy|Short,3
12191,Short|Comedy,3
12192,Comedy|Short,3
12193,Comedy|Short,3
12194,Drama,2
12195,Short|Comedy,3
12196,Drama|Short,2
12197,Short|Comedy,3
12198,Short|Comedy,3
12199,Short|Comedy,3
12200,Short|Comedy,3
12201,Short|Comedy,3
12202,Comedy|Short,3
12203,Comedy|Short,3
12204,Comedy|Short,3
12205,Short|Comedy,3
12206,Short|Comedy,3
12207,Short|Comedy,3
12208,Short|Comedy,3
12209,Comedy|Short,3
12210,Comedy|Short,3
12211,Drama|Short,2
12212,Drama,2
12213,Drama,2
12214,Short|Comedy,3
12215,Short|Comedy,3
12216,Short|Drama,2
12217,Comedy|Short,3
12218,Comedy,5
12219,Short,3
12220,Comedy|Short,3
12221,Drama|Short,2
12222,Comedy|Short,3
12223,Documentary|Short,4
12224,Drama,2
12225,Comedy|Short,3
12226,Short|Comedy,3
12227,Comedy|Short,3
12228,Short|Drama,2
12229,Drama|Short,2
12230,Romance|Action|Adventure,0
12231,Short|Drama,2
12232,Comedy|Short,3
12233,Short|Comedy,3
12234,Short|Drama,2
12235,Short|Western,1
12236,Comedy|Short,3
12237,Drama,2
12238,Drama,2
12239,Drama|Short,2
12240,Short|Drama,2
12241,Short|Adventure,0
12242,Short|Comedy,3
12243,Short|Comedy,3
12244,Crime|Thriller,6
12245,Comedy|Drama|Short,3
12246,Short|Western,1
12247,Short|Comedy|Drama,3
12248,Drama|Short,2
12249,Short|Drama,2
12250,Crime|Drama,2
12251,Comedy|Short,3
12252,Drama|Short,2
12253,Drama|Short,2
12254,Drama|Short,2
12255,Short|Drama,2
12256,Drama|Short|Crime,2
12257,Drama|Western|Short,1
12258,Drama,2
12259,Drama,2
12260,Drama|Short,2
12261,Western|Short,1
12262,Comedy,5
12263,Short|Drama,2
12264,Drama|Short,2
12265,Short|Comedy,3
12266,Drama|Short,2
12267,Drama,2
12268,Comedy,5
12269,Drama|Short,2
12270,Action,0
12271,Drama|Short,2
12272,Comedy|Short,3
12273,Comedy|Short,3
12274,Short|Drama,2
12275,Short|Mystery,3
12276,Short|Drama,2
12277,Comedy|Short,3
12278,Drama|Western|Short,1
12279,Short|Drama,2
12280,Comedy|Short,3
12281,Drama|Short,2
12282,Short|Comedy,3
12283,Short|Drama,2
12284,Short|Drama,2
12285,Comedy|Short,3
12286,Short|Comedy,3
12287,Romance|Short|Drama,2
12288,Romance|Adventure|Drama,2
12289,Drama|Western|Short,1
12290,Biography|Action|Adventure,0
12291,Short|Drama,2
12292,Short|Drama,2
12293,Short|Drama,2
12294,Drama,2
12295,Short|Drama,2
12296,Short|Drama,2
12297,Short|Drama,2
12298,Short|Drama,2
12299,Thriller,6
12300,Comedy,5
12301,Western|Short,1
12302,Drama|Comedy,2
12303,Drama|Crime,2
12304,Crime|Drama,2
12305,Drama|Short,2
12306,Comedy|Drama,2
12307,Short|Drama,2
12308,Short|Comedy,3
12309,Drama|Short,2
12310,Short|Drama,2
12311,Drama|History|Short,2
12312,Short|Comedy,3
12313,Drama|Short,2
12314,Drama|Short,2
12315,Drama|Short,2
12316,Comedy|Short,3
12317,Drama,2
12318,Drama|Short,2
12319,Drama|Short,2
12320,Short|Drama,2
12321,Comedy|Short,3
12322,Short|Drama,2
12323,Short|Comedy,3
12324,Short|Comedy,3
12325,Drama|Short,2
12326,Short|Comedy,3
12327,Drama|Short,2
12328,Short|Drama,2
12329,Comedy|Short,3
12330,Short|Drama,2
12331,Comedy|Drama,2
12332,Short|Drama,2
12333,Romance|Drama,2
12334,Drama|Short,2
12335,Drama|Short,2
12336,Short|Drama,2
12337,Short|Western,1
12338,N/A,0
12339,Drama|Short,2
12340,Drama|Short,2
12341,Western|Short,1
12342,Adventure,0
12343,Drama,2
12344,Comedy|Short,3
12345,Drama|Short,2
12346,Drama|Short,2
12347,Drama|Short,2
12348,Drama,2
12349,Adventure|Short,0
