index,key_bom,bom_title,bom_budget,bom_worldwide_revenue,revenue,bom_release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,release_year,bom_runtime,runtime,bom_awards,bom_awards_scr,holiday_season,bom_rating,mpaa_rating,genre_cluster,bom_genre,bom_actor_clean,bom_director_clean,bom_writer_clean,bom_distributor_clean,bom_composer_clean,bom_cinematographer_clean,bom_producer_clean,revenue_norm,bom_awards_scr_norm,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
345,b2547,cats &amp; dogs: the revenge of kitty galore,85000000.0,112483764.0,0.3233384,2010-07-30 00:00:00,07,3,211,30,2010,1 hrs. 22 min.,82.0,,0.0,0,PG,2.0,3.0,Family Comedy,"['Christina Applegate', 'Michael Clarke Duncan', 'Neil Patrick Harris', 'Sean Hayes ', 'James Marsden', 'Bette Midler', 'Roger Moore', 'Nick Nolte ', 'Chris ODonnell', 'Joe Pantoliano ']",['Brad Peyton'],"['Ron Bencich', 'Ron J. Friedman\r']",['Warner Bros.'],['Christopher Lennertz'],[''],"['Polly Johnsen', 'Andrew Lazar']",0.12032520298808269,0.0,1.8634427566079834,0.25347677290313714,0.32955657850357595,0.22977670967319025,0.34810329669709306,0.0,0.32920567792237787
346,b2551,catwoman,100000000.0,82102379.0,-0.17897621,2004-07-23 00:00:00,07,3,205,29,2004,1 hrs. 44 min.,104.0,,0.0,0,PG-13,3.0,0.0,Action / Adventure,"['Halle Berry', 'Sharon Stone', 'Benjamin Bratt']",[''],['\r'],['Warner Bros.'],['Klaus Badelt'],[''],['Denise Di Novi'],0.07460166957528383,0.0,0.7484437138684894,0.0,0.20518853061795558,0.22977670967319025,0.2155136793877345,0.0,0.22041036605705677
347,b2567,cellular,25000000.0,56422687.0,1.25690748,2004-09-10 00:00:00,09,3,254,36,2004,1 hrs. 35 min.,95.0,,0.0,1,PG-13,3.0,6.0,Thriller,"['Kim Basinger', 'Chris Evans', 'Jason Statham', 'William H. Macy', 'Jessica Biel']",['David R. Ellis'],['Chris Morgan\r'],['New Line'],['John Ottman'],[''],['Dean Devlin'],0.20530397161783823,0.0,1.1809581369872524,0.23644318084101762,0.3882447345477925,0.2337512974444016,0.20288825860317544,0.0,0.2887591459443249
348,b2573,center stage,29000000.0,26385941.0,-0.09013996551724138,2000-05-12 00:00:00,05,2,133,19,2000,1 hrs. 55 min.,115.0,,0.0,0,PG-13,3.0,2.0,Music Drama,['Zoe Saldana'],[''],['\r'],['Sony / Columbia'],['George Fenton'],[''],['Laurence Mark'],0.08268804992738026,0.0,0.22966067933130369,0.0,0.20518853061795558,0.24812630226952237,0.20703124702457495,0.0,0.19807343579772796
349,b2574,central intelligence,50000000.0,216972543.0,3.33945086,2016-06-17 00:00:00,06,2,169,24,2016,1 hrs. 47 min.,107.0,,0.0,0,PG-13,3.0,5.0,Comedy,"['Dwayne Johnson', 'Kevin Hart', 'Amy Ryan', 'Aaron Paul']",['Rawson Marshall Thurber'],['\r'],['Warner Bros. (New Line)'],[''],[''],['Scott Stuber'],0.3948689174175096,0.0,1.1800975608037265,0.607394243403185,0.20518853061795558,0.32376995201930975,0.0,0.0,0.23010266077856809
350,b2576,centurion,12000000.0,6814789.0,-0.43210091666666667,2010-08-27 00:00:00,08,3,239,34,2010,1 hrs. 37 min.,97.0,,0.0,0,R,4.0,0.0,Action / Adventure,"['Michael Fassbender', 'Dominic West', 'Olga Kurylenko', 'Imogen Poots']",['Neil Marshall'],['Neil Marshall\r'],['Magnolia'],['Ilan Eshkeri'],[''],[''],0.05156081877686042,0.0,0.7893950542681281,0.05156081877686042,0.05156081877686042,0.09664161207563543,0.24148950508414962,0.0,0.0
351,b2589,chain letter,3000000.0,585362.0,-0.8048793333333333,2010-10-01 00:00:00,10,4,274,39,2010,1 hrs. 36 min.,96.0,,0.0,0,R,4.0,6.0,Horror Thriller,"['Nikki Reed', 'Keith David']",[''],['\r'],['New Films Cinema'],[''],[''],[''],0.017628406597910276,0.0,0.7883381327417149,0.0,0.20518853061795558,0.017628406597910276,0.0,0.0,0.0
352,b2605,changeling,55000000.0,113020256.0,1.0549137454545454,2008-10-24 00:00:00,10,4,298,42,2008,2 hrs. 20 min.,140.0,Nominated for Three Oscars.,3.0,0,R,4.0,6.0,Thriller,"['Angelina Jolie', 'John Malkovich', 'Jeffrey Donovan', 'Colm Feore', 'Amy Ryan']",['Clint Eastwood'],['\r'],['Universal'],[''],[''],"['Robert Lorenz', 'Tim Moore', 'Clint Eastwood', 'Brian Grazer', 'Ron Howard']",0.18691735278016375,0.043478260869565216,1.129995998526901,0.3628648679808374,0.20518853061795558,0.2590830744820066,0.0,0.0,1.4829615769161317
353,b2606,changing lanes,45000000.0,94935764.0,1.1096836444444445,2002-04-12 00:00:00,04,2,102,14,2002,1 hrs. 38 min.,98.0,,0.0,0,R,4.0,1.0,Thriller,"['Ben Affleck', 'Samuel L. Jackson', 'Amanda Peet', 'Toni Collette', 'Sydney Pollack']",[''],['\r'],['Paramount'],['David Arnold'],[''],['Scott Rudin'],0.191902820565941,0.0,1.1660459834868615,0.0,0.20518853061795558,1.2542144842753942,0.25694127809636536,0.0,0.23330752275455452
354,b2611,chappie,49000000.0,102069268.0,1.0830462857142857,2015-03-06 00:00:00,03,1,65,9,2015,2 hrs. 0 min.,120.0,,0.0,0,R,4.0,0.0,Sci-Fi Action,"['Dev Patel', 'Sharlto Copley', 'Sigourney Weaver', 'Hugh Jackman']",['Neill Blomkamp'],['Neill Blomkamp\r'],['Sony / Columbia'],['Hans Zimmer'],[''],[''],0.18947813663742233,0.0,1.2064550034276253,0.3517893132021492,0.3517893132021492,0.24812630226952237,0.303110635347118,0.0,0.0
355,b2618,charlie bartlett,12000000.0,5254986.0,-0.5620845,2008-02-22 00:00:00,02,1,53,7,2008,1 hrs. 37 min.,97.0,,0.0,1,R,4.0,3.0,Comedy,"['Anton Yelchin', 'Hope Davis', 'Kat Dennings']",[''],['\r'],['MGM'],['Christophe Beck'],[''],['Sidney Kimmel'],0.03972897356006094,0.0,0.5078955072313023,0.0,0.20518853061795558,0.20516196873409187,0.2640697647435337,0.0,0.1300602194208247
356,b2628,charlie st. cloud,44000000.0,48190704.0,0.09524327272727273,2010-07-30 00:00:00,07,3,211,30,2010,1 hrs. 30 min.,90.0,,0.0,0,PG-13,3.0,2.0,Drama,"['Zac Efron', 'Kim Basinger', 'Amanda Crew', 'Ray Liotta', 'Donal Logue']",['Burr Steers'],['\r'],['Universal'],['Rolfe Kent'],[''],['Marc Platt'],0.09956268689652176,0.0,1.010208481156441,0.07420330004110022,0.20518853061795558,0.2590830744820066,0.303981663112153,0.0,0.25549571273349464
357,b2629,charlie wilson's war,75000000.0,119000410.0,0.5866721333333333,2007-12-21 00:00:00,12,4,355,50,2007,1 hrs. 37 min.,97.0,Nominated for One Oscar.,1.0,1,R,4.0,1.0,War Drama,"['Tom Hanks', 'Julia Roberts', 'Philip Seymour Hoffman', 'Amy Adams', 'Emily Blunt', 'John Slattery']",['Mike Nichols'],['Aaron Sorkin\r'],['Universal'],['James Newton Howard'],['Stephen Goldblatt'],"['Gary Goetzman', 'Tom Hanks', 'Ryan Kavanaugh', 'Jeff Skoll']",0.14429533747169593,0.014492753623188406,1.73774472356371,0.15692734412658982,0.3284416341151344,0.2590830744820066,0.2547251195899192,0.22504025595077207,0.8369330578497287
358,b2630,charlie and the chocolate factory,150000000.0,474968763.0,2.16645842,2005-07-15 00:00:00,07,3,196,28,2005,1 hrs. 46 min.,106.0,Nominated for One Oscar.,1.0,0,PG,2.0,0.0,Family Adventure,"['Johnny Depp', 'Freddie Highmore', 'Helena Bonham Carter', 'Christopher Lee', 'AnnaSophia Robb']",['Tim Burton'],['John August\r'],['Warner Bros.'],['Danny Elfman'],[''],['Brad Grey'],0.2880964725083312,0.014492753623188406,1.4974767352420666,0.25965511677813263,0.1844979479722437,0.22977670967319025,0.262240612998767,0.0,0.21276895093334605
359,b2631,charlie's angels,93000000.0,264105545.0,1.839844569892473,2000-11-03 00:00:00,11,4,308,44,2000,1 hrs. 38 min.,98.0,,0.0,1,PG-13,3.0,5.0,Action Comedy,"['Cameron Diaz', 'Drew Barrymore', 'Lucy Liu', 'Bill Murray', 'Sam Rockwell', 'Luke Wilson', 'Matt LeBlanc', 'Melissa McCarthy']",['McG'],"['John August', 'Ed Solomon\r']",['Sony / Columbia'],['Ed Shearmur'],[''],[''],0.2583662218025546,0.0,1.9574303493218297,0.20271754058588817,0.46171938321796235,0.24812630226952237,0.2125330821437217,0.0,0.0
360,b2632,charlie's angels: full throttle,120000000.0,259175788.0,1.1597982333333334,2003-06-27 00:00:00,06,2,178,25,2003,1 hrs. 45 min.,105.0,,0.0,1,PG-13,3.0,3.0,Action Comedy,"['Cameron Diaz', 'Drew Barrymore', 'Lucy Liu', 'Bernie Mac', 'Crispin Glover', 'Justin Theroux', 'Robert Patrick', 'Demi Moore', 'Rodrigo Santoro', 'Shia LaBeouf', 'Matt LeBlanc', 'Luke Wilson', 'John Cleese', 'Carrie Fisher']",['McG'],['John August\r'],['Sony / Columbia'],['Ed Shearmur'],[''],['Patrick Crowley'],0.19646453554279542,0.0,3.9215920189068245,0.20271754058588817,0.1844979479722437,0.24812630226952237,0.2125330821437217,0.0,0.3132357441604476
361,b2638,charlotte's web (2006),85000000.0,144877632.0,0.7044427294117647,2006-12-15 00:00:00,12,4,349,50,2006,1 hrs. 53 min.,113.0,,0.0,0,G,1.0,2.0,Family,"['Dakota Fanning', 'Julia Roberts', 'Oprah Winfrey ', 'Steve Buscemi ', 'Kathy Bates', 'John Cleese ', 'Thomas Haden Church', 'Robert Redford', 'Cedric the Entertainer', 'Jennifer Garner', 'Reba McEntire', 'Andre Benjamin']",['Gary Winick'],"['Susannah Grant', 'Karey Kirkpatrick\r']",['Paramount'],['Danny Elfman'],[''],['Jordan Kerner'],0.15501548711026086,0.0,3.9444293141294144,0.24501917539898593,0.3594053965068297,1.2542144842753942,0.262240612998767,0.0,0.25910467822730787
362,b2644,chasing liberty,23000000.0,12313323.0,-0.4646381304347826,2004-01-09 00:00:00,01,1,9,1,2004,1 hrs. 51 min.,111.0,,0.0,0,PG-13,3.0,3.0,Romantic Comedy,"['Mandy Moore', 'Matthew Goode', 'Jeremy Piven']",[''],['\r'],['Warner Bros.'],[''],['Ashley Rowe'],"['Broderick Johnson', 'Andrew A. Kosove']",0.04859909647918361,0.0,0.5731192307634724,0.0,0.20518853061795558,0.22977670967319025,0.0,0.3268137924150199,0.5529601766692275
363,b2646,chasing mavericks,20000000.0,6003386.0,-0.6998307,2012-10-26 00:00:00,10,4,300,43,2012,1 hrs. 51 min.,111.0,,0.0,0,PG,2.0,1.0,Sports Drama,"['Gerard Butler', 'Jonny Weston', 'Elisabeth Shue']","['Michael Apted', 'Curtis Hanson']",['Kario Salem\r'],['Fox'],['Chad Fischer'],[''],"['Gerard Butler', 'Curtis Hanson']",0.027190530813619482,0.0,0.46709317208771517,0.36689579022013413,0.027190530813619482,0.29354121068936717,0.04013073819438194,0.0,0.04898772706383207
364,b2652,cheaper by the dozen,40000000.0,190212113.0,3.755302825,2003-12-25 00:00:00,12,4,359,51,2003,1 hrs. 38 min.,98.0,,0.0,1,PG,2.0,5.0,Family Comedy,"['Steve Martin', 'Bonnie Hunt', 'Piper Perabo', 'Tom Welling', 'Hilary Duff', 'Ashton Kutcher']",['Shawn Levy'],"['Joel Cohen', 'Sam Harper', 'Alec Sokolow\r']",['Fox'],['Christophe Beck'],['Jonathan Brown'],['Robert Simonds'],0.43272212900626983,0.0,1.7690900879224016,0.2830053279265928,1.0535259705500963,0.29354121068936717,0.2640697647435337,0.35631620348939147,0.2577927492021816
365,b2669,cheri,23000000.0,9366227.0,-0.5927727391304348,2009-06-26 00:00:00,06,2,177,25,2009,1 hrs. 40 min.,100.0,,0.0,1,R,4.0,2.0,Romance,"['Michelle Pfeiffer', 'Kathy Bates', 'Rupert Friend', 'Felicity Jones']",['Stephen Frears'],['Christopher Hampton\r'],['Miramax'],['Alexandre Desplat'],['Darius Khondji'],[''],0.036935555452511974,0.0,1.9569329129041328,0.31306434869677796,0.06038575449924005,0.18376038520855426,0.2807905874898648,0.22973880811349898,0.0
366,b2678,chicago,45000000.0,306776732.0,5.817260711111111,2002-12-27 00:00:00,12,4,361,51,2002,1 hrs. 47 min.,107.0,"""Nominated for Thirteen Oscars, Including Six Wins.""",43.0,1,PG-13,3.0,2.0,Musical,"['Renee Zellweger', 'Richard Gere', 'Queen Latifah', 'John C. Reilly', 'Lucy Liu']",['Rob Marshall'],['Bill Condon\r'],['Miramax'],['Danny Elfman'],['Dion Beebe'],"['Don Carmody', 'Neil Meron', 'Craig Zadan']",0.6204132660436447,0.6231884057971014,1.4041762504815691,0.3247593924751252,0.2729593245772468,0.18376038520855426,0.262240612998767,0.30228920432130096,0.9683021085613759
367,b2682,chicken little,150000000.0,314432837.0,1.0962189133333333,2005-11-04 00:00:00,11,4,308,44,2005,1 hrs. 21 min.,81.0,,0.0,1,G,1.0,5.0,Animation,"['Zach Braff', 'Garry Marshall', 'Patrick Stewart']",[''],"['Ron Bencich', 'Ron J. Friedman\r']",['Buena Vista'],['John Debney'],[''],[''],0.1906771841408861,0.0,0.6456807710188612,0.0,0.32955657850357595,0.279920374139993,0.2271282405213995,0.0,0.0
368,b2683,chicken run,45000000.0,224834564.0,3.9963236444444443,2000-06-23 00:00:00,06,2,175,25,2000,1 hrs. 24 min.,84.0,,0.0,0,G,1.0,3.0,Animation,"['Mel Gibson', 'Imelda Staunton']",['Peter Lord'],['Karey Kirkpatrick\r'],['DreamWorks'],['John Powell'],[''],"['Jeffrey Katzenberg', 'Peter Lord']",0.4546612151320909,0.0,0.5883114199534207,0.3290923038812177,0.2043899093965688,0.24383985682474063,0.2965469877455953,0.0,0.6892970797890148
369,b2700,children of men,76000000.0,69959751.0,-0.0794769605263158,2006-12-25 00:00:00,12,4,359,52,2006,1 hrs. 49 min.,109.0,Nominated for Three Oscars.,3.0,1,R,4.0,1.0,Sci-Fi Thriller,"['Clive Owen', 'Julianne Moore', 'Michael Caine', 'Chiwetel Ejiofor']",['Alfonso Cuaron'],"['Mark Fergus', 'Hawk Ostby\r']",['Universal'],[''],[''],"['Marc Abraham', 'Eric Newman']",0.0836586573022751,0.043478260869565216,1.0537045424982656,0.4331746804624686,0.3743278994772156,0.2590830744820066,0.0,0.0,0.39401425769613696
370,b2708,chill factor,70000000.0,11263966.0,-0.8390862,1999-09-03 00:00:00,09,3,246,35,1999,1 hrs. 42 min.,102.0,,0.0,1,R,4.0,5.0,Action Comedy,['Skeet Ulrich'],[''],['\r'],['Warner Bros.'],"['Klaus Badelt', 'John Powell', 'Hans Zimmer']",[''],['James G. Robinson'],0.01451470299494223,0.0,0.05939934502435219,0.0,0.20518853061795558,0.22977670967319025,0.8151713024804478,0.0,0.2738740048543146
371,b2723,chloe,14000000.0,11702642.0,-0.164097,2010-03-26 00:00:00,03,1,85,12,2010,1 hrs. 36 min.,96.0,,0.0,0,R,4.0,2.0,Drama,"['Julianne Moore', 'Liam Neeson', 'Amanda Seyfried', 'Max Thieriot']",['Atom Egoyan'],['\r'],['Sony Classics'],['Mychael Danna'],[''],"['Daniel Dubiecki', 'Joe Medjuck', 'Tom Pollock', 'Jason Reitman']",0.07595605991561466,0.0,1.0827267962523166,0.07595605991561466,0.20518853061795558,0.16507722327030666,0.20581233432261625,0.0,1.3455204840919275
372,b2724,chocolat,25000000.0,152699946.0,5.10799784,2000-12-15 00:00:00,12,4,350,50,2000,1 hrs. 45 min.,105.0,Nominated for Five Oscars.,5.0,0,PG-13,3.0,2.0,Romance,"['Johnny Depp', 'Judi Dench', 'Alfred Molina']",['Lasse Hallstrom'],['\r'],['Miramax'],['Rachel Portman'],[''],[''],0.555852124599428,0.07246376811594203,0.7551726755391437,0.3225219568049222,0.20518853061795558,0.18376038520855426,0.2080684349406511,0.0,0.0
373,b2753,christmas with the kranks,60000000.0,96572480.0,0.6095413333333334,2004-11-24 00:00:00,11,4,329,47,2004,1 hrs. 34 min.,94.0,,0.0,1,PG,2.0,3.0,Family Comedy,"['Tim Allen', 'Jamie Lee Curtis']",['Joe Roth'],['\r'],['Sony (Revolution)'],['John Debney'],['Don Burgess'],['Chris Columbus'],0.14637702215596976,0.0,0.4584724114853216,0.20985015186919528,0.20518853061795558,0.19556937055785203,0.2271282405213995,0.30562270100265276,0.31391872811246857
374,b2757,chronicle (2012),12000000.0,126636097.0,9.553008083333333,2012-02-03 00:00:00,02,1,34,5,2012,1 hrs. 23 min.,83.0,,0.0,0,PG-13,3.0,0.0,Sci-Fi Action,"['Dane DeHaan', 'Michael B. Jordan', 'Alex Russell']",['Josh Trank'],"['Max Landis', 'Josh Trank\r']",['Fox'],[''],[''],['John Davis'],0.960462244104582,0.0,1.294073789279179,0.5438743137738299,1.920924488209164,0.29354121068936717,0.0,0.0,0.26651618330930005
375,b2775,cinderella (2015),95000000.0,543514353.0,4.721203715789474,2015-03-13 00:00:00,03,1,72,10,2015,1 hrs. 52 min.,112.0,Nominated for One Oscar.,1.0,0,PG,2.0,0.0,Fantasy,"['Lily James', 'Richard Madden', 'Cate Blanchett', 'Helena Bonham Carter', 'Stellan Skarsgard', 'Hayley Atwell']",['Kenneth Branagh'],['Chris Weitz\r'],['Buena Vista'],[''],[''],['Simon Kinberg'],0.520643922986072,0.014492753623188406,2.0651928960077823,0.24977932977947148,0.3543749319174258,0.279920374139993,0.0,0.0,0.34498908153256114
376,b2777,cinderella man,88000000.0,108539911.0,0.23340807954545453,2005-06-03 00:00:00,06,2,154,22,2005,2 hrs. 24 min.,144.0,Nominated for Three Oscars.,3.0,1,PG-13,3.0,1.0,Sports Drama,"['Russell Crowe', 'Renee Zellweger', 'Paul Giamatti', 'Rosemarie DeWitt']",['Ron Howard'],['Akiva Goldsman\r'],['Universal'],['Thomas Newman'],[''],"['Brian Grazer', 'Ron Howard', 'Penny Marshall']",0.11213923361696063,0.043478260869565216,0.8716394106622886,0.22613127784684184,0.2559089418550209,0.2590830744820066,0.31838144381674127,0.0,0.60554435868659
377,b2786,circumstance,1000000.0,454121.0,-0.545879,2011-08-26 00:00:00,08,3,238,34,2011,1 hrs. 47 min.,107.0,,0.0,0,R,4.0,2.0,Drama,[''],[''],['\r'],['Roadside Attractions'],[''],[''],[''],0.04120409036130451,0.0,0.0,0.0,0.20518853061795558,0.1822567691546886,0.0,0.0,0.0
378,b2790,cirque du freak: the vampire's assistant,40000000.0,39232113.0,-0.019197175,2009-10-23 00:00:00,10,4,296,42,2009,1 hrs. 48 min.,108.0,,0.0,0,PG-13,3.0,6.0,Fantasy,"['John C. Reilly', 'Ken Watanabe', 'Josh Hutcherson', 'Patrick Fugit', 'Ray Stevenson', 'Willem Dafoe', 'Orlando Jones', 'Salma Hayek']",['Paul Weitz'],['Brian Helgeland\r'],['Universal'],['Stephen Trask'],[''],[''],0.0891456663057139,0.0,1.9364280169168726,0.18563667193572553,0.17598288053302608,0.2590830744820066,0.14613681870044504,0.0,0.0
379,b2804,city island,6000000.0,7875862.0,0.31264366666666665,2010-03-19 00:00:00,03,1,78,11,2010,1 hrs. 40 min.,100.0,,0.0,0,PG-13,3.0,5.0,Comedy,"['Andy Garcia', 'Emily Mortimer', 'Alan Arkin', 'Steven Strait', 'Ezra Miller']",[''],['\r'],['Anchor Bay Films'],[''],[''],[''],0.11935170751896296,0.0,1.0833936502888535,0.0,0.20518853061795558,0.03544812127931453,0.0,0.0,0.0
380,b2807,city slickers,27000000.0,179033791.0,5.630881148148148,1991-06-07 00:00:00,06,2,158,22,1991,1 hrs. 52 min.,112.0,"""Nominated for One Oscar, Including One Win.""",6.0,0,PG-13,3.0,3.0,Comedy,"['Billy Crystal', 'Jake Gyllenhaal']",['Ron Underwood'],['\r'],['Columbia'],['Marc Shaiman'],[''],[''],0.6034479379306521,0.08695652173913043,0.5558929992308459,0.30489089589542373,0.20518853061795558,0.5155138928312858,0.36499016229587955,0.0,0.0
381,b2809,city by the sea,40000000.0,29413966.0,-0.26465085,2002-09-06 00:00:00,09,3,249,35,2002,1 hrs. 48 min.,108.0,,0.0,1,R,4.0,2.0,Crime Drama,"['Robert DeNiro', 'Frances McDormand', 'James Franco', 'Eliza Dushku']",[''],['\r'],['Warner Bros.'],[''],[''],"['Don Carmody', 'Brad Grey']",0.06680307644921585,0.0,0.9065078942102119,0.0,0.20518853061795558,0.22977670967319025,0.0,0.0,0.370475385375658
382,b2811,city of ember,55000000.0,17929684.0,-0.6740057454545455,2008-10-10 00:00:00,10,4,284,40,2008,1 hrs. 35 min.,95.0,,0.0,1,PG,2.0,6.0,Family Adventure,"['Saoirse Ronan', 'Bill Murray', 'Tim Robbins', 'Martin Landau']",['Gil Kenan'],['\r'],['Fox'],['Andrew Lockington'],[''],"['Gary Goetzman', 'Tom Hanks']",0.029541265091571497,0.0,0.772481139825847,0.14920398158308437,0.20518853061795558,0.29354121068936717,0.2753587459403807,0.0,0.34190224984935536
383,b2818,city of life and death,12000000.0,10687316.0,-0.10939033333333334,2011-05-11 00:00:00,05,2,131,19,2011,2 hrs. 12 min.,132.0,,0.0,0,R,4.0,4.0,Foreign,[''],[''],['\r'],['Kino'],[''],[''],[''],0.08093577193560983,0.0,0.0,0.0,0.20518853061795558,0.09919726978519695,0.0,0.0,0.0
384,b2819,city of lost children,18000000.0,1738611.0,-0.9034105,1995-12-15 00:00:00,12,4,349,50,1995,1 hrs. 52 min.,112.0,,0.0,0,R,4.0,4.0,Foreign,[''],[''],['\r'],['Sony Classics'],[''],['Darius Khondji'],[''],0.008659539275326561,0.0,0.0,0.0,0.20518853061795558,0.16507722327030666,0.0,0.22973880811349898,0.0
385,b2831,clash of the titans (2010),125000000.0,493214993.0,2.945719944,2010-04-02 00:00:00,04,2,92,13,2010,1 hrs. 58 min.,118.0,,0.0,0,PG-13,3.0,0.0,Fantasy,"['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes', 'Gemma Arterton', 'Mads Mikkelsen', 'Alexa Davalos', 'Nicholas Hoult']",['Louis Leterrier'],"['Travis Beachem', 'Phil Hay', 'Matt Manfredi\r']",['Warner Bros.'],['Ramin Djawadi'],[''],"['Jon Jashni', 'Thomas Tull']",0.35902928955285746,0.0,1.849828131598285,0.2580802527869754,0.7064905511087912,0.22977670967319025,0.24545177859345763,0.0,0.510455211713379
386,b2842,clear and present danger,62000000.0,215887717.0,2.482059951612903,1994-08-05 00:00:00,08,3,217,31,1994,2 hrs. 21 min.,141.0,Nominated for Two Oscars.,2.0,0,PG-13,3.0,0.0,Action Thriller,"['Harrison Ford', 'Willem Dafoe', 'Benjamin Bratt', 'Thora Birch', 'Clark Gregg']",['Phillip Noyce'],['Steven Zaillian\r'],['Paramount'],['James Horner'],[''],[''],0.3168243193369016,0.028985507246376812,1.3539931791401671,0.23932442690734276,0.24346151796806037,1.2542144842753942,1.2435809317813038,0.0,0.0
387,b2847,clerks ii,5000000.0,26983776.0,4.3967552,2006-07-21 00:00:00,07,3,202,29,2006,1 hrs. 37 min.,97.0,,0.0,0,R,4.0,3.0,Comedy,"['Rosario Dawson', 'Kevin Smith', 'Jason Mewes', 'Ben Affleck']",['Kevin Smith'],['Kevin Smith\r'],['MGM (Weinstein)'],[''],[''],[''],0.49111077332826497,0.0,0.9335674335250702,0.22191586028195465,0.232595189305216,0.29721366591508885,0.0,0.0,0.0
388,b2848,click,82500000.0,237681299.0,1.8809854424242425,2006-06-23 00:00:00,06,2,174,25,2006,1 hrs. 37 min.,97.0,Nominated for One Oscar.,1.0,0,PG-13,3.0,5.0,Fantasy Comedy,"['Adam Sandler', 'Kate Beckinsale', 'Christopher Walken', 'Nick Swardson', 'Katie Cassidy', 'Jonah Hill', 'Rob Schneider']",['Frank Coraci'],"['Steve Koren', 'Mark OKeefe\r']",['Sony (Revolution)'],[''],[''],"['Jack Giarraputo', 'Tim Herlihy', 'Steve Koren', 'Neal H. Moritz', 'Mark OKeefe', 'Adam Sandler']",0.2621110980661338,0.014492753623188406,1.8516292949256516,0.3609081168091644,0.6653867747444668,0.19556937055785203,0.0,0.0,1.7192838429055275
389,b2850,cliffhanger,70000000.0,255000211.0,2.642860157142857,1993-05-28 00:00:00,05,2,148,21,1993,1 hrs. 53 min.,113.0,Nominated for Three Oscars.,3.0,1,R,4.0,0.0,Action Thriller,['Sylvester Stallone'],['Renny Harlin'],"['Michael France', 'Sylvester Stallone\r']",['TriStar'],['Trevor Jones'],[''],[''],0.33146126881829086,0.043478260869565216,0.2598136909841065,0.15491311726452553,0.5851397475478728,0.40548802785452626,0.30309882075824884,0.0,0.0
390,b2859,clockstoppers,26000000.0,38793283.0,0.49204934615384616,2002-03-29 00:00:00,03,1,88,12,2002,1 hrs. 33 min.,93.0,,0.0,0,PG,2.0,3.0,Sci-Fi Adventure,[''],[''],"['J. David Stem', 'David N. Weiss\r']",['Paramount'],[''],['Tim Suhrstedt'],['Gale Anne Hurd'],0.13568223308436098,0.0,0.0,0.0,0.7248898237171675,1.2542144842753942,0.0,0.18864291881094075,0.1735746826701027
391,b2872,closer,27000000.0,115505027.0,3.277963962962963,2004-12-03 00:00:00,12,4,338,48,2004,1 hrs. 38 min.,98.0,Nominated for Two Oscars.,2.0,0,R,4.0,2.0,Romance,"['Julia Roberts', 'Jude Law', 'Natalie Portman', 'Clive Owen']",['Mike Nichols'],['\r'],['Sony / Columbia'],[''],['Stephen Goldblatt'],"['Mike Nichols', 'Scott Rudin']",0.3892720302572451,0.028985507246376812,1.0268678354029037,0.15692734412658982,0.20518853061795558,0.24812630226952237,0.0,0.22504025595077207,0.39444553576610897
392,b2879,cloudy with a chance of meatballs,100000000.0,243006126.0,1.43006126,2009-09-18 00:00:00,09,3,261,37,2009,1 hrs. 21 min.,81.0,,0.0,0,PG,2.0,5.0,Animation,"['Bill Hader ', 'Anna Faris', 'James Caan ', 'Andy Samberg', 'Benjamin Bratt', 'Neil Patrick Harris', 'Will Forte', 'Lauren Graham ']",['Phil Lord'],['Phil Lord\r'],['Sony / Columbia'],['Mark Mothersbaugh'],[''],[''],0.22106541372556915,0.0,2.0354424391670394,0.49312957549443304,0.4663470401752482,0.24812630226952237,0.2984687002978389,0.0,0.0
393,b2880,cloudy with a chance of meatballs 2,78000000.0,274325949.0,2.5169993461538462,2013-09-27 00:00:00,09,3,270,38,2013,1 hrs. 35 min.,95.0,,0.0,0,PG,2.0,3.0,Animation,"['Bill Hader ', 'Anna Faris', 'James Caan ', 'Will Forte', 'Andy Samberg', 'Benjamin Bratt', 'Neil Patrick Harris', 'Terry Crews ', 'Kristen Schaal ']",[''],"['John Francis Daley', 'Jonathan M. Goldstein', 'Erica Rivinoja\r']",['Sony / Columbia'],['Mark Mothersbaugh'],[''],[''],0.3200047017942539,0.0,2.4613845511716113,0.0,1.06655920882431,0.24812630226952237,0.2984687002978389,0.0,0.0
394,b2881,cloverfield,25000000.0,170764026.0,5.83056104,2008-01-18 00:00:00,01,1,18,2,2008,1 hrs. 24 min.,84.0,,0.0,1,PG-13,3.0,6.0,Action Horror,"['Mike Vogel', 'Lizzy Caplan', 'Jessica Lucas']",['Matt Reeves'],['Drew Goddard\r'],['Paramount'],[''],[''],"['J.J. Abrams', 'Bryan Burk']",0.6216239376431674,0.0,1.138155955782242,0.3705878532271747,0.5763054910663413,1.2542144842753942,0.0,0.0,0.7484140266166315
